surah,ayah,arabic,translation
2,,وَإِذَا تَوَلَّىٰ سَعَىٰ فِي ٱلۡأَرۡضِ لِيُفۡسِدَ فِيهَا وَيُهۡلِكَ ٱلۡحَرۡثَ وَٱلنَّسۡلَۚ وَٱللَّهُ لَا يُحِبُّ ٱلۡفَسَادَ,"Yeroo gara gale dachii keessa fiiga ishee keessatti badii raawwachuuf. Midhaaniifii horii balleessuuf, Rabbiin badii hin jaalatu."
2,,وَإِذَا قِيلَ لَهُ ٱتَّقِ ٱللَّهَ أَخَذَتۡهُ ٱلۡعِزَّةُ بِٱلۡإِثۡمِۚ فَحَسۡبُهُۥ جَهَنَّمُۖ وَلَبِئۡسَ ٱلۡمِهَادُ,"Yeroo ""Rabbiin sodaadhu"" isaan jedhame of tuulummaan badiitti isa kakaasa. Ga’aan Isaa jahannami, Afanni (jahannam ta’uun) waa fokkate!"
2,,وَمِنَ ٱلنَّاسِ مَن يَشۡرِي نَفۡسَهُ ٱبۡتِغَآءَ مَرۡضَاتِ ٱللَّهِۚ وَٱللَّهُ رَءُوفُۢ بِٱلۡعِبَادِ,Nama irraa kan jaalala Rabbii barbaachaaf lubbuu ofii gurgurutu jira. Rabbiin gabrootaaf akkaan mararfataadha.
2,,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُواْ ٱدۡخُلُواْ فِي ٱلسِّلۡمِ كَآفَّةٗ وَلَا تَتَّبِعُواْ خُطُوَٰتِ ٱلشَّيۡطَٰنِۚ إِنَّهُۥ لَكُمۡ عَدُوّٞ مُّبِينٞ,"Isin yaa warra amantan! Islaamummaa keessa guutuu guutuutti seenaa; tarkaanfilee shayxaanaa hin hordofinaa. Dhugumatti, inni (shayxaanni) isiniif diina ifa bahaadha."
2,,فَإِن زَلَلۡتُم مِّنۢ بَعۡدِ مَا جَآءَتۡكُمُ ٱلۡبَيِّنَٰتُ فَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ عَزِيزٌ حَكِيمٌ,"Erga ragaawwan ifa ta’an isiniif dhufanii booda (daandii Islaamaa irraa) yoo mucucaattan, Rabbiin injifataa, ogeessaa beekaa."
2,,هَلۡ يَنظُرُونَ إِلَّآ أَن يَأۡتِيَهُمُ ٱللَّهُ فِي ظُلَلٖ مِّنَ ٱلۡغَمَامِ وَٱلۡمَلَٰٓئِكَةُ وَقُضِيَ ٱلۡأَمۡرُۚ وَإِلَى ٱللَّهِ تُرۡجَعُ ٱلۡأُمُورُ,"Sila Rabbiifi malaa’ikoonni, gaaddisa duumessa irraa ta’e keessaan isaanitti dhufuu malee waan biraa eeganii?  Murteen raawwatame. Wantoonni hunduu gamuma Rabbii deebifamti."
2,,سَلۡ بَنِيٓ إِسۡرَٰٓءِيلَ كَمۡ ءَاتَيۡنَٰهُم مِّنۡ ءَايَةِۭ بَيِّنَةٖۗ وَمَن يُبَدِّلۡ نِعۡمَةَ ٱللَّهِ مِنۢ بَعۡدِ مَا جَآءَتۡهُ فَإِنَّ ٱللَّهَ شَدِيدُ ٱلۡعِقَابِ,Ilmaan israaiil gaafadhu Mallattoolee ifa ta’an meeqaatama akka isaaniif kennine. Namni erga isatti dhuftee booda ni’imaa Rabbii jijjiire (adaba cimaatu isa mudata). Dhugumatti Rabbiin irra cimaa adabaati.
2,,زُيِّنَ لِلَّذِينَ كَفَرُواْ ٱلۡحَيَوٰةُ ٱلدُّنۡيَا وَيَسۡخَرُونَ مِنَ ٱلَّذِينَ ءَامَنُواْۘ وَٱلَّذِينَ ٱتَّقَوۡاْ فَوۡقَهُمۡ يَوۡمَ ٱلۡقِيَٰمَةِۗ وَٱللَّهُ يَرۡزُقُ مَن يَشَآءُ بِغَيۡرِ حِسَابٖ,Isaan kafaraniif jireenyi addunyaa miidhagfameera; warra amananitti ni qoosu. Warri Rabbiin sodaatan immoo Guyyaa Qiyaamaa isaanii ol ta’u. Rabbiin nama fedheef (tola Isaa irraa) lakkoofsa malee hiree kenna.
2,,كَانَ ٱلنَّاسُ أُمَّةٗ وَٰحِدَةٗ فَبَعَثَ ٱللَّهُ ٱلنَّبِيِّـۧنَ مُبَشِّرِينَ وَمُنذِرِينَ وَأَنزَلَ مَعَهُمُ ٱلۡكِتَٰبَ بِٱلۡحَقِّ لِيَحۡكُمَ بَيۡنَ ٱلنَّاسِ فِيمَا ٱخۡتَلَفُواْ فِيهِۚ وَمَا ٱخۡتَلَفَ فِيهِ إِلَّا ٱلَّذِينَ أُوتُوهُ مِنۢ بَعۡدِ مَا جَآءَتۡهُمُ ٱلۡبَيِّنَٰتُ بَغۡيَۢا بَيۡنَهُمۡۖ فَهَدَى ٱللَّهُ ٱلَّذِينَ ءَامَنُواْ لِمَا ٱخۡتَلَفُواْ فِيهِ مِنَ ٱلۡحَقِّ بِإِذۡنِهِۦۗ وَٱللَّهُ يَهۡدِي مَن يَشَآءُ إِلَىٰ صِرَٰطٖ مُّسۡتَقِيمٍ,Ilmi namaa tuuta takka (amantii tokkicha irra) turan; ergasii Rabbiin nabiyyoota gammachiiftotaafi akeekkachiiftota taasisee erge. Isaan waliin kitaaba dhugaan buuse. akka inni waan isaan isa keessatti wal dhaban gidduu namootaatti murteessuuf. Warra inni kennameef qofatu erga ragaawwan ifa ta’an isaaniif dhufanii booda wal jibbaa gidduu isaanii jiru irraa kan ka’e wal dhabe. Rabbiin fedha Isaatiin warra amanan gara dhugaa waan isaan irratti wal dhabanii qajeelche. Rabbiin nama fedhe gara karaa sirraawaa qajeelcha.
2,,أَمۡ حَسِبۡتُمۡ أَن تَدۡخُلُواْ ٱلۡجَنَّةَ وَلَمَّا يَأۡتِكُم مَّثَلُ ٱلَّذِينَ خَلَوۡاْ مِن قَبۡلِكُمۖ مَّسَّتۡهُمُ ٱلۡبَأۡسَآءُ وَٱلضَّرَّآءُ وَزُلۡزِلُواْ حَتَّىٰ يَقُولَ ٱلرَّسُولُ وَٱلَّذِينَ ءَامَنُواْ مَعَهُۥ مَتَىٰ نَصۡرُ ٱللَّهِۗ أَلَآ إِنَّ نَصۡرَ ٱللَّهِ قَرِيبٞ,"Sila odoo (mokkoroon) fakkaataa warra isin dura dabranii isinitti hin dhufin jannata seenuu yaadduu? Rakkinniifi dhukkubni hamtuun isaan tuqxee, hanga ergamaaniifi warri isa waliin amanan ""sila tumsi Rabbii yoom (dhufa)?"" jedhan tokkotti shororkeeffaman. Dhagayaa! Dhugumatti, tumsi Rabbii dhihoodha."
2,,يَسۡـَٔلُونَكَ مَاذَا يُنفِقُونَۖ قُلۡ مَآ أَنفَقۡتُم مِّنۡ خَيۡرٖ فَلِلۡوَٰلِدَيۡنِ وَٱلۡأَقۡرَبِينَ وَٱلۡيَتَٰمَىٰ وَٱلۡمَسَٰكِينِ وَٱبۡنِ ٱلسَّبِيلِۗ وَمَا تَفۡعَلُواْ مِنۡ خَيۡرٖ فَإِنَّ ٱللَّهَ بِهِۦ عَلِيمٞ,"(Yaa Muhammad!) maal akka sadaqatan si gaafatu jedhi   Qabeenya irraa wanti kennattan abbaa haadha, firoota, yatiimota, hiyyeeyyiifi kara deemaaf ta’uu qaba.Toltuu irraa waan isin hojjattan dhugumatti Rabbiin akkaan isa beekaadha."
2,,كُتِبَ عَلَيۡكُمُ ٱلۡقِتَالُ وَهُوَ كُرۡهٞ لَّكُمۡۖ وَعَسَىٰٓ أَن تَكۡرَهُواْ شَيۡـٔٗا وَهُوَ خَيۡرٞ لَّكُمۡۖ وَعَسَىٰٓ أَن تُحِبُّواْ شَيۡـٔٗا وَهُوَ شَرّٞ لَّكُمۡۚ وَٱللَّهُ يَعۡلَمُ وَأَنتُمۡ لَا تَعۡلَمُونَ,Lolli isinirratti dirqama godhame Odoma inni isin biratti jibbamaa ta’uu. Odoo inni isiniif gaarii ta'uu waan tokko jibbuun keessan mirkanaa’e. Odoo inni isiniif hamtuu ta’uu waan tokko jaalachuun keessanis mirkanaa’e. Rabbumatu beeka; isin hin beektanu
2,,يَسۡـَٔلُونَكَ عَنِ ٱلشَّهۡرِ ٱلۡحَرَامِ قِتَالٖ فِيهِۖ قُلۡ قِتَالٞ فِيهِ كَبِيرٞۚ وَصَدٌّ عَن سَبِيلِ ٱللَّهِ وَكُفۡرُۢ بِهِۦ وَٱلۡمَسۡجِدِ ٱلۡحَرَامِ وَإِخۡرَاجُ أَهۡلِهِۦ مِنۡهُ أَكۡبَرُ عِندَ ٱللَّهِۚ وَٱلۡفِتۡنَةُ أَكۡبَرُ مِنَ ٱلۡقَتۡلِۗ وَلَا يَزَالُونَ يُقَٰتِلُونَكُمۡ حَتَّىٰ يَرُدُّوكُمۡ عَن دِينِكُمۡ إِنِ ٱسۡتَطَٰعُواْۚ وَمَن يَرۡتَدِدۡ مِنكُمۡ عَن دِينِهِۦ فَيَمُتۡ وَهُوَ كَافِرٞ فَأُوْلَٰٓئِكَ حَبِطَتۡ أَعۡمَٰلُهُمۡ فِي ٱلدُّنۡيَا وَٱلۡأٓخِرَةِۖ وَأُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,"Ji’oota kabajamoo keessa loluu irraa si gaafatu. Jedhi: ""Isa keessa loluun (yakka) guddaadha. Karaa Rabbii irraa (namoota) deebisuun, Isatti kafaruun, (namoota) Masjidal Haraam (irraa dhorguun) jiraattota isaa achi irraa baasuutu Rabbiin biratti irra guddaadha. Mokkoraatu (Shirkiitu) ajjeechaa irra (badiin isaa) guddaadha. Yoo danda’an hanga diinii keessan irraa isin deebisanitti isiniin loluu irraa hin deeman. Namni isin irraa diinii isaa irraa garagalee kaafira ta’ee du’e, warri sun addunyaafi Aakhiraattis dalagaaleen isaanii baddee jirti. Ammas warri sun warra ibiddaati; isaan achi keessatti hafoodha."
2,,إِنَّ ٱلَّذِينَ ءَامَنُواْ وَٱلَّذِينَ هَاجَرُواْ وَجَٰهَدُواْ فِي سَبِيلِ ٱللَّهِ أُوْلَٰٓئِكَ يَرۡجُونَ رَحۡمَتَ ٱللَّهِۚ وَٱللَّهُ غَفُورٞ رَّحِيمٞ,"Dhugumatti, warri amananiifi warri godaananii, karaa Rabbii keessatti qabsaa’an, isaan sun rahmata Rabbii ni kajeelu. Rabbiinis araaramaa, rahmata godhaadha."
2,,۞ يَسۡـَٔلُونَكَ عَنِ ٱلۡخَمۡرِ وَٱلۡمَيۡسِرِۖ قُلۡ فِيهِمَآ إِثۡمٞ كَبِيرٞ وَمَنَٰفِعُ لِلنَّاسِ وَإِثۡمُهُمَآ أَكۡبَرُ مِن نَّفۡعِهِمَاۗ وَيَسۡـَٔلُونَكَ مَاذَا يُنفِقُونَۖ قُلِ ٱلۡعَفۡوَۗ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلۡأٓيَٰتِ لَعَلَّكُمۡ تَتَفَكَّرُونَ,"Dhugaatii macheessaniifi qumaara irraa si gaafatu. Jedhi: ""Dilii guddaafi faayidaawwantu namootaaf isaan keessa jira. Diliin isaan lamaanii faayidaa isaan lamaanii irra guddaadha."" Ammas maal akka arjoomanu si gaafatu “Isa dhimma keessan irraa hafe” jedhiin. Akka xiinxaltaniif jecha Rabbiin akka kanatti keeyyattoota isaa isiniif ibsa."
2,,فِي ٱلدُّنۡيَا وَٱلۡأٓخِرَةِۗ وَيَسۡـَٔلُونَكَ عَنِ ٱلۡيَتَٰمَىٰۖ قُلۡ إِصۡلَاحٞ لَّهُمۡ خَيۡرٞۖ وَإِن تُخَالِطُوهُمۡ فَإِخۡوَٰنُكُمۡۚ وَٱللَّهُ يَعۡلَمُ ٱلۡمُفۡسِدَ مِنَ ٱلۡمُصۡلِحِۚ وَلَوۡ شَآءَ ٱللَّهُ لَأَعۡنَتَكُمۡۚ إِنَّ ٱللَّهَ عَزِيزٌ حَكِيمٞ,"Duuniyaafi Aakhiraa keessatti (haa xiinxaltaniifi). Waa’ee yatiimotaa irraas si gaafatu“Isaaniif tolchuutu caalaadha” jedhi. Yoo isaanitti makamtanis isaan obboleeyyan keessani. Rabbiinis nama balleessu isa tolchu irraa adda baasee beeka. Rabbiin odoo fedhee, isin rakkisuu danda’a. Dhugumatti, Rabbiin akkaan injifataa, ogeessa."
2,,وَلَا تَنكِحُواْ ٱلۡمُشۡرِكَٰتِ حَتَّىٰ يُؤۡمِنَّۚ وَلَأَمَةٞ مُّؤۡمِنَةٌ خَيۡرٞ مِّن مُّشۡرِكَةٖ وَلَوۡ أَعۡجَبَتۡكُمۡۗ وَلَا تُنكِحُواْ ٱلۡمُشۡرِكِينَ حَتَّىٰ يُؤۡمِنُواْۚ وَلَعَبۡدٞ مُّؤۡمِنٌ خَيۡرٞ مِّن مُّشۡرِكٖ وَلَوۡ أَعۡجَبَكُمۡۗ أُوْلَٰٓئِكَ يَدۡعُونَ إِلَى ٱلنَّارِۖ وَٱللَّهُ يَدۡعُوٓاْ إِلَى ٱلۡجَنَّةِ وَٱلۡمَغۡفِرَةِ بِإِذۡنِهِۦۖ وَيُبَيِّنُ ءَايَٰتِهِۦ لِلنَّاسِ لَعَلَّهُمۡ يَتَذَكَّرُونَ,dubartoota mushrikaa hin fuudhinaa hanga isaan amananitti. Odoma isheen isin dinqisiifteeyyuu gabrittii mu’umintittiitu mushriktittirra caalti. dhiira mushrikootaatti hin heerumsiisinaa hanga amananitti. Odoma (inni) isin dinqisiiseeyyuu gabricha mu’uminaatu mushrika irra caala. Warri sun gara ibiddaatti waamu; Rabbiin immoo heyyama isaatiin gara jannataafi araaramaatti waama. Haa gorfamaniif jecha aayatoota isaa namootaaf ibsa.
2,,وَيَسۡـَٔلُونَكَ عَنِ ٱلۡمَحِيضِۖ قُلۡ هُوَ أَذٗى فَٱعۡتَزِلُواْ ٱلنِّسَآءَ فِي ٱلۡمَحِيضِ وَلَا تَقۡرَبُوهُنَّ حَتَّىٰ يَطۡهُرۡنَۖ فَإِذَا تَطَهَّرۡنَ فَأۡتُوهُنَّ مِنۡ حَيۡثُ أَمَرَكُمُ ٱللَّهُۚ إِنَّ ٱللَّهَ يُحِبُّ ٱلتَّوَّٰبِينَ وَيُحِبُّ ٱلۡمُتَطَهِّرِينَ,"Dhiiga laguu (haydii) irraas si gaafatu  jedhi Inni (iddoon isaa) xuriidha; kanaafuu yeroo dhiiga xurii keessa dubartoota irraa fagaadhaa. Hanga isaan qulqullaa’anittis isaanitti hin dhihaatinaa. Yeroo isaan qulqulleeffatan, bakka Rabbiin isin ajajeeniin isaan bira dhaqaa. Dhugumatti Rabbiin warra gara Isaa tawbataniifi qulqulleeffatan ni jaalata."
2,,نِسَآؤُكُمۡ حَرۡثٞ لَّكُمۡ فَأۡتُواْ حَرۡثَكُمۡ أَنَّىٰ شِئۡتُمۡۖ وَقَدِّمُواْ لِأَنفُسِكُمۡۚ وَٱتَّقُواْ ٱللَّهَ وَٱعۡلَمُوٓاْ أَنَّكُم مُّلَٰقُوهُۗ وَبَشِّرِ ٱلۡمُؤۡمِنِينَ,Niitiiwwan keessan isiniif oyruudha. Oyruu keessan akkaataa feetaniin itti dhaqaa. Lubbuu keessaniif gaarii dabarfadhaa. Rabbiin sodaadhaa; Isa qunnamuu keessanis beekaa. Mu’uminoota gammachiisi.
2,,وَلَا تَجۡعَلُواْ ٱللَّهَ عُرۡضَةٗ لِّأَيۡمَٰنِكُمۡ أَن تَبَرُّواْ وَتَتَّقُواْ وَتُصۡلِحُواْ بَيۡنَ ٱلنَّاسِۚ وَٱللَّهُ سَمِيعٌ عَلِيمٞ,"Rabbiin kakachuu keessan sababa hingodhatinaa Akka toltuu hin hojjanne, Rabbiin hin sodaanneefi gidduu namootaatti araara hin buufne Rabbiin dhagayaa, beekaadha."
2,,لَّا يُؤَاخِذُكُمُ ٱللَّهُ بِٱللَّغۡوِ فِيٓ أَيۡمَٰنِكُمۡ وَلَٰكِن يُؤَاخِذُكُم بِمَا كَسَبَتۡ قُلُوبُكُمۡۗ وَٱللَّهُ غَفُورٌ حَلِيمٞ,"Rabbiin dogoggoraaf isin hinqabu kakuu keessan keessatti.Garuu waan onneenneewan keessan hojjataniif isin qaba. Rabbiin araaramaa, obsaadha."
2,,لِّلَّذِينَ يُؤۡلُونَ مِن نِّسَآئِهِمۡ تَرَبُّصُ أَرۡبَعَةِ أَشۡهُرٖۖ فَإِن فَآءُو فَإِنَّ ٱللَّهَ غَفُورٞ رَّحِيمٞ,"Warra jaartiiwwan isaanii irraa kakataniif ji’oota afur eeguutu isaan irra jira. Yoo irraa deebi’an dhugumatti Rabbiin akkaan araaramaa, rahmata godhaadha."
2,,وَإِنۡ عَزَمُواْ ٱلطَّلَٰقَ فَإِنَّ ٱللَّهَ سَمِيعٌ عَلِيمٞ,"Yoo hiikkaa irratti muratan, dhugumatti Rabbiin dhagayaa, beekaadha."
2,,وَٱلۡمُطَلَّقَٰتُ يَتَرَبَّصۡنَ بِأَنفُسِهِنَّ ثَلَٰثَةَ قُرُوٓءٖۚ وَلَا يَحِلُّ لَهُنَّ أَن يَكۡتُمۡنَ مَا خَلَقَ ٱللَّهُ فِيٓ أَرۡحَامِهِنَّ إِن كُنَّ يُؤۡمِنَّ بِٱللَّهِ وَٱلۡيَوۡمِ ٱلۡأٓخِرِۚ وَبُعُولَتُهُنَّ أَحَقُّ بِرَدِّهِنَّ فِي ذَٰلِكَ إِنۡ أَرَادُوٓاْ إِصۡلَٰحٗاۚ وَلَهُنَّ مِثۡلُ ٱلَّذِي عَلَيۡهِنَّ بِٱلۡمَعۡرُوفِۚ وَلِلرِّجَالِ عَلَيۡهِنَّ دَرَجَةٞۗ وَٱللَّهُ عَزِيزٌ حَكِيمٌ,"Dubartoonni hiikaman xurii laguu sadi ofii isaaniitiif eeguu qabuYoo Rabbiifi Guyyaa Aakhiraatti kan amanan ta’an waan Rabbiin gadaamessa isaanii keessatti uume dhoksuun isaaniif halaala miti. (Yeroo) san keessatti yoo tolchuu fedhan isaan deebifachutti dhirsota isaaniittu irra haqa qaba. Isaaniifis (mirga) fakkaataa akka (dirqama) isaan irra jiruutu haala gaariin isaaniif jira. Dhiironni isaan irra sadarkaa qabu. Rabbiin hunda injifataa, ogeessa."
2,,ٱلطَّلَٰقُ مَرَّتَانِۖ فَإِمۡسَاكُۢ بِمَعۡرُوفٍ أَوۡ تَسۡرِيحُۢ بِإِحۡسَٰنٖۗ وَلَا يَحِلُّ لَكُمۡ أَن تَأۡخُذُواْ مِمَّآ ءَاتَيۡتُمُوهُنَّ شَيۡـًٔا إِلَّآ أَن يَخَافَآ أَلَّا يُقِيمَا حُدُودَ ٱللَّهِۖ فَإِنۡ خِفۡتُمۡ أَلَّا يُقِيمَا حُدُودَ ٱللَّهِ فَلَا جُنَاحَ عَلَيۡهِمَا فِيمَا ٱفۡتَدَتۡ بِهِۦۗ تِلۡكَ حُدُودُ ٱللَّهِ فَلَا تَعۡتَدُوهَاۚ وَمَن يَتَعَدَّ حُدُودَ ٱللَّهِ فَأُوْلَٰٓئِكَ هُمُ ٱلظَّٰلِمُونَ,"Hiikkaan (eega isaatii deebifatamu) yeroo lama. Sana booda haala gaariin qabachuu yookiin bifa tolaan gadi lakkisuudha. Isin (dhiironni) waan isaaniif kennitan (mahrii) irraa isaan lamaanuu daangawwan Rabbii sirreessuu dhabuu yoo sodaatan malee homaa fudhachuun isiniif hin hayyamamu. Yoo isaan lamaan daangawwan Rabbii hin sirreessanu jechuu sodaattan, waan isheen ittiin of baafte fudhachuu keessatti isaan lamaan irra badiin hin jiru. Kun daangawwan Rabbiitii isaan hin dabrinaa; namni daangaawwan Rabbii dabre, isaan sun isaanumatu miidhaa hojjatoodha."
2,,فَإِن طَلَّقَهَا فَلَا تَحِلُّ لَهُۥ مِنۢ بَعۡدُ حَتَّىٰ تَنكِحَ زَوۡجًا غَيۡرَهُۥۗ فَإِن طَلَّقَهَا فَلَا جُنَاحَ عَلَيۡهِمَآ أَن يَتَرَاجَعَآ إِن ظَنَّآ أَن يُقِيمَا حُدُودَ ٱللَّهِۗ وَتِلۡكَ حُدُودُ ٱللَّهِ يُبَيِّنُهَا لِقَوۡمٖ يَعۡلَمُونَ,"Yoo (hiikkaa sadaffaa) ishee hiike, sana booda hanga dhirsa biraatti heerumtutti isaaf hin heyyamamtu. Yoo inni (dhirsi boodaa) ishee hiike, daangawwan Rabbii eeguu isaanii beeknaan isaan lamaan yoo walitti deebi’an badiin isaan irra hin jiru.   Kun daangawwan Rabbiiti; ummata beekaniif ishee ibsa."
2,,وَإِذَا طَلَّقۡتُمُ ٱلنِّسَآءَ فَبَلَغۡنَ أَجَلَهُنَّ فَأَمۡسِكُوهُنَّ بِمَعۡرُوفٍ أَوۡ سَرِّحُوهُنَّ بِمَعۡرُوفٖۚ وَلَا تُمۡسِكُوهُنَّ ضِرَارٗا لِّتَعۡتَدُواْۚ وَمَن يَفۡعَلۡ ذَٰلِكَ فَقَدۡ ظَلَمَ نَفۡسَهُۥۚ وَلَا تَتَّخِذُوٓاْ ءَايَٰتِ ٱللَّهِ هُزُوٗاۚ وَٱذۡكُرُواْ نِعۡمَتَ ٱللَّهِ عَلَيۡكُمۡ وَمَآ أَنزَلَ عَلَيۡكُم مِّنَ ٱلۡكِتَٰبِ وَٱلۡحِكۡمَةِ يَعِظُكُم بِهِۦۚ وَٱتَّقُواْ ٱللَّهَ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ بِكُلِّ شَيۡءٍ عَلِيمٞ,"Yeroo dubartoota hiiktanii beellama isaanii gayan. bifa gaariin isaan qabadhaa yookiin bifa gaariin isaan gaggeessaa. Rakkisuudhaan akka daangaa isaanitti dabartaniif isaan hin qabatinaaNamni sana hojjate, dhugumatti lubbuu ofii miidheeraKeeyyattoota Rabbiis qishinaa hin taasifatinaaNi’imaa Rabbii kan isin irra jirtuufi kitaaba (Qur’aana)fi hikmaa (Sunnaa) irraas waan Inni isin irratti buuse kan ittiin isin gorsu yaadadhaaRabbiin sodaadhaasAkka Rabbiin waan hunda beekaa ta’es beekaa."
2,,وَإِذَا طَلَّقۡتُمُ ٱلنِّسَآءَ فَبَلَغۡنَ أَجَلَهُنَّ فَلَا تَعۡضُلُوهُنَّ أَن يَنكِحۡنَ أَزۡوَٰجَهُنَّ إِذَا تَرَٰضَوۡاْ بَيۡنَهُم بِٱلۡمَعۡرُوفِۗ ذَٰلِكَ يُوعَظُ بِهِۦ مَن كَانَ مِنكُمۡ يُؤۡمِنُ بِٱللَّهِ وَٱلۡيَوۡمِ ٱلۡأٓخِرِۗ ذَٰلِكُمۡ أَزۡكَىٰ لَكُمۡ وَأَطۡهَرُۚ وَٱللَّهُ يَعۡلَمُ وَأَنتُمۡ لَا تَعۡلَمُونَ,"Yeroo dubartoota hiiktanii beellama isaanii gayan,dhirsoota isaanii heerumuu irraa isaan hin dhorginaa yoo jidduu isaaniitti karaa gaariin walii galan, Sana isin irraa nama Rabbiifi Guyyaa Aakhiraatti amanutu ittiin gorfama. Sun isiniif irra gaariifi irra qulqulluudha. Rabbitu beekaa; isin hin beektanu."
2,,۞ وَٱلۡوَٰلِدَٰتُ يُرۡضِعۡنَ أَوۡلَٰدَهُنَّ حَوۡلَيۡنِ كَامِلَيۡنِۖ لِمَنۡ أَرَادَ أَن يُتِمَّ ٱلرَّضَاعَةَۚ وَعَلَى ٱلۡمَوۡلُودِ لَهُۥ رِزۡقُهُنَّ وَكِسۡوَتُهُنَّ بِٱلۡمَعۡرُوفِۚ لَا تُكَلَّفُ نَفۡسٌ إِلَّا وُسۡعَهَاۚ لَا تُضَآرَّ وَٰلِدَةُۢ بِوَلَدِهَا وَلَا مَوۡلُودٞ لَّهُۥ بِوَلَدِهِۦۚ وَعَلَى ٱلۡوَارِثِ مِثۡلُ ذَٰلِكَۗ فَإِنۡ أَرَادَا فِصَالًا عَن تَرَاضٖ مِّنۡهُمَا وَتَشَاوُرٖ فَلَا جُنَاحَ عَلَيۡهِمَاۗ وَإِنۡ أَرَدتُّمۡ أَن تَسۡتَرۡضِعُوٓاْ أَوۡلَٰدَكُمۡ فَلَا جُنَاحَ عَلَيۡكُمۡ إِذَا سَلَّمۡتُم مَّآ ءَاتَيۡتُم بِٱلۡمَعۡرُوفِۗ وَٱتَّقُواْ ٱللَّهَ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ بِمَا تَعۡمَلُونَ بَصِيرٞ,"haadholiin ilmaan isaanii waggaa lama guutuu hoosisu,Nama hoosisaa guutuu fedheef.nama ilmi isaaf dhalate (abbaa) Soorataafi uffata isaanii (haadholeef) haala gaariin (kennuun) isarra jira. Lubbuun kamiiyyuu dandeettii isheetii ol hin dirqisiifamtu. Haati sababaa ilma isheetiin hin rakkifamtu; namni ilmi isaaf dhalates (abbaanis) sababaa ilma isaatiin (hin rakkifamu). Nama (abbaa) dhaalu irras fakkaataa sanaatu jira. Yoo isaan lamaan fedha isaaniitiifi wal mariin guusisuu fedhan, badiin isaan irra hin jiru. Yoo ilmaan keessaniif (hoosiftuu gootanii) hoosisiisuu feetan,badiin isin irra hin jiru yoo waan kennitan akkaataa gaariin kennitan, Rabbiin sodaadhaa, Rabbiin waan isin dalagdan argaa ta’uu beekaa."
2,,وَٱلَّذِينَ يُتَوَفَّوۡنَ مِنكُمۡ وَيَذَرُونَ أَزۡوَٰجٗا يَتَرَبَّصۡنَ بِأَنفُسِهِنَّ أَرۡبَعَةَ أَشۡهُرٖ وَعَشۡرٗاۖ فَإِذَا بَلَغۡنَ أَجَلَهُنَّ فَلَا جُنَاحَ عَلَيۡكُمۡ فِيمَا فَعَلۡنَ فِيٓ أَنفُسِهِنَّ بِٱلۡمَعۡرُوفِۗ وَٱللَّهُ بِمَا تَعۡمَلُونَ خَبِيرٞ,"Isin irraas isaannan du’anii niitiiwwan (uf duubatti) dhiisan, isaan (niitiiwwan tun) ji’oota afuriifi guyyaa kudhan kophaa isaanii turuu qabu. Yeroo beellama isaanii gayan, waan isaan karaa gaariin lubbuulee isaanii keessatti hojjatan keessa badiin isin irra hin jiru. Rabbiin waan isin hojjattan keessa beekaadha."
2,,وَلَا جُنَاحَ عَلَيۡكُمۡ فِيمَا عَرَّضۡتُم بِهِۦ مِنۡ خِطۡبَةِ ٱلنِّسَآءِ أَوۡ أَكۡنَنتُمۡ فِيٓ أَنفُسِكُمۡۚ عَلِمَ ٱللَّهُ أَنَّكُمۡ سَتَذۡكُرُونَهُنَّ وَلَٰكِن لَّا تُوَاعِدُوهُنَّ سِرًّا إِلَّآ أَن تَقُولُواْ قَوۡلٗا مَّعۡرُوفٗاۚ وَلَا تَعۡزِمُواْ عُقۡدَةَ ٱلنِّكَاحِ حَتَّىٰ يَبۡلُغَ ٱلۡكِتَٰبُ أَجَلَهُۥۚ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ يَعۡلَمُ مَا فِيٓ أَنفُسِكُمۡ فَٱحۡذَرُوهُۚ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ غَفُورٌ حَلِيمٞ,"badiin isinirratti hintaane waan riqoon dubbattan irratti dubartoota (iddaa du'a jaarsaa keessa jiran) qaadhimachuu keessatti,  yookiin (waan) onneewwan keessan keessatti dhoksitan keessatti. Akka isin isaan dubbatuuf jirtan Rabbiin beekeera. Garuu iccitiidhaan waadaa isaaniif hin seeninaa yoo jecha beekamaa jettan malee. nikaah hidhuu hin murteessinaa Hanga beellamni yeroo isaa ga’utti. Rabbiin waan lubbuulee keessan keessa jiru beekaa ta'uu beekaa; Isa sodaadhaa. Rabbiin araaramaa, obsaadhaa beekaa."
