surah,ayah,arabic,translation
2,,وَلَا تَأۡكُلُوٓاْ أَمۡوَٰلَكُم بَيۡنَكُم بِٱلۡبَٰطِلِ وَتُدۡلُواْ بِهَآ إِلَى ٱلۡحُكَّامِ لِتَأۡكُلُواْ فَرِيقٗا مِّنۡ أَمۡوَٰلِ ٱلنَّاسِ بِٱلۡإِثۡمِ وَأَنتُمۡ تَعۡلَمُونَ,"तथा आपस में एक-दूसरे का धन अवैध रूप से न खाओ और न उन्हें अधिकारियों के पास ले जाओ, ताकि लोगों के धन का कुछ भाग गुनाह[109] के साथ खा जाओ, हालाँकि तुम जानते हो।"
2,,۞ يَسۡـَٔلُونَكَ عَنِ ٱلۡأَهِلَّةِۖ قُلۡ هِيَ مَوَٰقِيتُ لِلنَّاسِ وَٱلۡحَجِّۗ وَلَيۡسَ ٱلۡبِرُّ بِأَن تَأۡتُواْ ٱلۡبُيُوتَ مِن ظُهُورِهَا وَلَٰكِنَّ ٱلۡبِرَّ مَنِ ٱتَّقَىٰۗ وَأۡتُواْ ٱلۡبُيُوتَ مِنۡ أَبۡوَٰبِهَاۚ وَٱتَّقُواْ ٱللَّهَ لَعَلَّكُمۡ تُفۡلِحُونَ,"(ऐ नबी!) लोग आपसे नये चाँदों के बारे में पूछते हैं। आप कह दें, वे लोगों के लिए और हज्ज के लिए समय जानने के माध्यम हैं। और नेकी हरगिज़ यह नहीं कि घरों में उनके पीछे से आओ। बल्कि नेकी उसकी है जो (अल्लाह की अवज्ञा से) बचे। तथा घरों में उनके द्वारों से आओ और अल्लाह से डरो, ताकि तुम सफल हो जाओ।[110]"
2,,وَقَٰتِلُواْ فِي سَبِيلِ ٱللَّهِ ٱلَّذِينَ يُقَٰتِلُونَكُمۡ وَلَا تَعۡتَدُوٓاْۚ إِنَّ ٱللَّهَ لَا يُحِبُّ ٱلۡمُعۡتَدِينَ,"तथा अल्लाह की राह में, उनसे युद्ध करो, जो तुमसे युद्ध करते हैं, और अत्याचार न करो, निःसंदेह अल्लाह अत्याचार करने वालों से प्रेम नहीं करता।"
2,,وَٱقۡتُلُوهُمۡ حَيۡثُ ثَقِفۡتُمُوهُمۡ وَأَخۡرِجُوهُم مِّنۡ حَيۡثُ أَخۡرَجُوكُمۡۚ وَٱلۡفِتۡنَةُ أَشَدُّ مِنَ ٱلۡقَتۡلِۚ وَلَا تُقَٰتِلُوهُمۡ عِندَ ٱلۡمَسۡجِدِ ٱلۡحَرَامِ حَتَّىٰ يُقَٰتِلُوكُمۡ فِيهِۖ فَإِن قَٰتَلُوكُمۡ فَٱقۡتُلُوهُمۡۗ كَذَٰلِكَ جَزَآءُ ٱلۡكَٰفِرِينَ,"और उन्हें क़त्ल करो जहाँ उन्हें पाओ, और उन्हें वहाँ से निकालो जहाँ से उन्होंने तुम्हें निकाला है, और फ़ितना[111], क़त्ल करने से अधिक सख़्त है। और उनसे मस्जिदे ह़राम के पास युद्ध न करो, जब तक वे तुमसे वहाँ युद्ध न करें।[112] फिर यदि वे तुमसे युद्ध करें, तो उन्हें क़त्ल करो, ऐसे ही काफ़िरों का बदला है।"
2,,فَإِنِ ٱنتَهَوۡاْ فَإِنَّ ٱللَّهَ غَفُورٞ رَّحِيمٞ,"फिर यदि वे (युद्ध से) रुक जाएँ, तो निःसंदेह अल्लाह बेहद क्षमा करनेवाला, अत्यंत दयावान् है।"
2,,وَقَٰتِلُوهُمۡ حَتَّىٰ لَا تَكُونَ فِتۡنَةٞ وَيَكُونَ ٱلدِّينُ لِلَّهِۖ فَإِنِ ٱنتَهَوۡاْ فَلَا عُدۡوَٰنَ إِلَّا عَلَى ٱلظَّٰلِمِينَ,"तथा उनसे युद्ध करो, यहाँ तक कि कोई फ़ितना शेष न रहे और धर्म अल्लाह के लिए हो जाए। फिर यदि वे बाज़ आ जाएँ, तो अत्याचारियों के सिवा किसी पर कोई ज़्यादती (जायज़) नहीं।"
2,,ٱلشَّهۡرُ ٱلۡحَرَامُ بِٱلشَّهۡرِ ٱلۡحَرَامِ وَٱلۡحُرُمَٰتُ قِصَاصٞۚ فَمَنِ ٱعۡتَدَىٰ عَلَيۡكُمۡ فَٱعۡتَدُواْ عَلَيۡهِ بِمِثۡلِ مَا ٱعۡتَدَىٰ عَلَيۡكُمۡۚ وَٱتَّقُواْ ٱللَّهَ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ مَعَ ٱلۡمُتَّقِينَ,"हुरमत वाला[113] महीना, हुरमत वाले महीने के बदले है और सब हुरमतों में क़िसास (बराबरी का बदला) है। अतः जो तुमपर ज़्यादती करे, तो तुम उसपर उसी के समान ज़्यादती करो, जैसी उसने तुमपर ज़्यादती की है तथा अल्लाह से डरो और जान लो कि अल्लाह डरने वालों के साथ है।"
2,,وَأَنفِقُواْ فِي سَبِيلِ ٱللَّهِ وَلَا تُلۡقُواْ بِأَيۡدِيكُمۡ إِلَى ٱلتَّهۡلُكَةِ وَأَحۡسِنُوٓاْۚ إِنَّ ٱللَّهَ يُحِبُّ ٱلۡمُحۡسِنِينَ,"तथा अल्लाह के मार्ग में (धन) ख़र्च करो और अपने आपको विनाश में न डालो तथा नेकी करो, निःसंदेह अल्लाह नेकी करने वालों से प्रेम करता है।"
2,,وَأَتِمُّواْ ٱلۡحَجَّ وَٱلۡعُمۡرَةَ لِلَّهِۚ فَإِنۡ أُحۡصِرۡتُمۡ فَمَا ٱسۡتَيۡسَرَ مِنَ ٱلۡهَدۡيِۖ وَلَا تَحۡلِقُواْ رُءُوسَكُمۡ حَتَّىٰ يَبۡلُغَ ٱلۡهَدۡيُ مَحِلَّهُۥۚ فَمَن كَانَ مِنكُم مَّرِيضًا أَوۡ بِهِۦٓ أَذٗى مِّن رَّأۡسِهِۦ فَفِدۡيَةٞ مِّن صِيَامٍ أَوۡ صَدَقَةٍ أَوۡ نُسُكٖۚ فَإِذَآ أَمِنتُمۡ فَمَن تَمَتَّعَ بِٱلۡعُمۡرَةِ إِلَى ٱلۡحَجِّ فَمَا ٱسۡتَيۡسَرَ مِنَ ٱلۡهَدۡيِۚ فَمَن لَّمۡ يَجِدۡ فَصِيَامُ ثَلَٰثَةِ أَيَّامٖ فِي ٱلۡحَجِّ وَسَبۡعَةٍ إِذَا رَجَعۡتُمۡۗ تِلۡكَ عَشَرَةٞ كَامِلَةٞۗ ذَٰلِكَ لِمَن لَّمۡ يَكُنۡ أَهۡلُهُۥ حَاضِرِي ٱلۡمَسۡجِدِ ٱلۡحَرَامِۚ وَٱتَّقُواْ ٱللَّهَ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ شَدِيدُ ٱلۡعِقَابِ,"तथा ह़ज्ज और उमरा अल्लाह के लिए पूरा करो। फिर यदि तुम रोक दिए जाओ,[114] तो क़ुर्बानी में से जो उपलब्ध हो (कर दो)। और अपने सिर न मुँडाओ, जब तक कि क़ुर्बानी अपने ज़बह के स्थान तक न पहुँच जाए।[115] फिर तुममें से जो व्यक्ति बीमार हो या उसके सिर में कोई तकलीफ़ हो (और उसके कारण सिर मुँडा ले), तो रोज़े या सदक़ा या क़ुर्बानी में से कोई एक फ़िदया[116] है। फिर जब तुम निश्चिंत हो जाओ, तो (ऐसे में) जो व्यक्ति ह़ज्ज (के एहराम बाँधने) तक उमरे से लाभ[117] उठाए, तो क़ुर्बानी में से जो उपलब्ध हो, करे। फिर जिसके पास (क़ुर्बानी) उपलब्ध न हो, तो वह तीन रोज़े ह़ज्ज के दौरान रखे और सात दिन के उस समय रखे, जब तुम (घर) वापस जाओ। ये पूरे दस हैं। ये उसके लिए हैं, जिसके घर वाले मस्जिदे-ह़राम के निवासी न हों। और अल्लाह से डरो तथा जान लो कि निःसंदेह अल्लाह बहुत सख़्त अज़ाब वाला है।"
2,,ٱلۡحَجُّ أَشۡهُرٞ مَّعۡلُومَٰتٞۚ فَمَن فَرَضَ فِيهِنَّ ٱلۡحَجَّ فَلَا رَفَثَ وَلَا فُسُوقَ وَلَا جِدَالَ فِي ٱلۡحَجِّۗ وَمَا تَفۡعَلُواْ مِنۡ خَيۡرٖ يَعۡلَمۡهُ ٱللَّهُۗ وَتَزَوَّدُواْ فَإِنَّ خَيۡرَ ٱلزَّادِ ٱلتَّقۡوَىٰۖ وَٱتَّقُونِ يَٰٓأُوْلِي ٱلۡأَلۡبَٰبِ,"ह़ज्ज चंद जाने-माने महीने हैं। फिर जो व्यक्ति इनमें ह़ज्ज अनिवार्य कर ले, तो ह़ज्ज के दौरान न कोई काम-वासना की बात हो और न कोई अवज्ञा और न कोई झगड़ा। तथा तुम जो भी नेकी का काम करोगे, अल्लाह उसे जान लेगा। और पाथेय ले लो, (और जान लो कि) सबसे अच्छा पाथेय परहेज़गारी है तथा ऐ बुद्धि वालो! मुझसे डरो।"
2,,لَيۡسَ عَلَيۡكُمۡ جُنَاحٌ أَن تَبۡتَغُواْ فَضۡلٗا مِّن رَّبِّكُمۡۚ فَإِذَآ أَفَضۡتُم مِّنۡ عَرَفَٰتٖ فَٱذۡكُرُواْ ٱللَّهَ عِندَ ٱلۡمَشۡعَرِ ٱلۡحَرَامِۖ وَٱذۡكُرُوهُ كَمَا هَدَىٰكُمۡ وَإِن كُنتُم مِّن قَبۡلِهِۦ لَمِنَ ٱلضَّآلِّينَ,"तथा तुमपर कोई दोष[118] नहीं कि अपने पालनहार का अनुग्रह (फ़ज़्ल) तलाश करो। फिर जब तुम अरफ़ात[119] से प्रस्थान करो, तो मश्अरे ह़राम (मुज़दलिफ़ा) के पास अल्लाह को याद करो और उसको उसी तरह याद करो, जैसे उसने तुम्हारा मार्गदर्शन किया है। और निःसंदेह इससे पहले तुम गुमराह लोगों में से थे।"
2,,ثُمَّ أَفِيضُواْ مِنۡ حَيۡثُ أَفَاضَ ٱلنَّاسُ وَٱسۡتَغۡفِرُواْ ٱللَّهَۚ إِنَّ ٱللَّهَ غَفُورٞ رَّحِيمٞ,"फिर तुम[120] उस जगह से वापस आओ, जहाँ से सब लोग वापस आएँ तथा अल्लाह से क्षमा माँगो। निश्चय अल्लाह अति क्षमाशील, अत्यंत दयावान् है।"
2,,فَإِذَا قَضَيۡتُم مَّنَٰسِكَكُمۡ فَٱذۡكُرُواْ ٱللَّهَ كَذِكۡرِكُمۡ ءَابَآءَكُمۡ أَوۡ أَشَدَّ ذِكۡرٗاۗ فَمِنَ ٱلنَّاسِ مَن يَقُولُ رَبَّنَآ ءَاتِنَا فِي ٱلدُّنۡيَا وَمَا لَهُۥ فِي ٱلۡأٓخِرَةِ مِنۡ خَلَٰقٖ,"और जब तुम अपने ह़ज्ज के कार्य पूरे कर लो, तो अल्लाह को याद करो, जैसे अपने बाप-दादा को याद किया करते थे, बल्कि उससे भी बढ़कर याद[121] करो। फिर लोगों में से कोई तो ऐसा है जो कहता है : ऐ हमारे पालनहार! हमें दुनिया में दे दे। और आख़िरत में उसका कोई हिस्सा नहीं।"
2,,وَمِنۡهُم مَّن يَقُولُ رَبَّنَآ ءَاتِنَا فِي ٱلدُّنۡيَا حَسَنَةٗ وَفِي ٱلۡأٓخِرَةِ حَسَنَةٗ وَقِنَا عَذَابَ ٱلنَّارِ,"तथा उनमें से कोई ऐसा है, जो कहता है : ऐ हमारे पालनहार! हमें दुनिया में भलाई तथा आख़िरत में भी भलाई दे और हमें आग के अज़ाब से बचा।"
2,,أُوْلَٰٓئِكَ لَهُمۡ نَصِيبٞ مِّمَّا كَسَبُواْۚ وَٱللَّهُ سَرِيعُ ٱلۡحِسَابِ,"यही लोग हैं, जिनके लिए उसमें से एक हिस्सा है, जो उन्होंने कमाया और अल्लाह बहुत जल्द ह़िसाब लेने वाला है।"
2,,۞ وَٱذۡكُرُواْ ٱللَّهَ فِيٓ أَيَّامٖ مَّعۡدُودَٰتٖۚ فَمَن تَعَجَّلَ فِي يَوۡمَيۡنِ فَلَآ إِثۡمَ عَلَيۡهِ وَمَن تَأَخَّرَ فَلَآ إِثۡمَ عَلَيۡهِۖ لِمَنِ ٱتَّقَىٰۗ وَٱتَّقُواْ ٱللَّهَ وَٱعۡلَمُوٓاْ أَنَّكُمۡ إِلَيۡهِ تُحۡشَرُونَ,"तथा अल्लाह को चंद गिने हुए दिनों[122] में याद करो। फिर जो दो दिनों में (मिना से) जल्द चला[123] जाए, तो उसपर कोई दोष नहीं और जो देर[124] से निकले, तो उसपर भी कोई दोष नहीं, उस व्यक्ति के लिए जो (अल्लाह से) डरे तथा अल्लाह से डरो और जान लो कि निःसंदेह तुम उसी की ओर एकत्र किए जाओगो।"
2,,وَمِنَ ٱلنَّاسِ مَن يُعۡجِبُكَ قَوۡلُهُۥ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَا وَيُشۡهِدُ ٱللَّهَ عَلَىٰ مَا فِي قَلۡبِهِۦ وَهُوَ أَلَدُّ ٱلۡخِصَامِ,"लोगों[124] में कोई व्यक्ति ऐसा भी है जिसकी बात सांसारिक जीवन के बारे में (ऐ नबी!) आपको अच्छी लगती है और वह अल्लाह को उसपर गवाह बनाता है जो उसके दिल में हैं, हालाँकि वह बड़ा झगड़ालू है।"
2,,وَإِذَا تَوَلَّىٰ سَعَىٰ فِي ٱلۡأَرۡضِ لِيُفۡسِدَ فِيهَا وَيُهۡلِكَ ٱلۡحَرۡثَ وَٱلنَّسۡلَۚ وَٱللَّهُ لَا يُحِبُّ ٱلۡفَسَادَ,"तथा जब वह वापस जाता है, तो धरती में दौड़-धूप करता है ताकि उसमें उपद्रव फैलाए तथा खेती और नस्ल (पशुओं) का विनाश करे और अल्लाह उपद्रव को पसंद नहीं करता।"
2,,وَإِذَا قِيلَ لَهُ ٱتَّقِ ٱللَّهَ أَخَذَتۡهُ ٱلۡعِزَّةُ بِٱلۡإِثۡمِۚ فَحَسۡبُهُۥ جَهَنَّمُۖ وَلَبِئۡسَ ٱلۡمِهَادُ,"तथा जब उससे कहा जाता है कि अल्लाह से डर, तो उसका गौरव उसे पाप में पकड़े रखता है। अतः उसके (दंड के) लिए जहन्नम ही काफ़ी है और निश्चय वह बहुत बुरा ठिकाना है।"
2,,وَمِنَ ٱلنَّاسِ مَن يَشۡرِي نَفۡسَهُ ٱبۡتِغَآءَ مَرۡضَاتِ ٱللَّهِۚ وَٱللَّهُ رَءُوفُۢ بِٱلۡعِبَادِ,"तथा लोगों में ऐसा व्यक्ति भी है, जो अल्लाह की प्रसन्नता की खोज में अपना प्राण बेच[125] देता है और अल्लाह उन बंदों पर अनंत करुणामय है।"
2,,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُواْ ٱدۡخُلُواْ فِي ٱلسِّلۡمِ كَآفَّةٗ وَلَا تَتَّبِعُواْ خُطُوَٰتِ ٱلشَّيۡطَٰنِۚ إِنَّهُۥ لَكُمۡ عَدُوّٞ مُّبِينٞ,ऐ ईमान वालो! इस्लाम में पूर्ण रूप से प्रेश[126] कर जाओ और शैतान के पदचिह्नों पर न चलो। निश्चय वह तुम्हारा खुला दुश्मन है।
2,,فَإِن زَلَلۡتُم مِّنۢ بَعۡدِ مَا جَآءَتۡكُمُ ٱلۡبَيِّنَٰتُ فَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ عَزِيزٌ حَكِيمٌ,"फिर यदि इसके बाद फिसल जाओ कि तुम्हारे पास स्पष्ट दलीलें[127] आ चुकीं, तो जान लो कि निःसंदेह अल्लाह अत्यंत प्रभुत्वशाली, पूर्ण ह़िकमत वाला[128] है।"
2,,هَلۡ يَنظُرُونَ إِلَّآ أَن يَأۡتِيَهُمُ ٱللَّهُ فِي ظُلَلٖ مِّنَ ٱلۡغَمَامِ وَٱلۡمَلَٰٓئِكَةُ وَقُضِيَ ٱلۡأَمۡرُۚ وَإِلَى ٱللَّهِ تُرۡجَعُ ٱلۡأُمُورُ,वे (इन स्पष्ट प्रमाणों के बाद) इसके सिवा किस चीज़ की प्रतीक्षा कर रहे हैं कि उनके पास अल्लाह बादलों के सायों में आ जाए तथा फ़रिश्ते भी और मामले का निर्णय कर दिया जाए और सब काम अल्लाह ही की ओर लौटाए[129[ जाते हैं।
2,,سَلۡ بَنِيٓ إِسۡرَٰٓءِيلَ كَمۡ ءَاتَيۡنَٰهُم مِّنۡ ءَايَةِۭ بَيِّنَةٖۗ وَمَن يُبَدِّلۡ نِعۡمَةَ ٱللَّهِ مِنۢ بَعۡدِ مَا جَآءَتۡهُ فَإِنَّ ٱللَّهَ شَدِيدُ ٱلۡعِقَابِ,"बनी इसराईल से पूछो कि हमने उन्हें कितनी खुली निशानियाँ दीं। और जो अल्लाह की नेमत को बदल दे, इसके बाद कि वह उसके पास आ चुकी हो, तो निश्चय अल्लाह बहुत सख़्त अज़ाब वाला है।"
2,,زُيِّنَ لِلَّذِينَ كَفَرُواْ ٱلۡحَيَوٰةُ ٱلدُّنۡيَا وَيَسۡخَرُونَ مِنَ ٱلَّذِينَ ءَامَنُواْۘ وَٱلَّذِينَ ٱتَّقَوۡاْ فَوۡقَهُمۡ يَوۡمَ ٱلۡقِيَٰمَةِۗ وَٱللَّهُ يَرۡزُقُ مَن يَشَآءُ بِغَيۡرِ حِسَابٖ,"उन लोगों के लिए जिन्होंने कुफ़्र किया, सांसारिक जीवन आकर्षक बना दिया गया है तथा वे ईमान लाने वालों का मज़ाक़[130] उड़ाते हैं। हालाँकि जो लोग (अल्लाह का) डर रखने वाले हैं, वे क़ियामत के दिन उनसे ऊपर[131] होंगे तथा अल्लाह जिसे चाहता है, असंख्य जीविका प्रदान करता है।"
2,,كَانَ ٱلنَّاسُ أُمَّةٗ وَٰحِدَةٗ فَبَعَثَ ٱللَّهُ ٱلنَّبِيِّـۧنَ مُبَشِّرِينَ وَمُنذِرِينَ وَأَنزَلَ مَعَهُمُ ٱلۡكِتَٰبَ بِٱلۡحَقِّ لِيَحۡكُمَ بَيۡنَ ٱلنَّاسِ فِيمَا ٱخۡتَلَفُواْ فِيهِۚ وَمَا ٱخۡتَلَفَ فِيهِ إِلَّا ٱلَّذِينَ أُوتُوهُ مِنۢ بَعۡدِ مَا جَآءَتۡهُمُ ٱلۡبَيِّنَٰتُ بَغۡيَۢا بَيۡنَهُمۡۖ فَهَدَى ٱللَّهُ ٱلَّذِينَ ءَامَنُواْ لِمَا ٱخۡتَلَفُواْ فِيهِ مِنَ ٱلۡحَقِّ بِإِذۡنِهِۦۗ وَٱللَّهُ يَهۡدِي مَن يَشَآءُ إِلَىٰ صِرَٰطٖ مُّسۡتَقِيمٍ,"(आरंभ में) सब लोग एक ही समुदाय थे। (फिर विभेद हुआ) तो अल्लाह ने नबी भेजे, शुभ समाचार सुनाने वाले[132] और डराने वाले, और उनपर सत्य के साथ पुस्तक उतारी, ताकि वह लोगों के बीच उन बातों का फैसला करे, जिनमें उन्होंने मतभेद किया था। और उसमें मतभेद उन्हीं लोगों ने किया, जिन्हें वह दी गई थी, इसके बाद कि उनके पास स्पष्ट निशानियाँ आ चुकीं, आपस के हठ के कारण। फिर जो लोग ईमान लाए, अल्लाह ने उन्हें अपनी आज्ञा से सत्य में से उस बात का मार्गदर्शन किया, जिसमें उन्होंने मतभेद किया था और अल्लाह जिसे चाहता है, सीधा मार्ग दर्शाता है।"
2,,أَمۡ حَسِبۡتُمۡ أَن تَدۡخُلُواْ ٱلۡجَنَّةَ وَلَمَّا يَأۡتِكُم مَّثَلُ ٱلَّذِينَ خَلَوۡاْ مِن قَبۡلِكُمۖ مَّسَّتۡهُمُ ٱلۡبَأۡسَآءُ وَٱلضَّرَّآءُ وَزُلۡزِلُواْ حَتَّىٰ يَقُولَ ٱلرَّسُولُ وَٱلَّذِينَ ءَامَنُواْ مَعَهُۥ مَتَىٰ نَصۡرُ ٱللَّهِۗ أَلَآ إِنَّ نَصۡرَ ٱللَّهِ قَرِيبٞ,"या तुमने समझ रखा है कि तुम जन्नत में प्रवेश कर जाओगे, हालाँकि अभी तक तुमपर उन लोगों जैसी दशा नहीं आई, जो तुमसे पूर्व थे। उन्हें तंगी और तकलीफ़ पहुँची तथा वे सख़्त हिला दिए गए, यहाँ तक कि वह रसूल और जो लोग उसके साथ ईमान लाए थे, कह उठे : अल्लाह की सहायता कब आएगी? सुन लो, निःसंदेह अल्लाह की सहायता क़रीब[133] है।"
2,,يَسۡـَٔلُونَكَ مَاذَا يُنفِقُونَۖ قُلۡ مَآ أَنفَقۡتُم مِّنۡ خَيۡرٖ فَلِلۡوَٰلِدَيۡنِ وَٱلۡأَقۡرَبِينَ وَٱلۡيَتَٰمَىٰ وَٱلۡمَسَٰكِينِ وَٱبۡنِ ٱلسَّبِيلِۗ وَمَا تَفۡعَلُواْ مِنۡ خَيۡرٖ فَإِنَّ ٱللَّهَ بِهِۦ عَلِيمٞ,"(ऐ नबी!) वे आपसे पूछते हैं क्या चीज़ ख़र्च करें? (उनसे) कह दीजिए : तुम भलाई में से जो भी खर्च करो, तो वह माता-पिता, अधिक क़रीबी रिश्तेदारों, अनाथों, मिसकीनों (निर्धनों) तथा यात्रियों के लिए है। तथा तुम नेकी में से जो कुछ भी करोगे, तो निःसंदेह अल्लाह उसे भलि-भाँति जानने वाला है।"
2,,كُتِبَ عَلَيۡكُمُ ٱلۡقِتَالُ وَهُوَ كُرۡهٞ لَّكُمۡۖ وَعَسَىٰٓ أَن تَكۡرَهُواْ شَيۡـٔٗا وَهُوَ خَيۡرٞ لَّكُمۡۖ وَعَسَىٰٓ أَن تُحِبُّواْ شَيۡـٔٗا وَهُوَ شَرّٞ لَّكُمۡۚ وَٱللَّهُ يَعۡلَمُ وَأَنتُمۡ لَا تَعۡلَمُونَ,"(ऐ ईमान वालो!) तुमपर युद्ध करना अनिवार्य कर दिया गया है, हालाँकि वह तुम्हें बिल्कुल नापसंद है। और हो सकता है कि तुम एक चीज़ को नापसंद करो और वह तुम्हारे लिए बेहतर हो और हो सकता कि तुम एक चीज़ को पसंद करो और वह तुम्हारे लिए बुरी हो। और अल्लाह जानता है और तुम नहीं जानते।[134]"
2,,يَسۡـَٔلُونَكَ عَنِ ٱلشَّهۡرِ ٱلۡحَرَامِ قِتَالٖ فِيهِۖ قُلۡ قِتَالٞ فِيهِ كَبِيرٞۚ وَصَدٌّ عَن سَبِيلِ ٱللَّهِ وَكُفۡرُۢ بِهِۦ وَٱلۡمَسۡجِدِ ٱلۡحَرَامِ وَإِخۡرَاجُ أَهۡلِهِۦ مِنۡهُ أَكۡبَرُ عِندَ ٱللَّهِۚ وَٱلۡفِتۡنَةُ أَكۡبَرُ مِنَ ٱلۡقَتۡلِۗ وَلَا يَزَالُونَ يُقَٰتِلُونَكُمۡ حَتَّىٰ يَرُدُّوكُمۡ عَن دِينِكُمۡ إِنِ ٱسۡتَطَٰعُواْۚ وَمَن يَرۡتَدِدۡ مِنكُمۡ عَن دِينِهِۦ فَيَمُتۡ وَهُوَ كَافِرٞ فَأُوْلَٰٓئِكَ حَبِطَتۡ أَعۡمَٰلُهُمۡ فِي ٱلدُّنۡيَا وَٱلۡأٓخِرَةِۖ وَأُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,"(ऐ नबी!) वे[135] आपसे सम्मानित मास में युद्ध करने के बारे में पूछते हैं। आप उनसे कह दें कि उसमें युद्ध करना बहुत गंभीर (पाप) है, परंतु अल्लाह के मार्ग से रोकना और उसका इनकार करना और मस्जिदे-ह़राम से रोकना और उसके वासियों को उससे निकालना, अल्लाह के निकट उससे भी बड़ा (पाप) है, तथा फ़ितना (शिर्क), हत्या से अधिक बड़ा है। और वे तुमसे हमेशा युद्ध करते रहेंगे, यहाँ तक कि तुम्हें तुम्हारे धर्म से फेर दें, यदि कर सकें, और तुममें से जो व्यक्ति अपने धर्म (इस्लाम) से फिर जाए, फिर इस हाल में मरे कि वह काफ़िर हो, तो ये ऐसे लोग हैं जिनके कार्य दुनिया तथा आख़िरत में बर्बाद हो गए तथा यही लोग आग वाले हैं, वे उसमें हमेशा रहने वाले हैं।"
2,,إِنَّ ٱلَّذِينَ ءَامَنُواْ وَٱلَّذِينَ هَاجَرُواْ وَجَٰهَدُواْ فِي سَبِيلِ ٱللَّهِ أُوْلَٰٓئِكَ يَرۡجُونَ رَحۡمَتَ ٱللَّهِۚ وَٱللَّهُ غَفُورٞ رَّحِيمٞ,"निःसंदेह जो लोग ईमान लाए और जिन्होंने हिजरत[136] की तथा अल्लाह की राह में जिहाद किया, वही अल्लाह की दया की आशा रखते हैं तथा अल्लाह अत्यंत क्षमाशील, असीम दयालु है।"
2,,۞ يَسۡـَٔلُونَكَ عَنِ ٱلۡخَمۡرِ وَٱلۡمَيۡسِرِۖ قُلۡ فِيهِمَآ إِثۡمٞ كَبِيرٞ وَمَنَٰفِعُ لِلنَّاسِ وَإِثۡمُهُمَآ أَكۡبَرُ مِن نَّفۡعِهِمَاۗ وَيَسۡـَٔلُونَكَ مَاذَا يُنفِقُونَۖ قُلِ ٱلۡعَفۡوَۗ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلۡأٓيَٰتِ لَعَلَّكُمۡ تَتَفَكَّرُونَ,"(ऐ नबी!) वे आपसे शराब और जुए के बारे में पूछते हैं। आप बता दें कि इन दोनों में बड़ा पाप है तथा लोगों के लिए कुछ लाभ हैं, और इन दोनों का पाप इनके लाभ से बड़ा[137] है। तथा वे आपसे पूछते हैं कि क्या चीज़ ख़र्च करें। (उनसे) कह दीजिए जो आवश्यकता से अधिक हो। इसी प्रकार अल्लाह तुम्हारे लिए आयतों को स्पष्ट करता है, ताकि तुम सोच-विचार करो।"
2,,فِي ٱلدُّنۡيَا وَٱلۡأٓخِرَةِۗ وَيَسۡـَٔلُونَكَ عَنِ ٱلۡيَتَٰمَىٰۖ قُلۡ إِصۡلَاحٞ لَّهُمۡ خَيۡرٞۖ وَإِن تُخَالِطُوهُمۡ فَإِخۡوَٰنُكُمۡۚ وَٱللَّهُ يَعۡلَمُ ٱلۡمُفۡسِدَ مِنَ ٱلۡمُصۡلِحِۚ وَلَوۡ شَآءَ ٱللَّهُ لَأَعۡنَتَكُمۡۚ إِنَّ ٱللَّهَ عَزِيزٌ حَكِيمٞ,"दुनिया और आख़िरत के बारे में। और वे आपसे अनाथों के विषय में पूछते हैं। (उनसे) कह दीजिए उनके लिए सुधार करते रहना बेहतर है। यदि तुम उन्हें अपने साथ मिलाकर रखो, तो वे तुम्हारे भाई हैं और अल्लाह बिगाड़ने वाले को सुधारने वाले से जानता है। और यदि अल्लाह चाहता, तो तुम्हें अवश्य कष्ट[138] में डाल देता। निःसंदेह अल्लाह सब पर प्रभुत्वशाली, पूर्ण हिकमत वाला है।"
