surah,ayah,arabic,translation
6,,وَيَوۡمَ يَحۡشُرُهُمۡ جَمِيعٗا يَٰمَعۡشَرَ ٱلۡجِنِّ قَدِ ٱسۡتَكۡثَرۡتُم مِّنَ ٱلۡإِنسِۖ وَقَالَ أَوۡلِيَآؤُهُم مِّنَ ٱلۡإِنسِ رَبَّنَا ٱسۡتَمۡتَعَ بَعۡضُنَا بِبَعۡضٖ وَبَلَغۡنَآ أَجَلَنَا ٱلَّذِيٓ أَجَّلۡتَ لَنَاۚ قَالَ ٱلنَّارُ مَثۡوَىٰكُمۡ خَٰلِدِينَ فِيهَآ إِلَّا مَا شَآءَ ٱللَّهُۚ إِنَّ رَبَّكَ حَكِيمٌ عَلِيمٞ,かれが彼ら全員を召集され（、こう仰せられ）る日のこと（を思い起こさせよ）。「ジン*の衆（のシャイターン*たち）よ、本当にあなた方は人間を、随分と集めたものだな[1]」。そして（不信仰な）人間の内の、彼らの盟友は言う。「我らが主*よ、私たちは互いに楽しみ合っていました[2]。そして私たちは、あなたが私たちに定められた時期[3]まで到達してしまったのです」。かれは仰せられる。「（地獄の）業火があなた方の、住まいである。あなた方はそこに永遠に留まるのだ」。但し、アッラー*がお望みになった者[4]は別であるが。本当にあなたの主*は英知あふれる*お方、全知者であられるのだから。
6,,وَكَذَٰلِكَ نُوَلِّي بَعۡضَ ٱلظَّٰلِمِينَ بَعۡضَۢا بِمَا كَانُواْ يَكۡسِبُونَ,そのようにわれら*は不正*者たちを、彼らが稼いでいたものゆえに、互いの盟友とさせる。
6,,يَٰمَعۡشَرَ ٱلۡجِنِّ وَٱلۡإِنسِ أَلَمۡ يَأۡتِكُمۡ رُسُلٞ مِّنكُمۡ يَقُصُّونَ عَلَيۡكُمۡ ءَايَٰتِي وَيُنذِرُونَكُمۡ لِقَآءَ يَوۡمِكُمۡ هَٰذَاۚ قَالُواْ شَهِدۡنَا عَلَىٰٓ أَنفُسِنَاۖ وَغَرَّتۡهُمُ ٱلۡحَيَوٰةُ ٱلدُّنۡيَا وَشَهِدُواْ عَلَىٰٓ أَنفُسِهِمۡ أَنَّهُمۡ كَانُواْ كَٰفِرِينَ,（アッラー*は復活の日*、仰せられる。）「（シルク*の徒であった）ジン*と人間の衆よ、一体あなた方のもとに、われの御徴をあなた方に語って聞かせ、あなた方のこの日の面会についてあなた方に警告を放つ、あなた方（人間）自身の内から使徒*たちはやって来なかったのか？」彼らは申し上げる。「私たちは、自分自身に対して（不利に）証言[1]します」。現世の生活が、彼らを欺いたのである。そして彼らは自分たちが不信仰者*であったことを、自分自身に対して証言するのだ。
6,,ذَٰلِكَ أَن لَّمۡ يَكُن رَّبُّكَ مُهۡلِكَ ٱلۡقُرَىٰ بِظُلۡمٖ وَأَهۡلُهَا غَٰفِلُونَ,それ[1]はあなたの主が、その住民が無頓着な状態[2]にある時、町々を不正[3]ゆえに滅ぼされたりはしないからである。
6,,وَلِكُلّٖ دَرَجَٰتٞ مِّمَّا عَمِلُواْۚ وَمَا رَبُّكَ بِغَٰفِلٍ عَمَّا يَعۡمَلُونَ,また各人には、（アッラー*への服従行為であろうと、かれへの反抗であろうと、）自分が行ったことゆえの位があるのだ。そしてあなたの主*は、彼らが行うことに迂闊ではあられない。
6,,وَرَبُّكَ ٱلۡغَنِيُّ ذُو ٱلرَّحۡمَةِۚ إِن يَشَأۡ يُذۡهِبۡكُمۡ وَيَسۡتَخۡلِفۡ مِنۢ بَعۡدِكُم مَّا يَشَآءُ كَمَآ أَنشَأَكُم مِّن ذُرِّيَّةِ قَوۡمٍ ءَاخَرِينَ,そして（使徒*よ）、あなたの主*は満ち足りておられる*お方、慈悲の主であられる。もしかれがお望みになれば、（不従順な）あなた方を消し去り、ちょうどあなた方を別の民の子孫から出現させられたように、あなた方の後にかれがお望みになるもの[1]を引き継がせられるのだ。
6,,إِنَّ مَا تُوعَدُونَ لَأٓتٖۖ وَمَآ أَنتُم بِمُعۡجِزِينَ,（シルク*の徒よ、）実にあなた方に約束されていることは、必ずや到来することになっている。そしてあなた方は、（アッラー*の懲罰を）やり過ごすことが出来る者ではない。
6,,قُلۡ يَٰقَوۡمِ ٱعۡمَلُواْ عَلَىٰ مَكَانَتِكُمۡ إِنِّي عَامِلٞۖ فَسَوۡفَ تَعۡلَمُونَ مَن تَكُونُ لَهُۥ عَٰقِبَةُ ٱلدَّارِۚ إِنَّهُۥ لَا يُفۡلِحُ ٱلظَّٰلِمُونَ,（使徒*よ、）言ってやるがいい。「我が民よ、あなた方は自分たちのやり方で行うがよい。実に私も、（自分のやり方で）行おう。そうすれば、いずれあなた方は、誰に世の（善き）結末[1]があるかを知ることになろうから。本当に、不正*者たちが成功することはないのだ」。
6,,وَجَعَلُواْ لِلَّهِ مِمَّا ذَرَأَ مِنَ ٱلۡحَرۡثِ وَٱلۡأَنۡعَٰمِ نَصِيبٗا فَقَالُواْ هَٰذَا لِلَّهِ بِزَعۡمِهِمۡ وَهَٰذَا لِشُرَكَآئِنَاۖ فَمَا كَانَ لِشُرَكَآئِهِمۡ فَلَا يَصِلُ إِلَى ٱللَّهِۖ وَمَا كَانَ لِلَّهِ فَهُوَ يَصِلُ إِلَىٰ شُرَكَآئِهِمۡۗ سَآءَ مَا يَحۡكُمُونَ,彼ら（シルク*の徒）はアッラー*に、かれが繁茂させ給うた作物と家畜の内から割り当て分を決め、自分たちの主張するところにより、（こう）言った。「これはアッラー*の分。そしてこれは、私たち（がアッラー*）の同位者（とするもの）たちの分」。そして彼らの同位者たちの分だったものは、アッラー*に届くことがなく、アッラー*の分だったものは、彼らの同位者たちに届くのだ[1]。彼らの決めることの、何と忌まわしいことか。
6,,وَكَذَٰلِكَ زَيَّنَ لِكَثِيرٖ مِّنَ ٱلۡمُشۡرِكِينَ قَتۡلَ أَوۡلَٰدِهِمۡ شُرَكَآؤُهُمۡ لِيُرۡدُوهُمۡ وَلِيَلۡبِسُواْ عَلَيۡهِمۡ دِينَهُمۡۖ وَلَوۡ شَآءَ ٱللَّهُ مَا فَعَلُوهُۖ فَذَرۡهُمۡ وَمَا يَفۡتَرُونَ,同様に、彼ら（がアッラー*）の同位者（としたもの、つまりシャイターン*）たちは、シルク*の徒の多くに対し、自分たちの子供を殺すことを魅惑的に見せた[1]。（それは）彼らを（破滅に）転落させ、彼らに自分たちの宗教を紛らわしく見せ（て迷わせ）るためであった。そして、もしアッラー*がお望みであったなら、彼らはそのようなことをしなかったのだ[2]。ならば彼らを、彼らが捏造したもの諸共、放っておけ。
6,,وَقَالُواْ هَٰذِهِۦٓ أَنۡعَٰمٞ وَحَرۡثٌ حِجۡرٞ لَّا يَطۡعَمُهَآ إِلَّا مَن نَّشَآءُ بِزَعۡمِهِمۡ وَأَنۡعَٰمٌ حُرِّمَتۡ ظُهُورُهَا وَأَنۡعَٰمٞ لَّا يَذۡكُرُونَ ٱسۡمَ ٱللَّهِ عَلَيۡهَا ٱفۡتِرَآءً عَلَيۡهِۚ سَيَجۡزِيهِم بِمَا كَانُواْ يَفۡتَرُونَ,彼ら（シルク*の徒）は自分たちの主張するところにより、かれ（アッラー*）に対し（嘘を）捏造しつつ、（こう）言った。「これらは、私たちが望む者しか食することが出来ない、禁じられた家畜と作物[1]である。また（これらは）、背中が禁じられている家畜[2]。そして（これらは）彼らが、その上にアッラー*の御名を唱えない家畜[3]」。かれはやがて、彼らが捏造していたことゆえに、彼らに応報を与えられるであろう。
6,,وَقَالُواْ مَا فِي بُطُونِ هَٰذِهِ ٱلۡأَنۡعَٰمِ خَالِصَةٞ لِّذُكُورِنَا وَمُحَرَّمٌ عَلَىٰٓ أَزۡوَٰجِنَاۖ وَإِن يَكُن مَّيۡتَةٗ فَهُمۡ فِيهِ شُرَكَآءُۚ سَيَجۡزِيهِمۡ وَصۡفَهُمۡۚ إِنَّهُۥ حَكِيمٌ عَلِيمٞ,また、彼らは言った。「これらの家畜の腹の中にあるもの[1]は、私たちの内の男性だけのものであり、私たちの妻たちには禁じられる。そしてそれが（生まれた時）死んでいた場合、彼ら（男女）はそれ（の利用）における共同者となる」。かれ（アッラー*）はやがてその言葉ゆえ、彼らに応報を与えられよう。本当にかれは、英知あふれる*お方、全知者なのだから。
6,,قَدۡ خَسِرَ ٱلَّذِينَ قَتَلُوٓاْ أَوۡلَٰدَهُمۡ سَفَهَۢا بِغَيۡرِ عِلۡمٖ وَحَرَّمُواْ مَا رَزَقَهُمُ ٱللَّهُ ٱفۡتِرَآءً عَلَى ٱللَّهِۚ قَدۡ ضَلُّواْ وَمَا كَانُواْ مُهۡتَدِينَ,愚かにも、知識もなく自分たちの子供を殺し、アッラー*に対する捏造ゆえに、かれが自分たちのお恵みになったものを（勝手に）禁じた者たちは、確かに損失したのである。彼らは確かに（真理から）迷い去ったのであり、導かれた者の仲間ではなかったのだ。[1]
6,,۞ وَهُوَ ٱلَّذِيٓ أَنشَأَ جَنَّٰتٖ مَّعۡرُوشَٰتٖ وَغَيۡرَ مَعۡرُوشَٰتٖ وَٱلنَّخۡلَ وَٱلزَّرۡعَ مُخۡتَلِفًا أُكُلُهُۥ وَٱلزَّيۡتُونَ وَٱلرُّمَّانَ مُتَشَٰبِهٗا وَغَيۡرَ مُتَشَٰبِهٖۚ كُلُواْ مِن ثَمَرِهِۦٓ إِذَآ أَثۡمَرَ وَءَاتُواْ حَقَّهُۥ يَوۡمَ حَصَادِهِۦۖ وَلَا تُسۡرِفُوٓاْۚ إِنَّهُۥ لَا يُحِبُّ ٱلۡمُسۡرِفِينَ,かれは、高くあげられた果樹園[1]と、高くあげられてはいないもの、異なる味のナツメヤシと作物、（一面では）似ているが、（別の面では）異なっている[2]オリーブとザクロを創られたお方。それが実ったらその果実から食べ、収穫日にはその義務[3]を支払うのだ。そして度を超すのではない[4]。本当にかれは、度を超す者たちをお好きにはならないのだから。
6,,وَمِنَ ٱلۡأَنۡعَٰمِ حَمُولَةٗ وَفَرۡشٗاۚ كُلُواْ مِمَّا رَزَقَكُمُ ٱللَّهُ وَلَا تَتَّبِعُواْ خُطُوَٰتِ ٱلشَّيۡطَٰنِۚ إِنَّهُۥ لَكُمۡ عَدُوّٞ مُّبِينٞ,また（かれは）、運搬用の家畜と、小型の家畜も（お創りになった）。アッラー*があなた方にお授け下さったものから食べ、そしてシャイターン*の歩みに従ってはならない。本当に彼はあなた方にとって、紛れもない敵なのだから。
6,,ثَمَٰنِيَةَ أَزۡوَٰجٖۖ مِّنَ ٱلضَّأۡنِ ٱثۡنَيۡنِ وَمِنَ ٱلۡمَعۡزِ ٱثۡنَيۡنِۗ قُلۡ ءَآلذَّكَرَيۡنِ حَرَّمَ أَمِ ٱلۡأُنثَيَيۡنِ أَمَّا ٱشۡتَمَلَتۡ عَلَيۡهِ أَرۡحَامُ ٱلۡأُنثَيَيۡنِۖ نَبِّـُٔونِي بِعِلۡمٍ إِن كُنتُمۡ صَٰدِقِينَ,八頭の雌雄を（お創りになった）。羊のつがいと、ヤギのつがい。（使徒*よ、）言うのだ。「一体、かれが両方の雄、または両方の雌、あるいは両方の雌のお腹にあるものを禁じられたというのか？[1]（あなた方の主張を裏づける）知識によって、私に告げてみよ。もし、あなた方が本当のことを言っているのならば（、だが）」。
6,,وَمِنَ ٱلۡإِبِلِ ٱثۡنَيۡنِ وَمِنَ ٱلۡبَقَرِ ٱثۡنَيۡنِۗ قُلۡ ءَآلذَّكَرَيۡنِ حَرَّمَ أَمِ ٱلۡأُنثَيَيۡنِ أَمَّا ٱشۡتَمَلَتۡ عَلَيۡهِ أَرۡحَامُ ٱلۡأُنثَيَيۡنِۖ أَمۡ كُنتُمۡ شُهَدَآءَ إِذۡ وَصَّىٰكُمُ ٱللَّهُ بِهَٰذَاۚ فَمَنۡ أَظۡلَمُ مِمَّنِ ٱفۡتَرَىٰ عَلَى ٱللَّهِ كَذِبٗا لِّيُضِلَّ ٱلنَّاسَ بِغَيۡرِ عِلۡمٍۚ إِنَّ ٱللَّهَ لَا يَهۡدِي ٱلۡقَوۡمَ ٱلظَّٰلِمِينَ,また、ラクダのつがいと、牛のつがい。（使徒*よ、）言うのだ。「一体かれが両方の雄、または両方の雌、あるいは両方の雌のお腹にあるものを禁じられたと言うのか？いや、一体あなた方は、アッラー*がこのことをあなた方に命じられた時、（その場に）立ち会わせていたとでもいうのか？ならば、知識もなく人々を迷わせようとして、アッラー*に対して嘘を捏造する者ほど、ひどい不正*を働く者があろうか？本当にアッラー*は、不正*者である民をお導きにはならない」。
6,,قُل لَّآ أَجِدُ فِي مَآ أُوحِيَ إِلَيَّ مُحَرَّمًا عَلَىٰ طَاعِمٖ يَطۡعَمُهُۥٓ إِلَّآ أَن يَكُونَ مَيۡتَةً أَوۡ دَمٗا مَّسۡفُوحًا أَوۡ لَحۡمَ خِنزِيرٖ فَإِنَّهُۥ رِجۡسٌ أَوۡ فِسۡقًا أُهِلَّ لِغَيۡرِ ٱللَّهِ بِهِۦۚ فَمَنِ ٱضۡطُرَّ غَيۡرَ بَاغٖ وَلَا عَادٖ فَإِنَّ رَبَّكَ غَفُورٞ رَّحِيمٞ,（使徒*よ、）言ってやるがいい。「私に啓示されたものの中では、死肉、流れ出る血液[1]、豚肉ーー実にそれは穢れであるからーー、アッラー*以外の名において屠られた[2]放逸なもの[3]以外、それ（らの家畜）を食する者にとって非合法なものは、見いだせない[4]。やむを得ない状態にある者は、法を超えず度を越さない限りにおいて[5]（それを口にしても罪はない、なぜなら）本当にあなたの主*は赦し深いお方、慈愛深い*お方なのだから」。
6,,وَعَلَى ٱلَّذِينَ هَادُواْ حَرَّمۡنَا كُلَّ ذِي ظُفُرٖۖ وَمِنَ ٱلۡبَقَرِ وَٱلۡغَنَمِ حَرَّمۡنَا عَلَيۡهِمۡ شُحُومَهُمَآ إِلَّا مَا حَمَلَتۡ ظُهُورُهُمَآ أَوِ ٱلۡحَوَايَآ أَوۡ مَا ٱخۡتَلَطَ بِعَظۡمٖۚ ذَٰلِكَ جَزَيۡنَٰهُم بِبَغۡيِهِمۡۖ وَإِنَّا لَصَٰدِقُونَ,われら*はユダヤ教徒*である者たちに対し、爪を有する全てのもの[1]を禁じた。また牛と羊の内でも、背中と腸が蓄えたものか、あるいは骨に密着したものを除き、その脂肪を彼らに（禁じた）。それは彼らの侵害[2]ゆえに、われら*が彼らに報いたもの。本当にわれら*こそは、真実を語る者である。
6,,فَإِن كَذَّبُوكَ فَقُل رَّبُّكُمۡ ذُو رَحۡمَةٖ وَٰسِعَةٖ وَلَا يُرَدُّ بَأۡسُهُۥ عَنِ ٱلۡقَوۡمِ ٱلۡمُجۡرِمِينَ,そして（使徒*よ、）彼らがあなたを嘘つき呼ばわりしたならば、（こう）言ってやれ。「あなた方の主*は、広大なご慈悲の主。そしてかれの猛威[1]は、罪悪者である民から遮られることはない。
6,,سَيَقُولُ ٱلَّذِينَ أَشۡرَكُواْ لَوۡ شَآءَ ٱللَّهُ مَآ أَشۡرَكۡنَا وَلَآ ءَابَآؤُنَا وَلَا حَرَّمۡنَا مِن شَيۡءٖۚ كَذَٰلِكَ كَذَّبَ ٱلَّذِينَ مِن قَبۡلِهِمۡ حَتَّىٰ ذَاقُواْ بَأۡسَنَاۗ قُلۡ هَلۡ عِندَكُم مِّنۡ عِلۡمٖ فَتُخۡرِجُوهُ لَنَآۖ إِن تَتَّبِعُونَ إِلَّا ٱلظَّنَّ وَإِنۡ أَنتُمۡ إِلَّا تَخۡرُصُونَ,シルク*を犯していた者たちは言うであろう。「アッラー*がお望みならば、私たちも私たちのご先祖様たちもシルク*など犯さなかったし、何も（勝手に）禁じたりはしなかったであろう[1]」。同様に彼ら以前の（不信仰）者*たちも、われら*の猛威[2]を味わうまで、（使徒*たちを）嘘つき呼ばわりし（続け）たのだ。（使徒*よ、）言ってやるがいい。「あなた方には少しでも（正しい）知識があって、それであなた方はそれを私たちに持ってこれるのか？あなた方は憶測しているに過ぎず、あなた方は決めつけているだけなのである」。
6,,قُلۡ فَلِلَّهِ ٱلۡحُجَّةُ ٱلۡبَٰلِغَةُۖ فَلَوۡ شَآءَ لَهَدَىٰكُمۡ أَجۡمَعِينَ,（使徒*よ、）言ってやるのだ。「ならばアッラー*にこそ、決定的な証拠がある。そして、もしかれがお望みならば、あなた方全員を導かれたことであろう」。
6,,قُلۡ هَلُمَّ شُهَدَآءَكُمُ ٱلَّذِينَ يَشۡهَدُونَ أَنَّ ٱللَّهَ حَرَّمَ هَٰذَاۖ فَإِن شَهِدُواْ فَلَا تَشۡهَدۡ مَعَهُمۡۚ وَلَا تَتَّبِعۡ أَهۡوَآءَ ٱلَّذِينَ كَذَّبُواْ بِـَٔايَٰتِنَا وَٱلَّذِينَ لَا يُؤۡمِنُونَ بِٱلۡأٓخِرَةِ وَهُم بِرَبِّهِمۡ يَعۡدِلُونَ,（使徒*よ、）言うがよい。「アッラー*がこれ[1]を禁じ給うた、ということを証言する、あなた方の証人たちを連れて来るのだ。そしてもし彼らが証言しても、あなた[2]は彼らと共に証言してはならない。またあなたは、われら*の御徴を嘘呼ばわりする者や、来世を信じず、自分たちの主*に対して（かれ以外のものを）並べている[3]者たちの私欲に従ってはならない」。
6,,۞ قُلۡ تَعَالَوۡاْ أَتۡلُ مَا حَرَّمَ رَبُّكُمۡ عَلَيۡكُمۡۖ أَلَّا تُشۡرِكُواْ بِهِۦ شَيۡـٔٗاۖ وَبِٱلۡوَٰلِدَيۡنِ إِحۡسَٰنٗاۖ وَلَا تَقۡتُلُوٓاْ أَوۡلَٰدَكُم مِّنۡ إِمۡلَٰقٖ نَّحۡنُ نَرۡزُقُكُمۡ وَإِيَّاهُمۡۖ وَلَا تَقۡرَبُواْ ٱلۡفَوَٰحِشَ مَا ظَهَرَ مِنۡهَا وَمَا بَطَنَۖ وَلَا تَقۡتُلُواْ ٱلنَّفۡسَ ٱلَّتِي حَرَّمَ ٱللَّهُ إِلَّا بِٱلۡحَقِّۚ ذَٰلِكُمۡ وَصَّىٰكُم بِهِۦ لَعَلَّكُمۡ تَعۡقِلُونَ,（使徒*よ、）言ってやるがいい。「来なさい。私はあなた方の主*が、あなた方に禁じられたことを誦んで聞かせよう。あなた方は、（アッラー*の崇拝*において、）いかなるものもかれに並べてはならない。そして自分の両親に孝行を（せよ）。また貧困ゆえに、あなた方の子供たちを殺してはならない[1]。われら*が、あなた方と彼らを養うのだから。また醜行[2]には、その内の露なものにも、秘められたものにも、近づくな。そして権利[3]がない限り、アッラー*が（その殺害を）禁じられた者を殺してはならない。それはあなた方が分別するようにと、かれがあなた方に命じられたことなのである。
6,,وَلَا تَقۡرَبُواْ مَالَ ٱلۡيَتِيمِ إِلَّا بِٱلَّتِي هِيَ أَحۡسَنُ حَتَّىٰ يَبۡلُغَ أَشُدَّهُۥۚ وَأَوۡفُواْ ٱلۡكَيۡلَ وَٱلۡمِيزَانَ بِٱلۡقِسۡطِۖ لَا نُكَلِّفُ نَفۡسًا إِلَّا وُسۡعَهَاۖ وَإِذَا قُلۡتُمۡ فَٱعۡدِلُواْ وَلَوۡ كَانَ ذَا قُرۡبَىٰۖ وَبِعَهۡدِ ٱللَّهِ أَوۡفُواْۚ ذَٰلِكُمۡ وَصَّىٰكُم بِهِۦ لَعَلَّكُمۡ تَذَكَّرُونَ,また、孤児の財産には、それが最善の形[1]出ない限り、彼が成熟[2]するまで近づいてはならない。そして升と秤[3]を、公正に全うするのだ。－－われら*は誰にも、その能力以上のものを負わせない[4]－－。また、あなた方が話す際には、公正を貫くのだ[5]。たとえ、それが近親の者（の利）に反することであっても。そして、アッラー*との契約[6]をこそ全うせよ。それはあなた方が教訓を得るようにと、かれがあなた方にご命じになったことなのである。
6,,وَأَنَّ هَٰذَا صِرَٰطِي مُسۡتَقِيمٗا فَٱتَّبِعُوهُۖ وَلَا تَتَّبِعُواْ ٱلسُّبُلَ فَتَفَرَّقَ بِكُمۡ عَن سَبِيلِهِۦۚ ذَٰلِكُمۡ وَصَّىٰكُم بِهِۦ لَعَلَّكُمۡ تَتَّقُونَ,そしてこれこそが、まっすぐなるわが道（イスラーム*）だということを（、私は誦んで聞かせる）。ならば、それに従うのだ。そして（それ以外の）道に従って、あなた方をかれ（アッラー*）の道から分裂させてしまってはならない[1]。それはあなた方が敬虔*になるようにと、かれがあなた方に命じられたことなのである」。
6,,ثُمَّ ءَاتَيۡنَا مُوسَى ٱلۡكِتَٰبَ تَمَامًا عَلَى ٱلَّذِيٓ أَحۡسَنَ وَتَفۡصِيلٗا لِّكُلِّ شَيۡءٖ وَهُدٗى وَرَحۡمَةٗ لَّعَلَّهُم بِلِقَآءِ رَبِّهِمۡ يُؤۡمِنُونَ,それからわれら*は、善を尽くした者への（恩恵の）完遂、（宗教上の）全ての物事の解明、導き、慈悲として、ムーサー*に啓典（トーラー*）を下した。彼らがその主*との拝謁を信じるようにと。
6,,وَهَٰذَا كِتَٰبٌ أَنزَلۡنَٰهُ مُبَارَكٞ فَٱتَّبِعُوهُ وَٱتَّقُواْ لَعَلَّكُمۡ تُرۡحَمُونَ,そしてこれ（クルアーン*）はわれら*が下した、祝福にあふれた啓典である。ならば、あなた方が慈しまれるよう、それに従い、（アッラー*を）畏れる*のだ。
6,,أَن تَقُولُوٓاْ إِنَّمَآ أُنزِلَ ٱلۡكِتَٰبُ عَلَىٰ طَآئِفَتَيۡنِ مِن قَبۡلِنَا وَإِن كُنَّا عَن دِرَاسَتِهِمۡ لَغَٰفِلِينَ,（クルアーン*を下したのは、）あなた方（アラブ人の不信仰者*たち）が、「啓典は私たち以前の二集団[1]にこそ下されたのであり、本当に私たちは、彼ら（の啓典）を学ぶことにまさしく無頓着な者たちだったのだ」と言わないようにするためである。
6,,أَوۡ تَقُولُواْ لَوۡ أَنَّآ أُنزِلَ عَلَيۡنَا ٱلۡكِتَٰبُ لَكُنَّآ أَهۡدَىٰ مِنۡهُمۡۚ فَقَدۡ جَآءَكُم بَيِّنَةٞ مِّن رَّبِّكُمۡ وَهُدٗى وَرَحۡمَةٞۚ فَمَنۡ أَظۡلَمُ مِمَّن كَذَّبَ بِـَٔايَٰتِ ٱللَّهِ وَصَدَفَ عَنۡهَاۗ سَنَجۡزِي ٱلَّذِينَ يَصۡدِفُونَ عَنۡ ءَايَٰتِنَا سُوٓءَ ٱلۡعَذَابِ بِمَا كَانُواْ يَصۡدِفُونَ,あるいは、「もし私たちに啓典が下っていたら、私たちは彼らよりも導かれていたのに」などと（、言わないようにするため）。あなた方の主*からの明証と導きとご慈悲は、確かにあなた方のもとにやって来たのだぞ。ならば、アッラー*の御徴を嘘呼ばわりし、それに背いた者よりもひどい不正*を働く者があろうか？われら*はやがて、われら*の御徴に背く者たちを、彼らが背いていたことゆえに、忌まわしい懲罰によって報いてやろう。
6,,هَلۡ يَنظُرُونَ إِلَّآ أَن تَأۡتِيَهُمُ ٱلۡمَلَٰٓئِكَةُ أَوۡ يَأۡتِيَ رَبُّكَ أَوۡ يَأۡتِيَ بَعۡضُ ءَايَٰتِ رَبِّكَۗ يَوۡمَ يَأۡتِي بَعۡضُ ءَايَٰتِ رَبِّكَ لَا يَنفَعُ نَفۡسًا إِيمَٰنُهَا لَمۡ تَكُنۡ ءَامَنَتۡ مِن قَبۡلُ أَوۡ كَسَبَتۡ فِيٓ إِيمَٰنِهَا خَيۡرٗاۗ قُلِ ٱنتَظِرُوٓاْ إِنَّا مُنتَظِرُونَ,一体彼らは、天使*たちが自分たちのもとに到来するか、またはあなたの主*が御出でにになるか、あるいはあなたの主*の御徴の一部が到来する[1]まで、待っているというのか？あなたの主*の御徴の一部が到来する（復活の）日*、（それ）以前に信仰してはいなかった、あるいはその信仰において善を稼ぐことのなかった者の信仰が、自らを益することはない[2]。（使徒*よ、）言ってやるのだ。「（その時を）待っているがよい。本当に私たちも、待つ者となるから」。
6,,إِنَّ ٱلَّذِينَ فَرَّقُواْ دِينَهُمۡ وَكَانُواْ شِيَعٗا لَّسۡتَ مِنۡهُمۡ فِي شَيۡءٍۚ إِنَّمَآ أَمۡرُهُمۡ إِلَى ٱللَّهِ ثُمَّ يُنَبِّئُهُم بِمَا كَانُواْ يَفۡعَلُونَ,本当に、自分たちの宗教を分裂させ、分派となった者たち[1]、（使徒*よ、）あなたは彼らと全く無縁である。彼らのことは、アッラー*にこそ帰されるのだ。その後、かれは彼らがしていたことについて、彼らにお告げになる。
6,,مَن جَآءَ بِٱلۡحَسَنَةِ فَلَهُۥ عَشۡرُ أَمۡثَالِهَاۖ وَمَن جَآءَ بِٱلسَّيِّئَةِ فَلَا يُجۡزَىٰٓ إِلَّا مِثۡلَهَا وَهُمۡ لَا يُظۡلَمُونَ,（復活の日*、）誰であろうと、一つの善行と共に（主*の御許へ）やって来た者、彼には、その十倍（の褒美）がある。そして誰であろうと、一つの悪行と共に（主*の御許へ）やって来た者、彼はそれと同等の報いしか受けない。彼らが不正*を被ることはないのだ。
6,,قُلۡ إِنَّنِي هَدَىٰنِي رَبِّيٓ إِلَىٰ صِرَٰطٖ مُّسۡتَقِيمٖ دِينٗا قِيَمٗا مِّلَّةَ إِبۡرَٰهِيمَ حَنِيفٗاۚ وَمَا كَانَ مِنَ ٱلۡمُشۡرِكِينَ,（使徒*よ、）言うのだ。「本当に我が主*は、私をまっすぐな道（イスラーム*）へとお導きになった。正しい教え、純正[1]なイブラーヒーム*の宗教へと。彼はシルク*の徒の類いではなかった」。
6,,قُلۡ إِنَّ صَلَاتِي وَنُسُكِي وَمَحۡيَايَ وَمَمَاتِي لِلَّهِ رَبِّ ٱلۡعَٰلَمِينَ,言え。「本当に私の礼拝も犠牲も、生も死も、全創造物の主*アッラー*のためのみ。
6,,لَا شَرِيكَ لَهُۥۖ وَبِذَٰلِكَ أُمِرۡتُ وَأَنَا۠ أَوَّلُ ٱلۡمُسۡلِمِينَ,かれには（その唯一性*において、）いかなる同位者もない。私はそれ[1]こそを命じられたのだ。そして私は（我が共同体において）、服従する者（ムスリム*）の先駆けなのである」。
6,,قُلۡ أَغَيۡرَ ٱللَّهِ أَبۡغِي رَبّٗا وَهُوَ رَبُّ كُلِّ شَيۡءٖۚ وَلَا تَكۡسِبُ كُلُّ نَفۡسٍ إِلَّا عَلَيۡهَاۚ وَلَا تَزِرُ وَازِرَةٞ وِزۡرَ أُخۡرَىٰۚ ثُمَّ إِلَىٰ رَبِّكُم مَّرۡجِعُكُمۡ فَيُنَبِّئُكُم بِمَا كُنتُمۡ فِيهِ تَخۡتَلِفُونَ,（使徒*よ、）言ってやるがいい。「一体、私がアッラー*以外を（、崇拝*の対象である）主*として欲することなどあろうか？かれは、全てのものの主*であられるというのに。いかなる者も、自分で（その罪を）背負うことなしに、（悪行を）稼ぐことはない。また（罪の）重荷を背負う者は、他の者（が犯した罪）の重荷まで背負うことはない。それから、あなた方の主*の御許にこそ、あなた方の帰り所はあるのだ。そしてかれは、あなた方が（宗教上のことで）意見を異にしていたことについて、あなた方にお告げになる。
6,,وَهُوَ ٱلَّذِي جَعَلَكُمۡ خَلَٰٓئِفَ ٱلۡأَرۡضِ وَرَفَعَ بَعۡضَكُمۡ فَوۡقَ بَعۡضٖ دَرَجَٰتٖ لِّيَبۡلُوَكُمۡ فِي مَآ ءَاتَىٰكُمۡۗ إِنَّ رَبَّكَ سَرِيعُ ٱلۡعِقَابِ وَإِنَّهُۥ لَغَفُورٞ رَّحِيمُۢ,かれは、あなた方を地上の継承者[1]とされ、かれがあなた方にお授けになったものであなた方を試みられるべく、あなた方の内のある者を別の者よりも高く位置づけられたお方[2]。本当に（使徒*よ、）あなたの主*は、即座に懲罰を下されるお方。そして、実にかれはまさしく、赦し深いお方、慈愛深い*お方である。
7,,الٓمٓصٓ,アリフ・ラーム・ミーム・サード[1]。
