surah,ayah,arabic,translation
6,,وَنُقَلِّبُ أَفۡـِٔدَتَهُمۡ وَأَبۡصَٰرَهُمۡ كَمَا لَمۡ يُؤۡمِنُواْ بِهِۦٓ أَوَّلَ مَرَّةٖ وَنَذَرُهُمۡ فِي طُغۡيَٰنِهِمۡ يَعۡمَهُونَ,"110. Ва худди аввал-бошда унга (яъни, Аллоҳнинг оятларига) иймон келтирмаганлари каби уларнинг дил ва кўзларини айлантириб қўюрмиз ва ўз туғёнларида адашиб-улоқиб юрган ҳолларида тарк қилурмиз."
6,,۞ وَلَوۡ أَنَّنَا نَزَّلۡنَآ إِلَيۡهِمُ ٱلۡمَلَٰٓئِكَةَ وَكَلَّمَهُمُ ٱلۡمَوۡتَىٰ وَحَشَرۡنَا عَلَيۡهِمۡ كُلَّ شَيۡءٖ قُبُلٗا مَّا كَانُواْ لِيُؤۡمِنُوٓاْ إِلَّآ أَن يَشَآءَ ٱللَّهُ وَلَٰكِنَّ أَكۡثَرَهُمۡ يَجۡهَلُونَ,"111. Агар биз уларга фаришталарни туширсак ва ўликлар (қабрларидан тирилиб келиб) уларга гапирсалар ҳамда барча нарсани (халойиқни) уларнинг олдида очиқ-аён тўпласак ҳам, иймон келтирувчи бўлмайдилар, магар Аллоҳ хоҳласагина (иймон келтирурлар). Лекин уларнинг кўплари (буни) билмайдилар."
6,,وَكَذَٰلِكَ جَعَلۡنَا لِكُلِّ نَبِيٍّ عَدُوّٗا شَيَٰطِينَ ٱلۡإِنسِ وَٱلۡجِنِّ يُوحِي بَعۡضُهُمۡ إِلَىٰ بَعۡضٖ زُخۡرُفَ ٱلۡقَوۡلِ غُرُورٗاۚ وَلَوۡ شَآءَ رَبُّكَ مَا فَعَلُوهُۖ فَذَرۡهُمۡ وَمَا يَفۡتَرُونَ,"112. Шунингдек, ҳар бир пайғамбар учун инсу жин(дан бўлган) шайтонларни душман қилиб қўйдик. Улар бир-бирларини алдаш учун гўзал (ялтироқ) сўзлар билан васваса қиладилар. Агар Парвардигорингиз хоҳласа, ундай қилмаган бўлур эдилар. Бас, уларни туҳмат, бўҳтонлари билан бирга тарк қилинг!"
6,,وَلِتَصۡغَىٰٓ إِلَيۡهِ أَفۡـِٔدَةُ ٱلَّذِينَ لَا يُؤۡمِنُونَ بِٱلۡأٓخِرَةِ وَلِيَرۡضَوۡهُ وَلِيَقۡتَرِفُواْ مَا هُم مُّقۡتَرِفُونَ,"113. Ундай сўзларга Охиратга ишонмайдиган кимсаларнинг диллари мойил бўлиши учун ва ўша сўзларга рози бўлишиб, ўзлари қилмоқчи бўлган гуноҳларини қилишлари учун (у шайтонлар васваса қиладилар)."
6,,أَفَغَيۡرَ ٱللَّهِ أَبۡتَغِي حَكَمٗا وَهُوَ ٱلَّذِيٓ أَنزَلَ إِلَيۡكُمُ ٱلۡكِتَٰبَ مُفَصَّلٗاۚ وَٱلَّذِينَ ءَاتَيۡنَٰهُمُ ٱلۡكِتَٰبَ يَعۡلَمُونَ أَنَّهُۥ مُنَزَّلٞ مِّن رَّبِّكَ بِٱلۡحَقِّۖ فَلَا تَكُونَنَّ مِنَ ٱلۡمُمۡتَرِينَ,"114. (Эй Муҳаммад алайҳис-салоту вас-салом, уларга айтинг): «Аллоҳдан ўзгани ҳакам қилиб олайми?! Ахир Унинг Ўзи сизларга бу Китоб (Қуръонни) муфассал нозил қилган зот-ку?» Биз Китоб берган кимсалар (яҳудий ва насронийлар) унинг (Қуръоннинг) Парвардигорингиздан ҳаққи рост нозил қилинганини билурлар. Бас, ҳаргиз шак-шубҳа қилгувчилардан бўлманг!"
6,,وَتَمَّتۡ كَلِمَتُ رَبِّكَ صِدۡقٗا وَعَدۡلٗاۚ لَّا مُبَدِّلَ لِكَلِمَٰتِهِۦۚ وَهُوَ ٱلسَّمِيعُ ٱلۡعَلِيمُ,"115. Парвардигорингизнинг сўзлари сидқу адолатда комил бўлди. Унинг сўзларини ўзгартиргувчи йўқдир. У эшитгувчи, билгувчидир."
6,,وَإِن تُطِعۡ أَكۡثَرَ مَن فِي ٱلۡأَرۡضِ يُضِلُّوكَ عَن سَبِيلِ ٱللَّهِۚ إِن يَتَّبِعُونَ إِلَّا ٱلظَّنَّ وَإِنۡ هُمۡ إِلَّا يَخۡرُصُونَ,"116. Ер юзидаги кимсаларнинг жуда кўпларига итоат қиладиган бўлсангиз, сизни Аллоҳнинг йўлидан оздирурлар. (Зотан) улар фақат гумонларигагина эргашурлар ва фақат алдайдилар, холос."
6,,إِنَّ رَبَّكَ هُوَ أَعۡلَمُ مَن يَضِلُّ عَن سَبِيلِهِۦۖ وَهُوَ أَعۡلَمُ بِٱلۡمُهۡتَدِينَ,"117. Албатта, Парвардигорингиз Унинг йўлидан адашган кимсаларни жуда яхши билгувчидир ва У ҳақ йўлда юргувчиларни ҳам жуда яхши билгувчидир."
6,,فَكُلُواْ مِمَّا ذُكِرَ ٱسۡمُ ٱللَّهِ عَلَيۡهِ إِن كُنتُم بِـَٔايَٰتِهِۦ مُؤۡمِنِينَ,"118. Бас, агар Аллоҳнинг оятларига иймон келтиргувчи бўлсангизлар, Аллоҳнинг номи зикр қилинган нарсалардан (яъни, Аллоҳнинг номи айтилиб сўйилган ҳайвонларнинг гўштидан) еяверинглар."
6,,وَمَا لَكُمۡ أَلَّا تَأۡكُلُواْ مِمَّا ذُكِرَ ٱسۡمُ ٱللَّهِ عَلَيۡهِ وَقَدۡ فَصَّلَ لَكُم مَّا حَرَّمَ عَلَيۡكُمۡ إِلَّا مَا ٱضۡطُرِرۡتُمۡ إِلَيۡهِۗ وَإِنَّ كَثِيرٗا لَّيُضِلُّونَ بِأَهۡوَآئِهِم بِغَيۡرِ عِلۡمٍۚ إِنَّ رَبَّكَ هُوَ أَعۡلَمُ بِٱلۡمُعۡتَدِينَ,"119. Аллоҳнинг номи зикр қилинган нарсалардан нима учун емас экансизлар?! Ахир У сизларга ҳаром қилинган нарсаларни муфассал баён қилган-ку. Магар музтар бўлиб қолган ҳолингиздагина (у нарсалардан ейишингиз мумкин). Шубҳасиз, кўп (кишилар) ўз ҳою-ҳаваслари билан билмаган ҳолларида (ўзларини) йўлдан оздирурлар. Албатта, Парвардигорингиз бундай тажовузкор кимсаларни жуда яхши билгувчидир."
6,,وَذَرُواْ ظَٰهِرَ ٱلۡإِثۡمِ وَبَاطِنَهُۥٓۚ إِنَّ ٱلَّذِينَ يَكۡسِبُونَ ٱلۡإِثۡمَ سَيُجۡزَوۡنَ بِمَا كَانُواْ يَقۡتَرِفُونَ,"120. Гуноҳнинг очиғини ҳам, махфийсини ҳам тарк қилингиз! Албатта, гуноҳ қилгувчи кимсалар ўзлари қилиб ўтган гуноҳларига жазо олажаклар."
6,,وَلَا تَأۡكُلُواْ مِمَّا لَمۡ يُذۡكَرِ ٱسۡمُ ٱللَّهِ عَلَيۡهِ وَإِنَّهُۥ لَفِسۡقٞۗ وَإِنَّ ٱلشَّيَٰطِينَ لَيُوحُونَ إِلَىٰٓ أَوۡلِيَآئِهِمۡ لِيُجَٰدِلُوكُمۡۖ وَإِنۡ أَطَعۡتُمُوهُمۡ إِنَّكُمۡ لَمُشۡرِكُونَ,"121. Аллоҳнинг номи зикр қилинмаган нарсалардан емангиз! Зотан, бу иш итоатсизликдир. Албатта, шайтонлар ўз дўстларини (яъни, мушрикларни) сизлар билан жанжаллашишлари учун васвасага солурлар. Агар уларга бўйинсунсангизлар, ҳеч шак-шубҳасиз, мушриклардан бўлиб қолурсизлар."
6,,أَوَمَن كَانَ مَيۡتٗا فَأَحۡيَيۡنَٰهُ وَجَعَلۡنَا لَهُۥ نُورٗا يَمۡشِي بِهِۦ فِي ٱلنَّاسِ كَمَن مَّثَلُهُۥ فِي ٱلظُّلُمَٰتِ لَيۡسَ بِخَارِجٖ مِّنۡهَاۚ كَذَٰلِكَ زُيِّنَ لِلۡكَٰفِرِينَ مَا كَانُواْ يَعۡمَلُونَ,"122. Аввал ўлик (кофир) бўлган, сўнгра биз уни (динга ҳидоят қилиш билан) тирилтириб, унга одамлар орасида ўзи билан бирга олиб юрадиган нурни (иймонни) бериб қўйганимиз бир киши зулматларда қолиб кетган ва ундан ҳеч чиқувчи бўлмаган кимсага ўхшайдими?! (Мўминларга иймонлари қандай чиройли кўринса), кофирларга ҳам қилаётган амаллари ана шундай чиройли қилиб кўрсатиб қўйилди."
6,,وَكَذَٰلِكَ جَعَلۡنَا فِي كُلِّ قَرۡيَةٍ أَكَٰبِرَ مُجۡرِمِيهَا لِيَمۡكُرُواْ فِيهَاۖ وَمَا يَمۡكُرُونَ إِلَّا بِأَنفُسِهِمۡ وَمَا يَشۡعُرُونَ,"123. (Худди Макка зодагонларини фосиқ-итоатсиз кимсалар қилганимиз каби) ҳар бир қишлоқда ўша жойнинг катталарини ҳийла-найранглар қиладиган жиноятчилар қилиб қўйдик. Улар фақат ўзларинигина алдайдилар, холос, лекин ўзлари сезмайдилар."
6,,وَإِذَا جَآءَتۡهُمۡ ءَايَةٞ قَالُواْ لَن نُّؤۡمِنَ حَتَّىٰ نُؤۡتَىٰ مِثۡلَ مَآ أُوتِيَ رُسُلُ ٱللَّهِۘ ٱللَّهُ أَعۡلَمُ حَيۡثُ يَجۡعَلُ رِسَالَتَهُۥۗ سَيُصِيبُ ٱلَّذِينَ أَجۡرَمُواْ صَغَارٌ عِندَ ٱللَّهِ وَعَذَابٞ شَدِيدُۢ بِمَا كَانُواْ يَمۡكُرُونَ,"124. Қачон уларга (Муҳаммад алайҳис-салоту вас-саломнинг пайғамбар эканлиги ҳақида) бирон оят келса: «То бизга ҳам Аллоҳнинг пайғамбарларига берилган оятларга ўхшаш оятлар берилмагунча ҳаргиз иймон келтирмаймиз», дейдилар. Аллоҳ пайғамбарлик вазифасини қаерга қўйишни яхшироқ билгувчидир. Яқинда бундай жинояткорларга қилиб ўтган ҳийла-найранглари сабабли Аллоҳ ҳузурида хорлик ва қаттиқ азоб етажакдир."
6,,فَمَن يُرِدِ ٱللَّهُ أَن يَهۡدِيَهُۥ يَشۡرَحۡ صَدۡرَهُۥ لِلۡإِسۡلَٰمِۖ وَمَن يُرِدۡ أَن يُضِلَّهُۥ يَجۡعَلۡ صَدۡرَهُۥ ضَيِّقًا حَرَجٗا كَأَنَّمَا يَصَّعَّدُ فِي ٱلسَّمَآءِۚ كَذَٰلِكَ يَجۡعَلُ ٱللَّهُ ٱلرِّجۡسَ عَلَى ٱلَّذِينَ لَا يُؤۡمِنُونَ,"125. Аллоҳ кимни ҳидоят қилишни истаса, унинг кўнглини Ислом учун кенг қилиб қўяр. Кимни адаштиришни истаса, унинг кўнглини худди осмонга кўтарилиб кетаётгандек, тор ва танг қилиб қўяр. Шунингдек, Аллоҳ иймонсиз кимсаларга разолатни (ғолиб) қилур."
6,,وَهَٰذَا صِرَٰطُ رَبِّكَ مُسۡتَقِيمٗاۗ قَدۡ فَصَّلۡنَا ٱلۡأٓيَٰتِ لِقَوۡمٖ يَذَّكَّرُونَ,126. Мана шу Парвардигорингизнинг Тўғри Йўлидир. Эслатма-ибрат олгувчи қавм учун оятларни батафсил қилдик.
6,,۞ لَهُمۡ دَارُ ٱلسَّلَٰمِ عِندَ رَبِّهِمۡۖ وَهُوَ وَلِيُّهُم بِمَا كَانُواْ يَعۡمَلُونَ,"127. Улар учун Парвардигорлари ҳузурида дорус-салом (тинчлик диёри яъни, жаннат) бордир. Қилиб ўтган яхши амаллари сабабли У зот (Аллоҳ) уларнинг дўстидир."
6,,وَيَوۡمَ يَحۡشُرُهُمۡ جَمِيعٗا يَٰمَعۡشَرَ ٱلۡجِنِّ قَدِ ٱسۡتَكۡثَرۡتُم مِّنَ ٱلۡإِنسِۖ وَقَالَ أَوۡلِيَآؤُهُم مِّنَ ٱلۡإِنسِ رَبَّنَا ٱسۡتَمۡتَعَ بَعۡضُنَا بِبَعۡضٖ وَبَلَغۡنَآ أَجَلَنَا ٱلَّذِيٓ أَجَّلۡتَ لَنَاۚ قَالَ ٱلنَّارُ مَثۡوَىٰكُمۡ خَٰلِدِينَ فِيهَآ إِلَّا مَا شَآءَ ٱللَّهُۚ إِنَّ رَبَّكَ حَكِيمٌ عَلِيمٞ,"128. (Эй Муҳаммад алайҳис-салоту вас-салом, эсланг, Аллоҳ) уларнинг барчаларини тўплайдиган кунда: «Эй жинлар жамоаси, инсонлардан жуда кўпини (адаштирдингиз)», дер. Шунда у жинларнинг инсонлардан бўлган дўстлари: «Парвардигоро, бизлар бир-биримиздан фойдаландик ва Ўзинг биз учун белгилаб қўйган ажалимизга етиб келдик», деганларида, Аллоҳ айтур: «Жойингиз дўзахдир! Унда абадий қолурсиз, магар Аллоҳнииг хоҳиши билангина (чиқишингиз мумкин)». Албатта, Парвардигорингиз ҳикмат ва билим Соҳибидир."
6,,وَكَذَٰلِكَ نُوَلِّي بَعۡضَ ٱلظَّٰلِمِينَ بَعۡضَۢا بِمَا كَانُواْ يَكۡسِبُونَ,"129. Шунингдек, қилиб юрган гуноҳлари сабабли золим кимсаларни бир-бирларига дўст қилиб қўюрмиз."
6,,يَٰمَعۡشَرَ ٱلۡجِنِّ وَٱلۡإِنسِ أَلَمۡ يَأۡتِكُمۡ رُسُلٞ مِّنكُمۡ يَقُصُّونَ عَلَيۡكُمۡ ءَايَٰتِي وَيُنذِرُونَكُمۡ لِقَآءَ يَوۡمِكُمۡ هَٰذَاۚ قَالُواْ شَهِدۡنَا عَلَىٰٓ أَنفُسِنَاۖ وَغَرَّتۡهُمُ ٱلۡحَيَوٰةُ ٱلدُّنۡيَا وَشَهِدُواْ عَلَىٰٓ أَنفُسِهِمۡ أَنَّهُمۡ كَانُواْ كَٰفِرِينَ,"130. Эй жин ва инс жамоаси, сизларга ўзларингиздан бўлган пайғамбарлар Менинг оятларимни сўзлаган ва сизларни мана шу (яъни, Қиёмат) кунингиздаги учрашувдан қўрқитган ҳолларида келмадиларми? Улар: «Ўзимизнинг зиёнимизга гувоҳмиз (яъни, ўша пайғамбарлар келган эди)», дедилар. Уларни ҳаёти дунё алдаб қўйди ва кофир эканликлари ҳақида ўзларига қарши гувоҳлик бердилар."
6,,ذَٰلِكَ أَن لَّمۡ يَكُن رَّبُّكَ مُهۡلِكَ ٱلۡقُرَىٰ بِظُلۡمٖ وَأَهۡلُهَا غَٰفِلُونَ,"131. Бунга (яъни, аввал пайғамбарлар юбориб огоҳлантиришга) сабаб, Парвардигорингизнинг аҳолиси ғофил бўлган қишлоқ-шаҳарларни зулм билан ҳалок қилгувчи эмаслигидир."
6,,وَلِكُلّٖ دَرَجَٰتٞ مِّمَّا عَمِلُواْۚ وَمَا رَبُّكَ بِغَٰفِلٍ عَمَّا يَعۡمَلُونَ,132. Ҳар ким учун қилган амалларидан даражот-савоблар бор. Парвардигорингиз уларнинг қилаётган амалларидан ғофил эмасдир.
6,,وَرَبُّكَ ٱلۡغَنِيُّ ذُو ٱلرَّحۡمَةِۚ إِن يَشَأۡ يُذۡهِبۡكُمۡ وَيَسۡتَخۡلِفۡ مِنۢ بَعۡدِكُم مَّا يَشَآءُ كَمَآ أَنشَأَكُم مِّن ذُرِّيَّةِ قَوۡمٍ ءَاخَرِينَ,"133. Парвардигорингиз беҳожат ва меҳрибондир. (Эй золимлар), агар У зот хоҳласа худди сизларни бошқа қавмнинг зурриётидан пайдо қилгани каби сизларни кетказиб, ортингиздан истаган халқни халифа — ўринбосар қилур."
6,,إِنَّ مَا تُوعَدُونَ لَأٓتٖۖ وَمَآ أَنتُم بِمُعۡجِزِينَ,"134. Албатта, сизларга ваъда қилинаётган нарса (қайта тирилиш, Охират, Қиёмат Куни) ҳеч шак-шубҳасиз, келувчидир. Сизлар (Аллоҳни) ожиз қила олгувчи эмассиз."
6,,قُلۡ يَٰقَوۡمِ ٱعۡمَلُواْ عَلَىٰ مَكَانَتِكُمۡ إِنِّي عَامِلٞۖ فَسَوۡفَ تَعۡلَمُونَ مَن تَكُونُ لَهُۥ عَٰقِبَةُ ٱلدَّارِۚ إِنَّهُۥ لَا يُفۡلِحُ ٱلظَّٰلِمُونَ,"135. (Эй Муҳаммад алайҳис-салоту вас-салом), айтинг: «Эй қавмим, жойингиздан жилмай (яъни, куфрингиздан қайтмай) амалингизни қилаверинг. Мен ҳам (Парвардигорим буюрган) амални қилгувчиман. Бас, яқинда Охират диёридаги оқибат кимнинг фойдасига бўлишини билажаксиз. Шубҳасиз, золим кимсалар нажот топмаслар»."
6,,وَجَعَلُواْ لِلَّهِ مِمَّا ذَرَأَ مِنَ ٱلۡحَرۡثِ وَٱلۡأَنۡعَٰمِ نَصِيبٗا فَقَالُواْ هَٰذَا لِلَّهِ بِزَعۡمِهِمۡ وَهَٰذَا لِشُرَكَآئِنَاۖ فَمَا كَانَ لِشُرَكَآئِهِمۡ فَلَا يَصِلُ إِلَى ٱللَّهِۖ وَمَا كَانَ لِلَّهِ فَهُوَ يَصِلُ إِلَىٰ شُرَكَآئِهِمۡۗ سَآءَ مَا يَحۡكُمُونَ,"136. (Мушриклар) Аллоҳ учун Унинг Ўзи яратган экин ва чорвалардан бир улуш ажратиб, ўзларича: «Бу Аллоҳ учун, бу (қолгани) эса бутларимиз учун», дедилар. Энди бутлари учун бўлган улуш Аллоҳ (улушига) қўшилмайди. Аллоҳ учун бўлган улуш эса бутларига қўшилаверади. Нақадар ёмон ҳукм чиқарадилар-а!"
6,,وَكَذَٰلِكَ زَيَّنَ لِكَثِيرٖ مِّنَ ٱلۡمُشۡرِكِينَ قَتۡلَ أَوۡلَٰدِهِمۡ شُرَكَآؤُهُمۡ لِيُرۡدُوهُمۡ وَلِيَلۡبِسُواْ عَلَيۡهِمۡ دِينَهُمۡۖ وَلَوۡ شَآءَ ٱللَّهُ مَا فَعَلُوهُۖ فَذَرۡهُمۡ وَمَا يَفۡتَرُونَ,"137. Шунингдек, шайтонлари мушрикларни ҳалок этиш ва динларини чалкаштириб юбориш учун улардан кўпларига болаларини ўлдиришни (яъни, ўз бутлари учун қурбон қилишни) чиройли кўрсатиб қўйди. Агар Аллоҳ хоҳлаганида бу ишни қилмаган бўлур эдилар. Бас, уларни туҳмат-бўҳтонлари билан тарк қилинг!"
6,,وَقَالُواْ هَٰذِهِۦٓ أَنۡعَٰمٞ وَحَرۡثٌ حِجۡرٞ لَّا يَطۡعَمُهَآ إِلَّا مَن نَّشَآءُ بِزَعۡمِهِمۡ وَأَنۡعَٰمٌ حُرِّمَتۡ ظُهُورُهَا وَأَنۡعَٰمٞ لَّا يَذۡكُرُونَ ٱسۡمَ ٱللَّهِ عَلَيۡهَا ٱفۡتِرَآءً عَلَيۡهِۚ سَيَجۡزِيهِم بِمَا كَانُواْ يَفۡتَرُونَ,"138. Улар ўзларича: «Мана бу ҳайвон ва экинлар ҳаром, уларни фақат биз хоҳлаган кишиларгина (яъни, бутхона хизматчилари ва эр кишиларгина) ейдилар. Бу ҳайвонларни эса миниш ҳаром қилинган», дедилар. Улар ҳайвонларни (сўйишда) Аллоҳнинг номини зикр қилмайдилар, (балки бутларнинг номини айтадилар ва мана шу қилмишларини Аллоҳ амри деб) У зотга туҳмат қиладилар. Яқинда бу туҳматлари сабабли уларга Ўзи жазо беражак."
6,,وَقَالُواْ مَا فِي بُطُونِ هَٰذِهِ ٱلۡأَنۡعَٰمِ خَالِصَةٞ لِّذُكُورِنَا وَمُحَرَّمٌ عَلَىٰٓ أَزۡوَٰجِنَاۖ وَإِن يَكُن مَّيۡتَةٗ فَهُمۡ فِيهِ شُرَكَآءُۚ سَيَجۡزِيهِمۡ وَصۡفَهُمۡۚ إِنَّهُۥ حَكِيمٌ عَلِيمٞ,"139. Улар: «Мана бу ҳайвонларнинг қоринларидаги нарсалар фақат эркакларимиз учундир, хотинларимизга эса ҳаромдир», дедилар. Агар у нарса (яъни, ҳомила) ўлик бўлса, у ҳолда ҳаммалари шерикдирлар (яъни, эркак-хотин ҳаммалари ейишаверади). Яқинда бундай (ўзларича ҳалол-ҳаром деб) сифатлаганлари учун уларга Ўзи жазо беражак. Албатта, У ҳикмат ва билим Соҳибидир."
6,,قَدۡ خَسِرَ ٱلَّذِينَ قَتَلُوٓاْ أَوۡلَٰدَهُمۡ سَفَهَۢا بِغَيۡرِ عِلۡمٖ وَحَرَّمُواْ مَا رَزَقَهُمُ ٱللَّهُ ٱفۡتِرَآءً عَلَى ٱللَّهِۚ قَدۡ ضَلُّواْ وَمَا كَانُواْ مُهۡتَدِينَ,"140. Ўз болаларини ақлсизлик қилиб жоҳиллик билан ўлдирган ва Аллоҳга туҳмат қилиб Аллоҳ берган (ҳалол) ризқни ҳаром қилиб олган кимсалар муҳаққақки, (ўзларига) зиён қилдилар. Улар аниқ адашдилар ва Тўғри Йўлга юргувчи бўлмадилар."
6,,۞ وَهُوَ ٱلَّذِيٓ أَنشَأَ جَنَّٰتٖ مَّعۡرُوشَٰتٖ وَغَيۡرَ مَعۡرُوشَٰتٖ وَٱلنَّخۡلَ وَٱلزَّرۡعَ مُخۡتَلِفًا أُكُلُهُۥ وَٱلزَّيۡتُونَ وَٱلرُّمَّانَ مُتَشَٰبِهٗا وَغَيۡرَ مُتَشَٰبِهٖۚ كُلُواْ مِن ثَمَرِهِۦٓ إِذَآ أَثۡمَرَ وَءَاتُواْ حَقَّهُۥ يَوۡمَ حَصَادِهِۦۖ وَلَا تُسۡرِفُوٓاْۚ إِنَّهُۥ لَا يُحِبُّ ٱلۡمُسۡرِفِينَ,"141. У (Аллоҳ сўритокларга) кўтарилувчи ва кўтарилмайдиган боғларни, хурмозорлар ва меваларни, хилма-хил бўлган экинларни, (барглари) бир-бирига ўхшаган ва (мевалари эса) ўхшамаган зайтун ва анорларни яратган Зотдир. Мевалаганда мевасидан енглар, ўрим-терим кунида (бечора-мискинларга) ҳаққини беринглар ва исроф қилманглар! Албатта, У исроф қилувчиларни севмас."
6,,وَمِنَ ٱلۡأَنۡعَٰمِ حَمُولَةٗ وَفَرۡشٗاۚ كُلُواْ مِمَّا رَزَقَكُمُ ٱللَّهُ وَلَا تَتَّبِعُواْ خُطُوَٰتِ ٱلشَّيۡطَٰنِۚ إِنَّهُۥ لَكُمۡ عَدُوّٞ مُّبِينٞ,"142. Ҳайвонлардан юк ташувчиларни ва (сўйиш учун) ётқизиладиган ҳайвонларни (яратди). Аллоҳ сизларга ризқ қилиб берган нарсалардан енглар ва (ўзингизча ҳалол, ҳаром деб) шайтоннинг изидан эргашманглар! Албатта, у (шайтон) сизларга очиқ душмандир."
6,,ثَمَٰنِيَةَ أَزۡوَٰجٖۖ مِّنَ ٱلضَّأۡنِ ٱثۡنَيۡنِ وَمِنَ ٱلۡمَعۡزِ ٱثۡنَيۡنِۗ قُلۡ ءَآلذَّكَرَيۡنِ حَرَّمَ أَمِ ٱلۡأُنثَيَيۡنِ أَمَّا ٱشۡتَمَلَتۡ عَلَيۡهِ أَرۡحَامُ ٱلۡأُنثَيَيۡنِۖ نَبِّـُٔونِي بِعِلۡمٍ إِن كُنتُمۡ صَٰدِقِينَ,"143. Саккизта жуфтни (яратди). Қўйдан иккини (яъни, эркак ва урғочини), эчкидан иккини (яратди). Ўзларича ҳаром қилиб олувчи мушрикларга айтинг: «(Аллоҳ бу ҳайвонлардан) иккала эркагини ҳаром қилганми ё иккала урғочисиними, ёки иккала урғочининг бачадонларида бўлган ҳомиланими?! Агар ростгўй бўлсангизлар, бирон ҳужжат билан менга хабар беринглар-чи?!»"
6,,وَمِنَ ٱلۡإِبِلِ ٱثۡنَيۡنِ وَمِنَ ٱلۡبَقَرِ ٱثۡنَيۡنِۗ قُلۡ ءَآلذَّكَرَيۡنِ حَرَّمَ أَمِ ٱلۡأُنثَيَيۡنِ أَمَّا ٱشۡتَمَلَتۡ عَلَيۡهِ أَرۡحَامُ ٱلۡأُنثَيَيۡنِۖ أَمۡ كُنتُمۡ شُهَدَآءَ إِذۡ وَصَّىٰكُمُ ٱللَّهُ بِهَٰذَاۚ فَمَنۡ أَظۡلَمُ مِمَّنِ ٱفۡتَرَىٰ عَلَى ٱللَّهِ كَذِبٗا لِّيُضِلَّ ٱلنَّاسَ بِغَيۡرِ عِلۡمٍۚ إِنَّ ٱللَّهَ لَا يَهۡدِي ٱلۡقَوۡمَ ٱلظَّٰلِمِينَ,"144. Туядан иккини, қора молдан иккини (яратди). Айтинг: «Иккала эркагини ҳаром қилганми ё иккала урғочисиними, ёки иккала урғочининг қоринларида бўлган ҳомиланими?! Ёки Аллоҳ сизларни шунга (яъни, ҳаром қилишга) буюрган пайтида гувоҳ бўлганмидингизлар?! Билмаган ҳолда одамларни йўлдан оздириш учун Аллоҳ шаънига ёлғон тўқиган кимсадан ҳам золимроқ ким бор?!» Албатта, Аллоҳ золим қавмни ҳидоят қилмас."
6,,قُل لَّآ أَجِدُ فِي مَآ أُوحِيَ إِلَيَّ مُحَرَّمًا عَلَىٰ طَاعِمٖ يَطۡعَمُهُۥٓ إِلَّآ أَن يَكُونَ مَيۡتَةً أَوۡ دَمٗا مَّسۡفُوحًا أَوۡ لَحۡمَ خِنزِيرٖ فَإِنَّهُۥ رِجۡسٌ أَوۡ فِسۡقًا أُهِلَّ لِغَيۡرِ ٱللَّهِ بِهِۦۚ فَمَنِ ٱضۡطُرَّ غَيۡرَ بَاغٖ وَلَا عَادٖ فَإِنَّ رَبَّكَ غَفُورٞ رَّحِيمٞ,"145. Айтинг: «Менга ваҳий қилинган Қуръонда ейдиган киши учун ҳаром қилинган нарсани кўрмаяпман. Магар ўлакса ё тўқилган қон, ёки тўнғиз гўшти бўлса — чунки у ҳаромдир, ёхуд Аллоҳдан ўзга учун аталган фосиқлик бўлса (ҳаромдир). Бас, ким золим ва тажовузкор бўлмаган ҳолда музтар бўлиб қолса (масалан, очликдан ўлмаслик учун, у нарсалардан ейиш билан гуноҳкор бўлмас, зеро) Парвардигорингиз мағфиратли, меҳрибондир»."
6,,وَعَلَى ٱلَّذِينَ هَادُواْ حَرَّمۡنَا كُلَّ ذِي ظُفُرٖۖ وَمِنَ ٱلۡبَقَرِ وَٱلۡغَنَمِ حَرَّمۡنَا عَلَيۡهِمۡ شُحُومَهُمَآ إِلَّا مَا حَمَلَتۡ ظُهُورُهُمَآ أَوِ ٱلۡحَوَايَآ أَوۡ مَا ٱخۡتَلَطَ بِعَظۡمٖۚ ذَٰلِكَ جَزَيۡنَٰهُم بِبَغۡيِهِمۡۖ وَإِنَّا لَصَٰدِقُونَ,"146. Яҳудий бўлган кимсаларга барча туёқлиларни ҳаром қилдик. Мол-қўйдан улар учун ёғларни ҳаром қилдик. Магар биқинларидаги ё ичларидаги, ёки суякка аралашган ёғларгина (ҳаром эмасдир). Золимликлари сабабли уларни шундай жазоладик. Албатта, Биз рост сўзлагувчимиз."
6,,فَإِن كَذَّبُوكَ فَقُل رَّبُّكُمۡ ذُو رَحۡمَةٖ وَٰسِعَةٖ وَلَا يُرَدُّ بَأۡسُهُۥ عَنِ ٱلۡقَوۡمِ ٱلۡمُجۡرِمِينَ,"147. Энди агар сизни ёлғончи қилсалар, айтинг: «Парвардигорингиз чексиз меҳрибондир, аммо Унинг азоби бирон жиноятчи қавмдан қайтарилмас»."
