surah,ayah,arabic,translation
2,,لَآ إِكۡرَاهَ فِي ٱلدِّينِۖ قَد تَّبَيَّنَ ٱلرُّشۡدُ مِنَ ٱلۡغَيِّۚ فَمَن يَكۡفُرۡ بِٱلطَّٰغُوتِ وَيُؤۡمِنۢ بِٱللَّهِ فَقَدِ ٱسۡتَمۡسَكَ بِٱلۡعُرۡوَةِ ٱلۡوُثۡقَىٰ لَا ٱنفِصَامَ لَهَاۗ وَٱللَّهُ سَمِيعٌ عَلِيمٌ,በሃይማኖት ማስገደድ የለም፡፡ ቅኑ መንገድ ከጠማማው በእርግጥ ተገለጠ፡፡ በጣዖት የሚክድና በአላህ የሚያምን ሰው ለርሷ መበጠስ የሌላትን ጠንካራ ዘለበት በእርግጥ ጨበጠ፡፡ አላህ ሰሚ ዐዋቂ ነው፡፡
2,,ٱللَّهُ وَلِيُّ ٱلَّذِينَ ءَامَنُواْ يُخۡرِجُهُم مِّنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِۖ وَٱلَّذِينَ كَفَرُوٓاْ أَوۡلِيَآؤُهُمُ ٱلطَّٰغُوتُ يُخۡرِجُونَهُم مِّنَ ٱلنُّورِ إِلَى ٱلظُّلُمَٰتِۗ أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,አላህ የእነዚያ ያመኑት ሰዎች ረዳት ነው፡፡ ከጨለማዎች ወደ ብርሃን ያወጣቸዋል፡፡ እነዚያ የካዱት ረዳቶቻቸው ጣዖታት ናቸው፡፡ ከብርሃን ወደ ጨለማዎች ያወጧቸዋል፡፡ እነዚያ የእሳት ጓዶች ናቸው፤ እነርሱ በውስጧ ዘውታሪዎች ናቸው፡፡
2,,أَلَمۡ تَرَ إِلَى ٱلَّذِي حَآجَّ إِبۡرَٰهِـۧمَ فِي رَبِّهِۦٓ أَنۡ ءَاتَىٰهُ ٱللَّهُ ٱلۡمُلۡكَ إِذۡ قَالَ إِبۡرَٰهِـۧمُ رَبِّيَ ٱلَّذِي يُحۡيِۦ وَيُمِيتُ قَالَ أَنَا۠ أُحۡيِۦ وَأُمِيتُۖ قَالَ إِبۡرَٰهِـۧمُ فَإِنَّ ٱللَّهَ يَأۡتِي بِٱلشَّمۡسِ مِنَ ٱلۡمَشۡرِقِ فَأۡتِ بِهَا مِنَ ٱلۡمَغۡرِبِ فَبُهِتَ ٱلَّذِي كَفَرَۗ وَٱللَّهُ لَا يَهۡدِي ٱلۡقَوۡمَ ٱلظَّٰلِمِينَ,ወደዚያ አላህ ንግሥናን ስለሰጠው ኢብራሂምን በጌታው ነገር ወደ ተከራከረው ሰው አላየህምን ኢብራሂም «ጌታዬ ያ ሕያው የሚያደርግና የሚገድል ነው» ባለ ጊዜ «እኔ ሕያው አደርጋለሁ እገድላለሁም» አለ፡፡ ኢብራሂም፡- «አላህ ፀሐይን ከምሥራቅ በኩል ያመጣል (አንተ) ከምዕራብ በኩል አምጣት» አለው፡፡ ያም የካደው ሰው ዋለለ፤ (መልስ አጣ) አላህ በዳዮች ሕዝቦችን አይመራም፡፡
2,,أَوۡ كَٱلَّذِي مَرَّ عَلَىٰ قَرۡيَةٖ وَهِيَ خَاوِيَةٌ عَلَىٰ عُرُوشِهَا قَالَ أَنَّىٰ يُحۡيِۦ هَٰذِهِ ٱللَّهُ بَعۡدَ مَوۡتِهَاۖ فَأَمَاتَهُ ٱللَّهُ مِاْئَةَ عَامٖ ثُمَّ بَعَثَهُۥۖ قَالَ كَمۡ لَبِثۡتَۖ قَالَ لَبِثۡتُ يَوۡمًا أَوۡ بَعۡضَ يَوۡمٖۖ قَالَ بَل لَّبِثۡتَ مِاْئَةَ عَامٖ فَٱنظُرۡ إِلَىٰ طَعَامِكَ وَشَرَابِكَ لَمۡ يَتَسَنَّهۡۖ وَٱنظُرۡ إِلَىٰ حِمَارِكَ وَلِنَجۡعَلَكَ ءَايَةٗ لِّلنَّاسِۖ وَٱنظُرۡ إِلَى ٱلۡعِظَامِ كَيۡفَ نُنشِزُهَا ثُمَّ نَكۡسُوهَا لَحۡمٗاۚ فَلَمَّا تَبَيَّنَ لَهُۥ قَالَ أَعۡلَمُ أَنَّ ٱللَّهَ عَلَىٰ كُلِّ شَيۡءٖ قَدِيرٞ,ወይም ያንን በከተማ ላይ እርሷ በጣራዎችዋ ላይ የወደቀች ስትኾን ያለፈውን ሰው ብጤ (አላየህምን)፡- «ይህችን (ከተማ) ከሞተች በኋላ አላህ እንዴት ሕያው ያደርጋታል» አለ፡፡ አላህም ገደለው መቶ ዓመትን (አቆየውም)፡፡ ከዚያም አስነሳው፡- «ምን ያህል ቆየህ» አለው፡፡ «አንድ ቀን ወይም የቀንን ከፊል ቆየሁ» አለ፡፡ «አይደለም መቶን ዓመት ቆየህ፡፡ ወደ ምግብህና ወደ መጠጥህም ያልተለወጠ ሲኾን ተመልከት፡፡ ወደ አህያህም ተመልከት፡፡ ለሰዎችም አስረጅ እናደርግህ ዘንድ (ይህንን ሠሰራን)፡፡ ወደ ዐፅሞቹም እንዴት እንደምናስነሳት ከዚያም ሥጋን እንደምናለብሳት ተመልከት» አለው፡፡ ለርሱም (በማየት) በተገለጸለት ጊዜ፡- «አላህ በነገሩ ሁሉ ላይ ቻይ መኾኑን ዐውቃለሁ» አለ፡፡
2,,وَإِذۡ قَالَ إِبۡرَٰهِـۧمُ رَبِّ أَرِنِي كَيۡفَ تُحۡيِ ٱلۡمَوۡتَىٰۖ قَالَ أَوَلَمۡ تُؤۡمِنۖ قَالَ بَلَىٰ وَلَٰكِن لِّيَطۡمَئِنَّ قَلۡبِيۖ قَالَ فَخُذۡ أَرۡبَعَةٗ مِّنَ ٱلطَّيۡرِ فَصُرۡهُنَّ إِلَيۡكَ ثُمَّ ٱجۡعَلۡ عَلَىٰ كُلِّ جَبَلٖ مِّنۡهُنَّ جُزۡءٗا ثُمَّ ٱدۡعُهُنَّ يَأۡتِينَكَ سَعۡيٗاۚ وَٱعۡلَمۡ أَنَّ ٱللَّهَ عَزِيزٌ حَكِيمٞ,ኢብራሂምም «ጌታዬ ሆይ! ሙታንን እንዴት ሕያው እንደምታደርግ አሳየኝ» ባለ ጊዜ (አስታውስ፡፡) አላህ ፡- «አላመንክምን» አለው፡፡ «አይደለም (አምኛለሁ)፤ ግን ልቤ እንዲረጋ» ነው አለ፡፡ (አላህም)፡- «ከበራሪዎች (ከወፎች) አራትን ያዝ፡፡ ወደ አንተም ሰብስባቸው፡፡ (ቆራርጣቸውም)፤ ከዚያም በየኮረብታው ሁሉ ላይ ከነርሱ ቁራጭን አድርግ፡፡ ከዚያም ጥራቸው፤ ፈጥነው ይመጡሃልና፡፡ አላህም አሸናፊ ጥበበኛ መኾኑን ዕወቅ» አለው፡፡
2,,مَّثَلُ ٱلَّذِينَ يُنفِقُونَ أَمۡوَٰلَهُمۡ فِي سَبِيلِ ٱللَّهِ كَمَثَلِ حَبَّةٍ أَنۢبَتَتۡ سَبۡعَ سَنَابِلَ فِي كُلِّ سُنۢبُلَةٖ مِّاْئَةُ حَبَّةٖۗ وَٱللَّهُ يُضَٰعِفُ لِمَن يَشَآءُۚ وَٱللَّهُ وَٰسِعٌ عَلِيمٌ,የእነዚያ ገንዘቦቻቸውን በአላህ መንገድ የሚለግሱ ሰዎች (ልግስና) ምሳሌ በየዘለላው ሁሉ መቶ ቅንጣት ያለባቸውን ሰባት ዘለላዎች እንደ አበቀለች አንዲት ቅንጣት ብጤ ነው፡፡ አላህም ለሚሻው ሰው (ከዚህ በላይ) ያነባብራል፡፡ አላህም ችሮታው ሰፊ ዐዋቂ ነው፡፡
2,,ٱلَّذِينَ يُنفِقُونَ أَمۡوَٰلَهُمۡ فِي سَبِيلِ ٱللَّهِ ثُمَّ لَا يُتۡبِعُونَ مَآ أَنفَقُواْ مَنّٗا وَلَآ أَذٗى لَّهُمۡ أَجۡرُهُمۡ عِندَ رَبِّهِمۡ وَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,እነዚያ ገንዘቦቻቸውን በአላህ መንገድ የሚለግሱ ከዚያም የሰጡትን ነገር መመጻደቅንና ማስከፋትን የማያስከትሉ ለእነርሱ በጌታቸው ዘንድ ምንዳቸው አላቸው፡፡ በእነርሱም ላይ ፍርሃት የለባቸውም፤ እነርሱም አያዝኑም፡፡
2,,۞ قَوۡلٞ مَّعۡرُوفٞ وَمَغۡفِرَةٌ خَيۡرٞ مِّن صَدَقَةٖ يَتۡبَعُهَآ أَذٗىۗ وَٱللَّهُ غَنِيٌّ حَلِيمٞ,መልካም ንግግርና ምሕረት ማድረግ ማስከፋት ከሚከተላት ምጽዋት በላጭ ነው፡፡ አላህም ተብቃቂ ታጋሽ ነው፡፡
2,,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُواْ لَا تُبۡطِلُواْ صَدَقَٰتِكُم بِٱلۡمَنِّ وَٱلۡأَذَىٰ كَٱلَّذِي يُنفِقُ مَالَهُۥ رِئَآءَ ٱلنَّاسِ وَلَا يُؤۡمِنُ بِٱللَّهِ وَٱلۡيَوۡمِ ٱلۡأٓخِرِۖ فَمَثَلُهُۥ كَمَثَلِ صَفۡوَانٍ عَلَيۡهِ تُرَابٞ فَأَصَابَهُۥ وَابِلٞ فَتَرَكَهُۥ صَلۡدٗاۖ لَّا يَقۡدِرُونَ عَلَىٰ شَيۡءٖ مِّمَّا كَسَبُواْۗ وَٱللَّهُ لَا يَهۡدِي ٱلۡقَوۡمَ ٱلۡكَٰفِرِينَ,እናንተ ያመናችሁ ሆይ! እንደዚያ ገንዘቡን ለሰዎች ማሳየት ሲል እንደሚሰጠውና በአላህና በመጨረሻውም ቀን እንደማያምነው ሰው ምጽዋቶቻችሁን በመመጻደቅና በማስከፋት አታበላሹ፡፡ ምሳሌውም በላዩ ዐፈር እንዳለበት ለንጣ ድንጋይ ኃይለኛ ዝናብ እንዳገኘውና ምልጥ አድርጎ እንደተወው ብጤ ነው፡፡ ከሠሩት ነገር በምንም ላይ (ሊጠቀሙ) አይችሉም፡፡ አላህ ከሓዲያንን ሕዝቦች አይመራም፡፡
2,,وَمَثَلُ ٱلَّذِينَ يُنفِقُونَ أَمۡوَٰلَهُمُ ٱبۡتِغَآءَ مَرۡضَاتِ ٱللَّهِ وَتَثۡبِيتٗا مِّنۡ أَنفُسِهِمۡ كَمَثَلِ جَنَّةِۭ بِرَبۡوَةٍ أَصَابَهَا وَابِلٞ فَـَٔاتَتۡ أُكُلَهَا ضِعۡفَيۡنِ فَإِن لَّمۡ يُصِبۡهَا وَابِلٞ فَطَلّٞۗ وَٱللَّهُ بِمَا تَعۡمَلُونَ بَصِيرٌ,የእነዚያም የአላህን ውዴታ ለመፈለግና ለነፍሶቻቸው (እምነትን) ለማረጋገጥ ገንዘቦቻቸውን የሚለግሱ ሰዎች ምሳሌ በተስተካከለች ከፍተኛ ስፍራ ላይ እንዳለች አትክልት፣ ብዙ ዝናብ እንደነካት ፍሬዋንም እጥፍ ኾኖ እንደሰጠች፣ ዝናብም ባይነካት ካፊያ እንደሚበቃት ብጤ ነው፡፡ አላህም የምትሠሩትን ሁሉ ተመልካች ነው፡፡
2,,أَيَوَدُّ أَحَدُكُمۡ أَن تَكُونَ لَهُۥ جَنَّةٞ مِّن نَّخِيلٖ وَأَعۡنَابٖ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُ لَهُۥ فِيهَا مِن كُلِّ ٱلثَّمَرَٰتِ وَأَصَابَهُ ٱلۡكِبَرُ وَلَهُۥ ذُرِّيَّةٞ ضُعَفَآءُ فَأَصَابَهَآ إِعۡصَارٞ فِيهِ نَارٞ فَٱحۡتَرَقَتۡۗ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلۡأٓيَٰتِ لَعَلَّكُمۡ تَتَفَكَّرُونَ,(ከእናንተ) አንዳችሁ ለርሱ ከዘምባባና ከወይኖች በስርዋ ወንዞች የሚፈሱባት አትክልት ልትኖረው፣ በውስጧም ለርሱ ከየፍሬው ሁሉ ሊኖረው እርጅናም ሊነካውና ለርሱ ደካማዎች ዝርያዎች ያሉት ሲኾን በውስጡ እሳት ያለበት ውርጭ ሊያገኛትና ልትቃጠል ይወዳልን እንደዚሁ አላህ አንቀጾችን ለእናንተ ያብራራል፤ ልታስተነትኑ ይከጀላልና፡፡
2,,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓاْ أَنفِقُواْ مِن طَيِّبَٰتِ مَا كَسَبۡتُمۡ وَمِمَّآ أَخۡرَجۡنَا لَكُم مِّنَ ٱلۡأَرۡضِۖ وَلَا تَيَمَّمُواْ ٱلۡخَبِيثَ مِنۡهُ تُنفِقُونَ وَلَسۡتُم بِـَٔاخِذِيهِ إِلَّآ أَن تُغۡمِضُواْ فِيهِۚ وَٱعۡلَمُوٓاْ أَنَّ ٱللَّهَ غَنِيٌّ حَمِيدٌ,እናንተ ያመናችሁ ሆይ! ካፈራችሁትና ከዚያም ለእናንተ ከምድር ካወጣንላችሁ ከመልካሙን ለግሱ፡፡ መጥፎውንም (ለመስጠት) አታስቡ፡፡ በእርሱ ዓይኖቻችሁን ጨፍናችሁ እንጂ የማትወስዱት ስትኾኑ ከእርሱ (ከመጥፎው) (ትሰጣላችሁን) አላህ ተብቃቂ ምስጉን መኾኑን ዕወቁ፡፡
2,,ٱلشَّيۡطَٰنُ يَعِدُكُمُ ٱلۡفَقۡرَ وَيَأۡمُرُكُم بِٱلۡفَحۡشَآءِۖ وَٱللَّهُ يَعِدُكُم مَّغۡفِرَةٗ مِّنۡهُ وَفَضۡلٗاۗ وَٱللَّهُ وَٰسِعٌ عَلِيمٞ,ሰይጣን (እንዳትለግሱ) ድኽነትን ያስፈራራችኋል፡፡ በመጥፎም ያዛችኋል፡፡ አላህ ከርሱ የኾነን ምሕረትና ችሮታን ይቀጥራችኋል፡፡ አላህም ችሮታው ሰፊ ዐዋቂ ነው፡፡
2,,يُؤۡتِي ٱلۡحِكۡمَةَ مَن يَشَآءُۚ وَمَن يُؤۡتَ ٱلۡحِكۡمَةَ فَقَدۡ أُوتِيَ خَيۡرٗا كَثِيرٗاۗ وَمَا يَذَّكَّرُ إِلَّآ أُوْلُواْ ٱلۡأَلۡبَٰبِ,ለሚሻው ሰው ጥበብን ይሰጣል፤ ጥበብንም የሚስሰጥ ሰው ብዙን መልካም ነገር በእርግጥ ተሰጠ፡፡ የአእምሮዎች ባለቤቶች እንጂ (ሌላው) አይገሰጽም፡፡
2,,وَمَآ أَنفَقۡتُم مِّن نَّفَقَةٍ أَوۡ نَذَرۡتُم مِّن نَّذۡرٖ فَإِنَّ ٱللَّهَ يَعۡلَمُهُۥۗ وَمَا لِلظَّٰلِمِينَ مِنۡ أَنصَارٍ,ከምጽዋትም ማንኛውንም የለገሳችሁትን ወይም ከስለት የተሳላችሁትን አላህ ያውቀዋል፡፡ ለበዳዮችም ከረዳቶች ምንም የላቸውም፡፡
2,,إِن تُبۡدُواْ ٱلصَّدَقَٰتِ فَنِعِمَّا هِيَۖ وَإِن تُخۡفُوهَا وَتُؤۡتُوهَا ٱلۡفُقَرَآءَ فَهُوَ خَيۡرٞ لَّكُمۡۚ وَيُكَفِّرُ عَنكُم مِّن سَيِّـَٔاتِكُمۡۗ وَٱللَّهُ بِمَا تَعۡمَلُونَ خَبِيرٞ,ምጽዋቶችን ብትገልጹ እርሷ ምንኛ መልካም ናት፡፡ ብትደብቋትና ለድኾች ብትሰጧትም እርሱ ለናንተ በላጭ ነው፡፡ ከኃጢአቶቻችሁም ከእናንተ ያብሳል፡፡ አላህ በምትሠሩት ሁሉ ውስጠ ዐዋቂ ነው፡፡
2,,۞ لَّيۡسَ عَلَيۡكَ هُدَىٰهُمۡ وَلَٰكِنَّ ٱللَّهَ يَهۡدِي مَن يَشَآءُۗ وَمَا تُنفِقُواْ مِنۡ خَيۡرٖ فَلِأَنفُسِكُمۡۚ وَمَا تُنفِقُونَ إِلَّا ٱبۡتِغَآءَ وَجۡهِ ٱللَّهِۚ وَمَا تُنفِقُواْ مِنۡ خَيۡرٖ يُوَفَّ إِلَيۡكُمۡ وَأَنتُمۡ لَا تُظۡلَمُونَ,እነርሱን ማቅናት በአንተ ላይ የለብህም፡፡ ግን አላህ የሚሻውን ሰው ያቀናል፡፡ ከገንዘብም የምትለግሱት (ምንዳው) ለነፍሶቻችሁ ነው፡፡ የአላህንም ፊት (ውዴታውን) ለመፈለግ እንጂ አትለግሱም፡፡ ከገንዘብም የምትለግሱት ሁሉ (ምንዳው) ወደናንተ ይሞላል፡፡ እናንተም አትበደሉም፡፡
2,,لِلۡفُقَرَآءِ ٱلَّذِينَ أُحۡصِرُواْ فِي سَبِيلِ ٱللَّهِ لَا يَسۡتَطِيعُونَ ضَرۡبٗا فِي ٱلۡأَرۡضِ يَحۡسَبُهُمُ ٱلۡجَاهِلُ أَغۡنِيَآءَ مِنَ ٱلتَّعَفُّفِ تَعۡرِفُهُم بِسِيمَٰهُمۡ لَا يَسۡـَٔلُونَ ٱلنَّاسَ إِلۡحَافٗاۗ وَمَا تُنفِقُواْ مِنۡ خَيۡرٖ فَإِنَّ ٱللَّهَ بِهِۦ عَلِيمٌ,(የምትመጸውቱት) ለእነዚያ በአላህ መንገድ (ለመታገል ሲሉ) ለታገዱት ድኾች ነው፡፡ በምድር መኼድን አይችሉም፡፡ (ልመናን) ከመጥጠበቃቸው (የተነሳ) የማያውቅ ሰው ሀብታሞች ናቸው ብሎ ይጠረጥራቸዋል፡፡ በምልክታቸው ታውቃቸዋለህ፡፡ ሰዎችን በችክታ አይለምኑም፡፡ ከገንዘብም የምትለግሱት አላህ እርሱን ዐዋቂ ነው፡፡
2,,ٱلَّذِينَ يُنفِقُونَ أَمۡوَٰلَهُم بِٱلَّيۡلِ وَٱلنَّهَارِ سِرّٗا وَعَلَانِيَةٗ فَلَهُمۡ أَجۡرُهُمۡ عِندَ رَبِّهِمۡ وَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,እነዚያ ገንዘቦቻቸውን በሌሊትና በቀን በድብቅም በግልጽም የሚለግሱ ለእነርሱ በጌታቸው ዘንድ ምንዳቸው አላቸው፡፡ በእነርሱም ላይ ፍርሃት የለባቸውም እነርሱም አያዝኑም፡፡
2,,ٱلَّذِينَ يَأۡكُلُونَ ٱلرِّبَوٰاْ لَا يَقُومُونَ إِلَّا كَمَا يَقُومُ ٱلَّذِي يَتَخَبَّطُهُ ٱلشَّيۡطَٰنُ مِنَ ٱلۡمَسِّۚ ذَٰلِكَ بِأَنَّهُمۡ قَالُوٓاْ إِنَّمَا ٱلۡبَيۡعُ مِثۡلُ ٱلرِّبَوٰاْۗ وَأَحَلَّ ٱللَّهُ ٱلۡبَيۡعَ وَحَرَّمَ ٱلرِّبَوٰاْۚ فَمَن جَآءَهُۥ مَوۡعِظَةٞ مِّن رَّبِّهِۦ فَٱنتَهَىٰ فَلَهُۥ مَا سَلَفَ وَأَمۡرُهُۥٓ إِلَى ٱللَّهِۖ وَمَنۡ عَادَ فَأُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,እነዚያ አራጣን የሚበሉ ያ ሰይጣን ከመንካቱ የተነሳ የሚጥለው ሰው (ከአውድቁ) እንደሚነሳ ብጤ እንጅ (ከመቃብራቸው) አይነሱም፡፡ ይህ እነርሱ መሸጥ የአራጣ ብጤ ብቻ ነው በማለታቸው ነው፡፡ ግን መሸጥን አላህ ፈቅዷል፡፡ አራጣንም እርም አድርጓል፡፡ ከጌታውም ግሳጼ የመጣለትና የተከለከለ ሰው ለርሱ (ከመከልከሉ በፊት) ያለፈው አለው፡፡ ነገሩም ወደ አላህ ነው፤ (አራጣን ወደ መብላት) የተመለሰም ሰው እነዚያ የእሳት ጓዶች ናቸው፡፡ እነርሱ በውስጧ ዘውታሪዎች ናቸው፡፡
2,,يَمۡحَقُ ٱللَّهُ ٱلرِّبَوٰاْ وَيُرۡبِي ٱلصَّدَقَٰتِۗ وَٱللَّهُ لَا يُحِبُّ كُلَّ كَفَّارٍ أَثِيمٍ,አላህ አራጣን (በረከቱን) ያጠፋል፡፡ ምጽዋቶችንም ያፋፋል፡፡ አላህ ኃጠኢተኛ ከሓዲን ሁሉ አይወድም፡፡
2,,إِنَّ ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ وَأَقَامُواْ ٱلصَّلَوٰةَ وَءَاتَوُاْ ٱلزَّكَوٰةَ لَهُمۡ أَجۡرُهُمۡ عِندَ رَبِّهِمۡ وَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,እነዚያ ያመኑ፡፡ መልካም ሥራዎችንም የሠሩ፡፡ ሶላትንም ያስተካከሉ፡፡ ዘካንም የሰጡ ለነርሱ በጌታቸው ዘንድ ምንዳቸው አላቸው፡፡ በእነርሱም ላይ ፍርሃት የለባቸውም እነርሱም አያዝኑም፡፡
2,,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُواْ ٱتَّقُواْ ٱللَّهَ وَذَرُواْ مَا بَقِيَ مِنَ ٱلرِّبَوٰٓاْ إِن كُنتُم مُّؤۡمِنِينَ,እናንተ ያመናችሁ ሆይ! አላህን ፍሩ፡፡ ከአራጣም የቀረውን ተዉ፡፡ አማኞች እንደኾናችሁ (ተጠንቀቁ)፡፡
2,,فَإِن لَّمۡ تَفۡعَلُواْ فَأۡذَنُواْ بِحَرۡبٖ مِّنَ ٱللَّهِ وَرَسُولِهِۦۖ وَإِن تُبۡتُمۡ فَلَكُمۡ رُءُوسُ أَمۡوَٰلِكُمۡ لَا تَظۡلِمُونَ وَلَا تُظۡلَمُونَ,(የታዘዛችሁትን) ባትሠሩም ከአላህና ከመልክተኛው በኾነች ጦር (መወጋታችሁን) ዕወቁ፡፡ ብትጸጸቱ ለእናንተ የገንዘቦቻችሁ ዋናዎች አሏችሁ፡፡ አትበድሉም አትበደሉምም፡፡
2,,وَإِن كَانَ ذُو عُسۡرَةٖ فَنَظِرَةٌ إِلَىٰ مَيۡسَرَةٖۚ وَأَن تَصَدَّقُواْ خَيۡرٞ لَّكُمۡ إِن كُنتُمۡ تَعۡلَمُونَ,የድኽነት ባለቤት የኾነም (ባለዕዳ) ሰው ቢኖር እማግኘት ድረስ ማቆየት ነው፡፡ (በመማር) መመጽወታችሁም ለእናንተ በላጭ ነው፡፡ የምታውቁ ብትኾኑ (ትሠሩታላችሁ)፡፡
2,,وَٱتَّقُواْ يَوۡمٗا تُرۡجَعُونَ فِيهِ إِلَى ٱللَّهِۖ ثُمَّ تُوَفَّىٰ كُلُّ نَفۡسٖ مَّا كَسَبَتۡ وَهُمۡ لَا يُظۡلَمُونَ,በእርሱም ውስጥ ወደ አላህ የምትመለሱበትንና ከዚያም እነርሱ የማይበደሉ ሲሆኑ ነፍስ ሁሉ የሠራችውን ሥራ የምትሞላበትን ቀን ተጠንቀቁ፡፡
2,,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓاْ إِذَا تَدَايَنتُم بِدَيۡنٍ إِلَىٰٓ أَجَلٖ مُّسَمّٗى فَٱكۡتُبُوهُۚ وَلۡيَكۡتُب بَّيۡنَكُمۡ كَاتِبُۢ بِٱلۡعَدۡلِۚ وَلَا يَأۡبَ كَاتِبٌ أَن يَكۡتُبَ كَمَا عَلَّمَهُ ٱللَّهُۚ فَلۡيَكۡتُبۡ وَلۡيُمۡلِلِ ٱلَّذِي عَلَيۡهِ ٱلۡحَقُّ وَلۡيَتَّقِ ٱللَّهَ رَبَّهُۥ وَلَا يَبۡخَسۡ مِنۡهُ شَيۡـٔٗاۚ فَإِن كَانَ ٱلَّذِي عَلَيۡهِ ٱلۡحَقُّ سَفِيهًا أَوۡ ضَعِيفًا أَوۡ لَا يَسۡتَطِيعُ أَن يُمِلَّ هُوَ فَلۡيُمۡلِلۡ وَلِيُّهُۥ بِٱلۡعَدۡلِۚ وَٱسۡتَشۡهِدُواْ شَهِيدَيۡنِ مِن رِّجَالِكُمۡۖ فَإِن لَّمۡ يَكُونَا رَجُلَيۡنِ فَرَجُلٞ وَٱمۡرَأَتَانِ مِمَّن تَرۡضَوۡنَ مِنَ ٱلشُّهَدَآءِ أَن تَضِلَّ إِحۡدَىٰهُمَا فَتُذَكِّرَ إِحۡدَىٰهُمَا ٱلۡأُخۡرَىٰۚ وَلَا يَأۡبَ ٱلشُّهَدَآءُ إِذَا مَا دُعُواْۚ وَلَا تَسۡـَٔمُوٓاْ أَن تَكۡتُبُوهُ صَغِيرًا أَوۡ كَبِيرًا إِلَىٰٓ أَجَلِهِۦۚ ذَٰلِكُمۡ أَقۡسَطُ عِندَ ٱللَّهِ وَأَقۡوَمُ لِلشَّهَٰدَةِ وَأَدۡنَىٰٓ أَلَّا تَرۡتَابُوٓاْ إِلَّآ أَن تَكُونَ تِجَٰرَةً حَاضِرَةٗ تُدِيرُونَهَا بَيۡنَكُمۡ فَلَيۡسَ عَلَيۡكُمۡ جُنَاحٌ أَلَّا تَكۡتُبُوهَاۗ وَأَشۡهِدُوٓاْ إِذَا تَبَايَعۡتُمۡۚ وَلَا يُضَآرَّ كَاتِبٞ وَلَا شَهِيدٞۚ وَإِن تَفۡعَلُواْ فَإِنَّهُۥ فُسُوقُۢ بِكُمۡۗ وَٱتَّقُواْ ٱللَّهَۖ وَيُعَلِّمُكُمُ ٱللَّهُۗ وَٱللَّهُ بِكُلِّ شَيۡءٍ عَلِيمٞ,እናንተ ያመናችሁ ሆይ! እስከ ተወሰነ ጊዜ ድረስ በዕዳ በተዋዋላችሁ ጊዜ ጻፉት፡፡ ጸሐፊም በመካከላችሁ በትክክል ይጻፍ፡፡ ጸሐፊም አላህ እንደ አሳወቀው መጻፍን እንቢ አይበል፡፡ ይጻፍም፡፡ ያም በርሱ ላይ ዕዳው ያለበት ሰው በቃሉ ያስጽፍ፡፡ አላህንም ጌታውን ይፍራ፡፡ ከእርሱም (ካለበት ዕዳ) ምንንም አያጉድል፡፡ ያም በርሱ ላይ ዕዳው ያለበት ቂል፣ ወይም ደካማ፣ ወይም እርሱ በቃሉ ማስጻፍን የማይችል ቢኾን ዋቢው በትክክል ያስጽፍለት፡፡ ከወንዶቻችሁም ሁለትን ምስክሮች አስመስክሩ፡፡ ሁለትም ወንዶች ባይኾኑ ከምስክሮች ሲኾኑ ከምትወዱዋቸው የኾኑን አንድ ወንድና አንደኛዋ ስትረሳ አንደኛይቱ ሌላዋን ታስታውሳት ዘንድ ሁለት ሴቶች (ይመስክሩ)፡፡ ምስክሮችም በተጠሩ ጊዜ እንቢ አይበሉ፡፡ (ዕዳው) ትንሽ ወይም ትልቅ ቢኾንም እስከ ጊዜው ድረስ የምትጽፉት ከመኾን አትሰልቹ፡፡ እንዲህ ማድረጋችሁ አላህ ዘንድ በጣም ትክክል ለምስክርነትም አረጋጋጭ ላለመጠራጠራችሁም በጣም ቅርብ ነው፡፡ ግን በመካከላችሁ እጅ በጅ የምትቀባበሏት ንግድ ብትኾን ባትጽፉዋት በናንተ ላይ ኃጢኣት የለባችሁም፡፡ በተሻሻጣችሁም ጊዜ አስመስክሩ፡፡ ጸሐፊም ምስክርም (ባለ ጉዳዩ ጋር) አይጎዳዱ፡፡ (ይህንን) ብትሠሩ እርሱ በእናንተ (የሚጠጋ) አመጽ ነው፡፡ አላህንም ፍሩ፡፡ አላህም ያሳውቃችኋል፡፡ አላህም ነገሩን ሁሉ ዐዋቂ ነው፡፡
