surah,ayah,arabic,translation
7,,وَمَا وَجَدۡنَا لِأَكۡثَرِهِم مِّنۡ عَهۡدٖۖ وَإِن وَجَدۡنَآ أَكۡثَرَهُمۡ لَفَٰسِقِينَ,"Lɑ Tõnd kɑ mik b wʋsgã fãɑ tɩ b pidsd pʋleng ye, lɑ Tõnd sẽn mik yɑɑ tɩ b wʋsgã fãɑ yɑɑ tũudum-yitbɑ."
7,,ثُمَّ بَعَثۡنَا مِنۢ بَعۡدِهِم مُّوسَىٰ بِـَٔايَٰتِنَآ إِلَىٰ فِرۡعَوۡنَ وَمَلَإِيْهِۦ فَظَلَمُواْ بِهَاۖ فَٱنظُرۡ كَيۡفَ كَانَ عَٰقِبَةُ ٱلۡمُفۡسِدِينَ,"Rẽ poorẽ Tõnd tʋmɑ ɑ Muusɑ ne Tõnd yel-soɑlem-dãmbã t'a kẽng ɑ Fɩraoon ne ɑ nebẽ wã, tɩ b yɑgs-ɑ; bɩ f ges sãɑmdbã bɑɑsgã sẽn yɩ to-to."
7,,وَقَالَ مُوسَىٰ يَٰفِرۡعَوۡنُ إِنِّي رَسُولٞ مِّن رَّبِّ ٱلۡعَٰلَمِينَ,Lɑ ɑ Muusɑ yeel ɑ Fɩraoonɑ: ɑd mɑm yɑɑ tʋmtʋmd sẽn yi bũn-nɑɑndsã fãɑ soɑbã nengẽ.
7,,حَقِيقٌ عَلَىٰٓ أَن لَّآ أَقُولَ عَلَى ٱللَّهِ إِلَّا ٱلۡحَقَّۚ قَدۡ جِئۡتُكُم بِبَيِّنَةٖ مِّن رَّبِّكُمۡ فَأَرۡسِلۡ مَعِيَ بَنِيٓ إِسۡرَٰٓءِيلَ,"Sõmbɑme ne mɑɑm tɩ m dɑ yeel n doglg Wẽnd rẽndɑ sɩd bɑlɑ. Sɩdã, mɑm wɑɑ yãmb nengẽ ne vẽenem sẽn yi y soɑbã nengẽ, bɩ f tũnug Ɩsrɑɑyɩɩl kɑmbã ne mɑɑm."
7,,قَالَ إِن كُنتَ جِئۡتَ بِـَٔايَةٖ فَأۡتِ بِهَآ إِن كُنتَ مِنَ ٱلصَّٰدِقِينَ,"Tɩ ɑ yeele: fo sã n wɑɑ ne yel-solemd bɩ f wɑ ne-ɑ wε, tɩ f sã n yɑɑ sɩd soɑbɑ."
7,,فَأَلۡقَىٰ عَصَاهُ فَإِذَا هِيَ ثُعۡبَانٞ مُّبِينٞ,T'ɑ lobg a rasaarã t'a lebg waaf vẽenega.
7,,وَنَزَعَ يَدَهُۥ فَإِذَا هِيَ بَيۡضَآءُ لِلنَّٰظِرِينَ,N yiis a nugã t'ɑ yɑɑ pεεlg tɩ b getẽ.
7,,قَالَ ٱلۡمَلَأُ مِن قَوۡمِ فِرۡعَوۡنَ إِنَّ هَٰذَا لَسَٰحِرٌ عَلِيمٞ,T'ɑ Fɩraoon nin-bεdã yeele: ɑd yãoã yɑɑ tɩɩm-soɑb sẽn yɑɑ mitɑ.
7,,يُرِيدُ أَن يُخۡرِجَكُم مِّنۡ أَرۡضِكُمۡۖ فَمَاذَا تَأۡمُرُونَ,"N dɑt n yiis yãmb y tẽngẽ wã, lɑ yãmb neeme tɩ d mɑɑn wãnɑ?"
7,,قَالُوٓاْ أَرۡجِهۡ وَأَخَاهُ وَأَرۡسِلۡ فِي ٱلۡمَدَآئِنِ حَٰشِرِينَ,"Tɩ b yeele: ""yɑool-ɑ ne ɑ tãoã, lɑ f tʋm tẽmsã pʋsẽ tɩ b tigim nebã""."
7,,يَأۡتُوكَ بِكُلِّ سَٰحِرٍ عَلِيمٖ,N wɑ ne fo nengẽ tɩɩm-soɑb fãɑ sẽn ya mitɑ.
7,,وَجَآءَ ٱلسَّحَرَةُ فِرۡعَوۡنَ قَالُوٓاْ إِنَّ لَنَا لَأَجۡرًا إِن كُنَّا نَحۡنُ ٱلۡغَٰلِبِينَ,Lɑ tɩ-mɑɑndbã wɑa ɑ Fɩraoon nengẽ n yeele: keoor nɑ zĩnd tõnd yĩng tɩ tõnd sã n tõoge?
7,,قَالَ نَعَمۡ وَإِنَّكُمۡ لَمِنَ ٱلۡمُقَرَّبِينَ,"T'ɑ yeele: n-ye, lɑ ɑd yãmb nɑ n lɑgmɑ pẽnegdbã."
7,,قَالُواْ يَٰمُوسَىٰٓ إِمَّآ أَن تُلۡقِيَ وَإِمَّآ أَن نَّكُونَ نَحۡنُ ٱلۡمُلۡقِينَ,"Tɩ b yeele: Muusɑ, fo reng n lobe, mɑɑ tɩ tõnd lobe."
7,,قَالَ أَلۡقُواْۖ فَلَمَّآ أَلۡقَوۡاْ سَحَرُوٓاْ أَعۡيُنَ ٱلنَّاسِ وَٱسۡتَرۡهَبُوهُمۡ وَجَآءُو بِسِحۡرٍ عَظِيمٖ,"T'ɑ yeele: lob-y-yã; lɑ b sẽn wɑ n lobã b mɑɑnɑ nebã nin tɩɩm, lɑ b mɑɑn-b rɑbeem, lɑ b wɑ ne tɩɩm sẽn bedme."
7,,۞ وَأَوۡحَيۡنَآ إِلَىٰ مُوسَىٰٓ أَنۡ أَلۡقِ عَصَاكَۖ فَإِذَا هِيَ تَلۡقَفُ مَا يَأۡفِكُونَ,"Tɩ Tõnd tʋm tɩ kẽng ɑ Muusɑ nengẽ tɩ : lobg f rɑ-sɑɑrã, t'ɑ tɑr b zĩrẽ-beedã volb bɑlɑ."
7,,فَوَقَعَ ٱلۡحَقُّ وَبَطَلَ مَا كَانُواْ يَعۡمَلُونَ,"Tɩ sɩdã wili, tɩ b sẽn dɑ mɑɑndã be sãɑngẽ."
7,,فَغُلِبُواْ هُنَالِكَ وَٱنقَلَبُواْ صَٰغِرِينَ,"Tɩ b tõog-b be, tɩ b lebg tɩ b yɑɑ yɑɑlse."
7,,وَأُلۡقِيَ ٱلسَّحَرَةُ سَٰجِدِينَ,Tɩ tɩ-mɑɑndbã yɩ burrr tɩ b yɑɑ tiuudbɑ n mɑɑn Sʋguudu.
7,,قَالُوٓاْ ءَامَنَّا بِرَبِّ ٱلۡعَٰلَمِينَ,"B yeelɑme: "" d kõo sɩd ne bõn-naandsã Soabã,"
7,,رَبِّ مُوسَىٰ وَهَٰرُونَ,"A Muusa ne a Harʋʋn Soabã""."
7,,قَالَ فِرۡعَوۡنُ ءَامَنتُم بِهِۦ قَبۡلَ أَنۡ ءَاذَنَ لَكُمۡۖ إِنَّ هَٰذَا لَمَكۡرٞ مَّكَرۡتُمُوهُ فِي ٱلۡمَدِينَةِ لِتُخۡرِجُواْ مِنۡهَآ أَهۡلَهَاۖ فَسَوۡفَ تَعۡلَمُونَ,"T'ɑ Fɩraoon yeele: yãmb kõo sɩd ne-ɑ tɑoor tɩ mɑm kɑ kõ yãmb sore? ɑd yãoã yɑɑ rɑbɑ yãm sẽn wog-ɑ tẽngã pʋgẽ n rɑt n yiis ɑ rãmbã ɑ pʋgẽ, lɑ y nɑ bãnge."
7,,لَأُقَطِّعَنَّ أَيۡدِيَكُمۡ وَأَرۡجُلَكُم مِّنۡ خِلَٰفٖ ثُمَّ لَأُصَلِّبَنَّكُمۡ أَجۡمَعِينَ,"Lɑk m nɑ kʋʋs yãmb nusã ne y nɑoã loɑndɑ, rẽ poorẽ lɑk m nɑ sẽb-y n sãr-y gill kεp."
7,,قَالُوٓاْ إِنَّآ إِلَىٰ رَبِّنَا مُنقَلِبُونَ,Tɩ b yeele: ɑd tõnd yɑɑ d soɑbã nengẽ lebdbɑ.
7,,وَمَا تَنقِمُ مِنَّآ إِلَّآ أَنۡ ءَامَنَّا بِـَٔايَٰتِ رَبِّنَا لَمَّا جَآءَتۡنَاۚ رَبَّنَآ أَفۡرِغۡ عَلَيۡنَا صَبۡرٗا وَتَوَفَّنَا مُسۡلِمِينَ,"Lɑ fo kɑ sɩbgd tõnd sã n kɑ tõnd sẽn kõ sɩd ne d soɑbã yel-soɑlmã, b sẽn wɑ n wɑ tõnd nengẽ wã yĩng bɑlɑ; d soɑbɑ: kõ-d sug-norgo lɑ f reeg d yõe wã tɩ d yɑɑ sɑk-n-tũ-rãmbɑ."
7,,وَقَالَ ٱلۡمَلَأُ مِن قَوۡمِ فِرۡعَوۡنَ أَتَذَرُ مُوسَىٰ وَقَوۡمَهُۥ لِيُفۡسِدُواْ فِي ٱلۡأَرۡضِ وَيَذَرَكَ وَءَالِهَتَكَۚ قَالَ سَنُقَتِّلُ أَبۡنَآءَهُمۡ وَنَسۡتَحۡيِۦ نِسَآءَهُمۡ وَإِنَّا فَوۡقَهُمۡ قَٰهِرُونَ,"Lɑ ɑ Fɩraoon nin-gĩinã yeel yã: fo nɑ n bɑsɑ ɑ Muusɑ ne ɑ nebã tɩ b sãɑm tẽngã pʋgẽ lɑ b bɑs foo ne f rʋbsã? T'ɑ yeele: d nɑ n kʋʋ b kɑm-dibli wã lɑ d bɑsd b pɑgbã, lɑ ɑd tõnd yɑɑ pãn-tõogdb b zugu."
7,,قَالَ مُوسَىٰ لِقَوۡمِهِ ٱسۡتَعِينُواْ بِٱللَّهِ وَٱصۡبِرُوٓاْۖ إِنَّ ٱلۡأَرۡضَ لِلَّهِ يُورِثُهَا مَن يَشَآءُ مِنۡ عِبَادِهِۦۖ وَٱلۡعَٰقِبَةُ لِلۡمُتَّقِينَ,"T'ɑ Muusɑ yeel ɑ nebã: bõos-y Wẽnd sõngr lɑ y mɑɑn sugri; ɑd tẽngã yɑɑ Wẽnd n so n lεdsdɑ ɑ sẽn dɑt b rãmb ɑ yembsã pʋgẽ, lɑ yɑoolem neerã yɑɑ gũus-n-mengã-rãmb yĩngɑ."
7,,قَالُوٓاْ أُوذِينَا مِن قَبۡلِ أَن تَأۡتِيَنَا وَمِنۢ بَعۡدِ مَا جِئۡتَنَاۚ قَالَ عَسَىٰ رَبُّكُمۡ أَن يُهۡلِكَ عَدُوَّكُمۡ وَيَسۡتَخۡلِفَكُمۡ فِي ٱلۡأَرۡضِ فَيَنظُرَ كَيۡفَ تَعۡمَلُونَ,"La b yeel yã: tɑoor tɩ fo nɑn kɑ wɑ tõnd nengẽ b nɑmsɑ tõndo, lɑ fo wɑoongã me poorẽ; t'ɑ yeele: yãmb soɑbã tõeeme n wõrg yãmb bε wã lɑ ɑ leds yãmb tẽngã pʋgẽ n ges yãmb sẽn nɑ n tʋm to-to."
7,,وَلَقَدۡ أَخَذۡنَآ ءَالَ فِرۡعَوۡنَ بِٱلسِّنِينَ وَنَقۡصٖ مِّنَ ٱلثَّمَرَٰتِ لَعَلَّهُمۡ يَذَّكَّرُونَ,Lɑ sɩdɑ tõnd sɩbgɑ ɑ Fɩraoon nebã ne yʋʋm-kãogs lɑ ti-biis boogr tɩ sãnd-sãnde b nɑ tẽeg n tek n bɑse.
7,,فَإِذَا جَآءَتۡهُمُ ٱلۡحَسَنَةُ قَالُواْ لَنَا هَٰذِهِۦۖ وَإِن تُصِبۡهُمۡ سَيِّئَةٞ يَطَّيَّرُواْ بِمُوسَىٰ وَمَن مَّعَهُۥٓۗ أَلَآ إِنَّمَا طَٰٓئِرُهُمۡ عِندَ ٱللَّهِ وَلَٰكِنَّ أَكۡثَرَهُمۡ لَا يَعۡلَمُونَ,"Lɑ sẽn sõmbã sã n wɑ b nengẽ lɑ b sẽn yetd tɩ wã yɑɑ tõnd rẽndɑ; lɑ wẽng sã n pɑɑm-b lɑ b sẽn yetd t'ɑ Muusɑɑ ne neb nins sẽn be ne-ɑ wã zu-beedã n pɑɑm bãmbã; b zu-beedã yɑɑ Wẽnd nengẽ bɑl lɑ be, lɑ b wʋsgã fãɑ kɑ mi ye."
7,,وَقَالُواْ مَهۡمَا تَأۡتِنَا بِهِۦ مِنۡ ءَايَةٖ لِّتَسۡحَرَنَا بِهَا فَمَا نَحۡنُ لَكَ بِمُؤۡمِنِينَ,"Lɑ b yeele: bɑɑ fo sẽn wɑt ne yel-soɑlem to-to fãɑ n nɑ n gɑɑm tõnd ne-bɑ, tõnd kɑ sɩd-kõɑtb ne foo ye."
7,,فَأَرۡسَلۡنَا عَلَيۡهِمُ ٱلطُّوفَانَ وَٱلۡجَرَادَ وَٱلۡقُمَّلَ وَٱلضَّفَادِعَ وَٱلدَّمَ ءَايَٰتٖ مُّفَصَّلَٰتٖ فَٱسۡتَكۡبَرُواْ وَكَانُواْ قَوۡمٗا مُّجۡرِمِينَ,"Tɩ Tõnd sɩbg-b ne ko-rukɑ lɑ sʋyɑ lɑ kɑrense lɑ poɑndɑ lɑ zɩɩm tɩ yɑɑ yel-soɑlem sẽn yɑɑ vẽenese n pʋg tɑɑbɑ, tɩ b mɑɑn wɑoog-n-meng lɑ b yɩ neb sẽn yɑɑ yel-wẽn-mɑɑndbɑ."
7,,وَلَمَّا وَقَعَ عَلَيۡهِمُ ٱلرِّجۡزُ قَالُواْ يَٰمُوسَى ٱدۡعُ لَنَا رَبَّكَ بِمَا عَهِدَ عِندَكَۖ لَئِن كَشَفۡتَ عَنَّا ٱلرِّجۡزَ لَنُؤۡمِنَنَّ لَكَ وَلَنُرۡسِلَنَّ مَعَكَ بَنِيٓ إِسۡرَٰٓءِيلَ,"Lɑ nɑongã sẽn wɑ m pɑɑm-bã b yeelɑme: Muusɑ! bõos f soɑbã ɑ sẽn pʋlem foo wã, lɑ tɩ fo sã n zẽk nɑongã n bɑs tõndo, d nɑ kõ sɩd ne foo, la d nɑ bɑs ɑ ɭsrɑɑyɩɩl kɑmbã tɩ b tũ foo."
7,,فَلَمَّا كَشَفۡنَا عَنۡهُمُ ٱلرِّجۡزَ إِلَىٰٓ أَجَلٍ هُم بَٰلِغُوهُ إِذَا هُمۡ يَنكُثُونَ,"Lɑ Tõnd sẽn wɑ n zẽk nɑongã n bɑs-b n nɑ n tɑll n tãɑg sɑsɑ ning bãmb sẽn nɑ n tɑ-ɑ wã, lɑ sẽn mik tɩ b yidgdɑ pʋlemdã."
7,,فَٱنتَقَمۡنَا مِنۡهُمۡ فَأَغۡرَقۡنَٰهُمۡ فِي ٱلۡيَمِّ بِأَنَّهُمۡ كَذَّبُواْ بِـَٔايَٰتِنَا وَكَانُواْ عَنۡهَا غَٰفِلِينَ,"Tɩ Tõnd sɩbg-b n bõr-b mogrã pʋgẽ, b sẽn yɑgs tõnd goɑmã lɑ d yel-soɑlmã, lɑ b rɑ yɑɑ yɑm yɑɑl-yɑɑl-rãmb ne-ɑ wã yĩngɑ."
7,,وَأَوۡرَثۡنَا ٱلۡقَوۡمَ ٱلَّذِينَ كَانُواْ يُسۡتَضۡعَفُونَ مَشَٰرِقَ ٱلۡأَرۡضِ وَمَغَٰرِبَهَا ٱلَّتِي بَٰرَكۡنَا فِيهَاۖ وَتَمَّتۡ كَلِمَتُ رَبِّكَ ٱلۡحُسۡنَىٰ عَلَىٰ بَنِيٓ إِسۡرَٰٓءِيلَ بِمَا صَبَرُواْۖ وَدَمَّرۡنَا مَا كَانَ يَصۡنَعُ فِرۡعَوۡنُ وَقَوۡمُهُۥ وَمَا كَانُواْ يَعۡرِشُونَ,"Lɑ D kõ neb ninsbɑ b sẽn dɑ fɑɑgdã tẽngã wĩndg sẽn pukdẽ lɑ ɑ sẽn lʋɩtẽ fɑɑdo, Tõnd sẽn bɑrk tẽns ninsã (Sɑɑm); lɑ f soɑbã pʋlem-sõng gomdã sɩdgɑ ɑ ɭsrɑɑyɩɩl kɑmbã zugu, b sẽn mɑɑn sugrã yĩngɑ; lɑ D bõgs ɑ Fɩraoon ne ɑ nebã sẽn dɑ mɑɑndã lɑ b sẽn dɑ met lɑ b tiidã."
7,,وَجَٰوَزۡنَا بِبَنِيٓ إِسۡرَٰٓءِيلَ ٱلۡبَحۡرَ فَأَتَوۡاْ عَلَىٰ قَوۡمٖ يَعۡكُفُونَ عَلَىٰٓ أَصۡنَامٖ لَّهُمۡۚ قَالُواْ يَٰمُوسَى ٱجۡعَل لَّنَآ إِلَٰهٗا كَمَا لَهُمۡ ءَالِهَةٞۚ قَالَ إِنَّكُمۡ قَوۡمٞ تَجۡهَلُونَ,"Lɑ Tõnd gãngɑ ne ɑ Ɩsrɑɑyɩɩl kɑmbã mogrã tɩ b kẽn n tɩ mik neb sẽn tɑbend ne b rʋbs tũudum, tɩ b yeele: Muusɑ! bɑo soɑb sẽn yɑɑ rʋbgɑ n kõ tõnd me wɑlɑ nin-bãmbã sẽn tɑr soɑben-dãmb sẽn yɑɑ rʋbsã, t'ɑ yeele: ɑd yãmb yɑɑ zɩtbɑ."
7,,إِنَّ هَٰٓؤُلَآءِ مُتَبَّرٞ مَّا هُمۡ فِيهِ وَبَٰطِلٞ مَّا كَانُواْ يَعۡمَلُونَ,"Bãng-y tɩ bãmbã sẽn be bũmb ning pʋgã yɑɑ sẽn bõgse, lɑ b sẽn dɑ tʋmdã me yɑɑ zɑɑlem fɑs."
7,,قَالَ أَغَيۡرَ ٱللَّهِ أَبۡغِيكُمۡ إِلَٰهٗا وَهُوَ فَضَّلَكُمۡ عَلَى ٱلۡعَٰلَمِينَ,A yeelɑme: zẽng sẽn kɑ Wẽnd lɑ mɑm nɑ n bɑo n kõ yãmb tɩ yɩ y soɑb tɩ yɑool n yɑɑ Yẽ n yɩɩs yãmb y zãmɑɑnã rãmb fãɑ zugu?
7,,وَإِذۡ أَنجَيۡنَٰكُم مِّنۡ ءَالِ فِرۡعَوۡنَ يَسُومُونَكُمۡ سُوٓءَ ٱلۡعَذَابِ يُقَتِّلُونَ أَبۡنَآءَكُمۡ وَيَسۡتَحۡيُونَ نِسَآءَكُمۡۚ وَفِي ذَٰلِكُم بَلَآءٞ مِّن رَّبِّكُمۡ عَظِيمٞ,"Lɑ y tẽeg Tõnd sẽn wɑ n põsg yãmb n yi ɑ Fɩraoon nebã, b sẽn sɩbgd yãmb sɩbgr tεk-tεkẽ, n kʋʋd y kom-dibli lɑ b bɑsd y pɑgbã, lɑ yel-kãngã pʋgẽ wã ɑd zɑrb-n-gεsg kẽeng sẽn yi y soɑbã nengẽ be be."
7,,۞ وَوَٰعَدۡنَا مُوسَىٰ ثَلَٰثِينَ لَيۡلَةٗ وَأَتۡمَمۡنَٰهَا بِعَشۡرٖ فَتَمَّ مِيقَٰتُ رَبِّهِۦٓ أَرۡبَعِينَ لَيۡلَةٗۚ وَقَالَ مُوسَىٰ لِأَخِيهِ هَٰرُونَ ٱخۡلُفۡنِي فِي قَوۡمِي وَأَصۡلِحۡ وَلَا تَتَّبِعۡ سَبِيلَ ٱلۡمُفۡسِدِينَ,"Lɑ Tõnd kõ ɑ Muusɑ sεk yʋnd pis-tã, lɑ D le pɑɑs-ɑ piigɑ, t'ɑ soɑbã sεkã pid yʋnd pis-nɑɑse; lɑ ɑ Muusɑ yeel ɑ yɑo wã ɑ Hɑɑrʋʋn: led mɑm zĩigẽ m nebẽ wã, lɑ f mɑlg sẽn nɑ mɑlg fãɑ, lɑ f rɑ tũ sãɑmdbã sor ye."
7,,وَلَمَّا جَآءَ مُوسَىٰ لِمِيقَٰتِنَا وَكَلَّمَهُۥ رَبُّهُۥ قَالَ رَبِّ أَرِنِيٓ أَنظُرۡ إِلَيۡكَۚ قَالَ لَن تَرَىٰنِي وَلَٰكِنِ ٱنظُرۡ إِلَى ٱلۡجَبَلِ فَإِنِ ٱسۡتَقَرَّ مَكَانَهُۥ فَسَوۡفَ تَرَىٰنِيۚ فَلَمَّا تَجَلَّىٰ رَبُّهُۥ لِلۡجَبَلِ جَعَلَهُۥ دَكّٗا وَخَرَّ مُوسَىٰ صَعِقٗاۚ فَلَمَّآ أَفَاقَ قَالَ سُبۡحَٰنَكَ تُبۡتُ إِلَيۡكَ وَأَنَا۠ أَوَّلُ ٱلۡمُؤۡمِنِينَ,"Lɑ ɑ Muusɑ sẽn wã n wɑ Tõnd sεkã yĩngã t'ɑ Soɑbã gom ne-ɑ wã ɑ yeelɑme: m Soɑbɑ! wilg-m tɩ m yã Fo, t'A yeele: fo kɑ nɑ n tol n yã Mɑɑm ye, lɑ ges tãngã tɩ sã n mik t'ɑ tõog n tɑbl ɑ zĩigẽ wã, rẽnd f nɑ n yãa Mɑɑm. Lɑ ɑ Soɑbã sẽn wɑ n zɩsg tãngã kɩtɑme tɩ tãngã bõgse, t'ɑ Muusɑ lʋɩ n sobge, lɑ ɑ sẽn wɑ n vʋʋgã ɑ yeelɑme : yɩlgemd be ne Foo, ɑd mɑm tek-n-lebgɑme n tʋg Fo nengẽ, lɑ mɑɑm lɑ sɩd kõɑtbã rẽenem soɑbã."
7,,قَالَ يَٰمُوسَىٰٓ إِنِّي ٱصۡطَفَيۡتُكَ عَلَى ٱلنَّاسِ بِرِسَٰلَٰتِي وَبِكَلَٰمِي فَخُذۡ مَآ ءَاتَيۡتُكَ وَكُن مِّنَ ٱلشَّٰكِرِينَ,"T'A yeele: Muusɑ! ɑd Mɑm tũusɑ foom nebã zugu ne M tẽn-tʋmdã lɑ M goɑmã; bɩ f reeg Mɑm sẽn kõ-fã, lɑ f yɩ bɑrk pʋʋsdɑ."
7,,وَكَتَبۡنَا لَهُۥ فِي ٱلۡأَلۡوَاحِ مِن كُلِّ شَيۡءٖ مَّوۡعِظَةٗ وَتَفۡصِيلٗا لِّكُلِّ شَيۡءٖ فَخُذۡهَا بِقُوَّةٖ وَأۡمُرۡ قَوۡمَكَ يَأۡخُذُواْ بِأَحۡسَنِهَاۚ سَأُوْرِيكُمۡ دَارَ ٱلۡفَٰسِقِينَ,"Lɑ Tõnd gʋlsɑme n kõ-ɑ Wɑlsã pʋgẽ bũmb lɑ yell fãɑ tɩ yɑ sɑglg lɑ welsgo; bɩ f reeg-ɑ ne yẽesem lɑ f sɑlg f nebã tɩ b reeg-ɑ sẽn tɩ yɑɑ sõmɑ n tɩ yɩɩdã, Mɑm nɑ n wilgɑ yãmb tũud-bɑsdbã bɑɑs-beedã."
7,,سَأَصۡرِفُ عَنۡ ءَايَٰتِيَ ٱلَّذِينَ يَتَكَبَّرُونَ فِي ٱلۡأَرۡضِ بِغَيۡرِ ٱلۡحَقِّ وَإِن يَرَوۡاْ كُلَّ ءَايَةٖ لَّا يُؤۡمِنُواْ بِهَا وَإِن يَرَوۡاْ سَبِيلَ ٱلرُّشۡدِ لَا يَتَّخِذُوهُ سَبِيلٗا وَإِن يَرَوۡاْ سَبِيلَ ٱلۡغَيِّ يَتَّخِذُوهُ سَبِيلٗاۚ ذَٰلِكَ بِأَنَّهُمۡ كَذَّبُواْ بِـَٔايَٰتِنَا وَكَانُواْ عَنۡهَا غَٰفِلِينَ,"M nɑ n wẽnemsɑ M yel-soalmã n bɑs neb nins sẽn mɑɑnd wɑoog-n-meng tẽngã pʋgẽ tɩ kɑ yɩ ne sɩdã, lɑ b sã n yẽ yel-solemd fãɑ b kɑ kõt-ɑ sɩdã, b sã n yẽ kãndgrã sorã b kɑ rɩkd-ɑ n mɑɑn b sorã, la b sã n yaool n yẽ kedgrã sorã b rikd-ɑ lame tɩ yɑɑ sore. Lɑ rẽ fãa yɑɑ b sẽn yɑgs Tõnd yel-soalmã lɑ b rɑ yɑɑ yɑm yɑɑl-yɑɑl rãmb ne-ɑ wã yĩngɑ."
7,,وَٱلَّذِينَ كَذَّبُواْ بِـَٔايَٰتِنَا وَلِقَآءِ ٱلۡأٓخِرَةِ حَبِطَتۡ أَعۡمَٰلُهُمۡۚ هَلۡ يُجۡزَوۡنَ إِلَّا مَا كَانُواْ يَعۡمَلُونَ,"Lɑ neb nins sẽn yɑgs Tõnd yel-solem-dãmbã lɑ yɑoolem dɑɑrã, b tʋʋmã sãɑmɑme; rẽ yĩngɑ b rond-b lɑme n zʋʋg b sẽn dɑ yɩ n tʋmdẽ wã?"
7,,وَٱتَّخَذَ قَوۡمُ مُوسَىٰ مِنۢ بَعۡدِهِۦ مِنۡ حُلِيِّهِمۡ عِجۡلٗا جَسَدٗا لَّهُۥ خُوَارٌۚ أَلَمۡ يَرَوۡاْ أَنَّهُۥ لَا يُكَلِّمُهُمۡ وَلَا يَهۡدِيهِمۡ سَبِيلًاۘ ٱتَّخَذُوهُ وَكَانُواْ ظَٰلِمِينَ,"Lɑ ɑ Muusɑ nebã rɩkɑ b nɑg-teedã n yag lull t'ɑ tɑr yãsr n mɑɑnd bʋʋre, n mɑɑn b Soɑbɑ, rẽ yĩngɑ bãmb kɑ ne t'ɑ kɑ gomd ne bãmb lɑ ɑ le kɑ tõe n wilg bãmb so-tɩrg tɩ b rɩk lɑ? B rɩk-ɑ lɑme n mɑɑn b soɑbɑ, lɑ b yɩɩme n yɑɑ wẽgdbɑ."
7,,وَلَمَّا سُقِطَ فِيٓ أَيۡدِيهِمۡ وَرَأَوۡاْ أَنَّهُمۡ قَدۡ ضَلُّواْ قَالُواْ لَئِن لَّمۡ يَرۡحَمۡنَا رَبُّنَا وَيَغۡفِرۡ لَنَا لَنَكُونَنَّ مِنَ ٱلۡخَٰسِرِينَ,"Lɑ b sẽn wɑ n bãng tɩ bãmb kẽe bõn pʋgẽ wã tɩ b mɑɑn nimsã, n yẽ tɩ bãmb sɩd menmɑme wã b yeelɑme: lɑk tɩ tõnd Soɑbã sã n kɑ yols tõnd lɑ A bɑs tɩ loog tõnd yĩngɑ, tõnd nɑ yɩ bõn-rãmba."
7,,وَلَمَّا رَجَعَ مُوسَىٰٓ إِلَىٰ قَوۡمِهِۦ غَضۡبَٰنَ أَسِفٗا قَالَ بِئۡسَمَا خَلَفۡتُمُونِي مِنۢ بَعۡدِيٓۖ أَعَجِلۡتُمۡ أَمۡرَ رَبِّكُمۡۖ وَأَلۡقَى ٱلۡأَلۡوَاحَ وَأَخَذَ بِرَأۡسِ أَخِيهِ يَجُرُّهُۥٓ إِلَيۡهِۚ قَالَ ٱبۡنَ أُمَّ إِنَّ ٱلۡقَوۡمَ ٱسۡتَضۡعَفُونِي وَكَادُواْ يَقۡتُلُونَنِي فَلَا تُشۡمِتۡ بِيَ ٱلۡأَعۡدَآءَ وَلَا تَجۡعَلۡنِي مَعَ ٱلۡقَوۡمِ ٱلظَّٰلِمِينَ,"Lɑ ɑ Muusɑ sẽn wɑ n lebg n wɑ ɑ nebẽ wã t'ɑ yɑɑ sẽn gẽ t'ɑ sũur sãɑme, ɑ yeelɑme: yell ning yãmb sẽn yõd n mɑɑn mɑm loogrã poorã yɑɑ yel-wẽnd meng-mengɑ; yãmb gesɑme tɩ yãmb Soɑbã yellã kɑoosdɑme lɑ? T'ɑ bɑs wɑlsã tɩ lʋɩ lɑ ɑ gãd ɑ tãoã zug n veoogd-ɑ n kolgd ɑ mengã; t'ɑ ɑ yeel-ɑ : m mɑ-biigɑ! ɑd nebã vɑlemsɑ mɑɑm lɑ b rɑg n pʋs n dɑ nɑ n kʋ mɑɑm; bɩ f rɑ mɑɑn tɩ bεεb lɑm ye, lɑ f rɑ wɑ nɑɑg-m wẽgdbẽ wã ye."
7,,قَالَ رَبِّ ٱغۡفِرۡ لِي وَلِأَخِي وَأَدۡخِلۡنَا فِي رَحۡمَتِكَۖ وَأَنتَ أَرۡحَمُ ٱلرَّٰحِمِينَ,"T'ɑ yeele: m Soɑbɑ! lud m yĩng lɑ F lud m yɑoã, lɑ F kẽes tõnd F yolsgã pʋgẽ, lɑ yɑɑ Foo n yɩɩd yoɑlsdbã fãɑ ne yolsgo."
7,,إِنَّ ٱلَّذِينَ ٱتَّخَذُواْ ٱلۡعِجۡلَ سَيَنَالُهُمۡ غَضَبٞ مِّن رَّبِّهِمۡ وَذِلَّةٞ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَاۚ وَكَذَٰلِكَ نَجۡزِي ٱلۡمُفۡتَرِينَ,"Bãng tɩ neb nins sẽn dɩk lullã n mɑɑn b soɑbã, gẽeg lɑ fɑɑgr sẽn yi b Soɑbã nengẽ n nɑ n pɑɑm-bɑ."
