surah,ayah,arabic,translation
6,,هَلۡ يَنظُرُونَ إِلَّآ أَن تَأۡتِيَهُمُ ٱلۡمَلَٰٓئِكَةُ أَوۡ يَأۡتِيَ رَبُّكَ أَوۡ يَأۡتِيَ بَعۡضُ ءَايَٰتِ رَبِّكَۗ يَوۡمَ يَأۡتِي بَعۡضُ ءَايَٰتِ رَبِّكَ لَا يَنفَعُ نَفۡسًا إِيمَٰنُهَا لَمۡ تَكُنۡ ءَامَنَتۡ مِن قَبۡلُ أَوۡ كَسَبَتۡ فِيٓ إِيمَٰنِهَا خَيۡرٗاۗ قُلِ ٱنتَظِرُوٓاْ إِنَّا مُنتَظِرُونَ,"158. ¿Acaso esperan a que lleguen los ángeles (para tomar sus almas) o a que llegue tu Señor (¡oh, Muhammad!, para juzgarlos el Día de la Resurrección), o esperan recibir algunas señales[227] de tu Señor (acerca de la llegada de la Hora final, cuando todo lo que existe en la tierra perecerá)? Cuando lleguen tales señales, de nada servirá creer si no se había creído con anterioridad ni se habían realizado buenas acciones desde la fe (y de nada servirá arrepentirse entonces). Diles: «¡Esperad (a que os llegue una de esas tres cosas para ver lo que os sucede), nosotros también esperamos!»."
6,,إِنَّ ٱلَّذِينَ فَرَّقُواْ دِينَهُمۡ وَكَانُواْ شِيَعٗا لَّسۡتَ مِنۡهُمۡ فِي شَيۡءٍۚ إِنَّمَآ أَمۡرُهُمۡ إِلَى ٱللَّهِ ثُمَّ يُنَبِّئُهُم بِمَا كَانُواْ يَفۡعَلُونَ,"159. Ciertamente, tú (¡oh, Muhammad!) no eres responsable de quienes han creado divisiones en su religión y se han separado en sectas. Ese asunto solo le incumbe a Al-lah, y Él les informará (el Día de la Resurrección) sobre lo que solían hacer."
6,,مَن جَآءَ بِٱلۡحَسَنَةِ فَلَهُۥ عَشۡرُ أَمۡثَالِهَاۖ وَمَن جَآءَ بِٱلسَّيِّئَةِ فَلَا يُجۡزَىٰٓ إِلَّا مِثۡلَهَا وَهُمۡ لَا يُظۡلَمُونَ,"160. Quienes realicen una buena acción recibirán la recompensa que esta merezca multiplicada por diez; mas, quienes realicen una mala acción solo recibirán el castigo que dicha acción merezca y no serán tratados con injusticia."
6,,قُلۡ إِنَّنِي هَدَىٰنِي رَبِّيٓ إِلَىٰ صِرَٰطٖ مُّسۡتَقِيمٖ دِينٗا قِيَمٗا مِّلَّةَ إِبۡرَٰهِيمَ حَنِيفٗاۚ وَمَا كَانَ مِنَ ٱلۡمُشۡرِكِينَ,"161. Di (¡oh, Muhammad!): «Ciertamente, Al-lah me ha guiado hacia un camino recto, hacia la religión verdadera: la religión de Abraham basada en la adoración pura y exclusiva a Al-lah; y él no era de los idólatras»."
6,,قُلۡ إِنَّ صَلَاتِي وَنُسُكِي وَمَحۡيَايَ وَمَمَاتِي لِلَّهِ رَبِّ ٱلۡعَٰلَمِينَ,"162. Di: «Ciertamente, mis rezos, mis actos de adoración, mi vida y mi muerte pertenecen a Al-lah, Señor de toda la creación."
6,,لَا شَرِيكَ لَهُۥۖ وَبِذَٰلِكَ أُمِرۡتُ وَأَنَا۠ أَوَّلُ ٱلۡمُسۡلِمِينَ,"163. »Nadie tiene derecho a ser adorado excepto Él. Esto es lo que me ha sido ordenado, y yo soy el primero en someter mi voluntad a Él»."
6,,قُلۡ أَغَيۡرَ ٱللَّهِ أَبۡغِي رَبّٗا وَهُوَ رَبُّ كُلِّ شَيۡءٖۚ وَلَا تَكۡسِبُ كُلُّ نَفۡسٍ إِلَّا عَلَيۡهَاۚ وَلَا تَزِرُ وَازِرَةٞ وِزۡرَ أُخۡرَىٰۚ ثُمَّ إِلَىٰ رَبِّكُم مَّرۡجِعُكُمۡ فَيُنَبِّئُكُم بِمَا كُنتُمۡ فِيهِ تَخۡتَلِفُونَ,"164. Di (a los idólatras, ¡oh, Muhammad!): «¿Buscaría a otro señor fuera de Al-lah cuando Él es el Señor de todas las cosas? Quien comete un pecado lo hace en su propio perjuicio y nadie cargará con los pecados de otro. Después, retornaréis a vuestro Señor (el Día de la Resurrección) y Él os informará sobre aquello acerca de lo que discrepabais»."
6,,وَهُوَ ٱلَّذِي جَعَلَكُمۡ خَلَٰٓئِفَ ٱلۡأَرۡضِ وَرَفَعَ بَعۡضَكُمۡ فَوۡقَ بَعۡضٖ دَرَجَٰتٖ لِّيَبۡلُوَكُمۡ فِي مَآ ءَاتَىٰكُمۡۗ إِنَّ رَبَّكَ سَرِيعُ ٱلۡعِقَابِ وَإِنَّهُۥ لَغَفُورٞ رَّحِيمُۢ,"165. Y Él es Quien ha hecho que os sucedáis unos a otros en la tierra y ha elevado a unos por encima de otros, dándoles una mejor posición, para poneros a prueba a través de lo que os ha concedido. Ciertamente, tu Señor es rápido en la aplicación del castigo (a quienes Lo desobedecen), y es Indulgente y Misericordioso (con los creyentes)."
7,,الٓمٓصٓ,1. Alif. Lam. Mim. Sad[229].
7,,كِتَٰبٌ أُنزِلَ إِلَيۡكَ فَلَا يَكُن فِي صَدۡرِكَ حَرَجٞ مِّنۡهُ لِتُنذِرَ بِهِۦ وَذِكۡرَىٰ لِلۡمُؤۡمِنِينَ,"2. (Este es) el Libro que te hemos revelado (¡oh, Muhammad!)—que no dude tu corazón sobre él[230]— para que adviertas mediante él (a quienes rechazan la fe) y exhortes a los creyentes."
7,,ٱتَّبِعُواْ مَآ أُنزِلَ إِلَيۡكُم مِّن رَّبِّكُمۡ وَلَا تَتَّبِعُواْ مِن دُونِهِۦٓ أَوۡلِيَآءَۗ قَلِيلٗا مَّا تَذَكَّرُونَ,"3. Seguid lo que os ha sido revelado de parte de vuestro Señor, y no sigáis ni obedezcáis a otros fuera de Él (desobedeciendo a Al-lah). Poco es lo que reflexionáis."
7,,وَكَم مِّن قَرۡيَةٍ أَهۡلَكۡنَٰهَا فَجَآءَهَا بَأۡسُنَا بَيَٰتًا أَوۡ هُمۡ قَآئِلُونَ,4. ¡Y cuántos pueblos hemos destruido (por desmentir a Nuestros mensajeros)! Nuestro castigo les sobrevino durante la noche o cuando sesteaban.
7,,فَمَا كَانَ دَعۡوَىٰهُمۡ إِذۡ جَآءَهُم بَأۡسُنَآ إِلَّآ أَن قَالُوٓاْ إِنَّا كُنَّا ظَٰلِمِينَ,"5. Y las únicas palabras que decían cuando este les llegó, eran: «Realmente, hemos sido injustos (y merecemos el castigo)»."
7,,فَلَنَسۡـَٔلَنَّ ٱلَّذِينَ أُرۡسِلَ إِلَيۡهِمۡ وَلَنَسۡـَٔلَنَّ ٱلۡمُرۡسَلِينَ,"6. Y, ciertamente, (el Día de la Resurrección) preguntaremos a quienes recibieron el mensaje (qué respuesta dieron a sus respectivos profetas) y preguntaremos a los mensajeros (si cumplieron con su cometido de transmitir la revelación)."
7,,فَلَنَقُصَّنَّ عَلَيۡهِم بِعِلۡمٖۖ وَمَا كُنَّا غَآئِبِينَ,"7. Y les comunicaremos (lo que hicieron) con todo conocimiento, pues jamás estuvimos ausentes."
7,,وَٱلۡوَزۡنُ يَوۡمَئِذٍ ٱلۡحَقُّۚ فَمَن ثَقُلَتۡ مَوَٰزِينُهُۥ فَأُوْلَٰٓئِكَ هُمُ ٱلۡمُفۡلِحُونَ,"8. Y ese día, las acciones de los hombres serán pesadas en la balanza con toda justicia. Aquellos cuyas buenas acciones pesen más (que las malas)serán los triunfadores;"
7,,وَمَنۡ خَفَّتۡ مَوَٰزِينُهُۥ فَأُوْلَٰٓئِكَ ٱلَّذِينَ خَسِرُوٓاْ أَنفُسَهُم بِمَا كَانُواْ بِـَٔايَٰتِنَا يَظۡلِمُونَ,9. y aquellos cuyas buenas acciones sean de poco peso habrán causado su propia perdición por haber sido injustos con Nuestras aleyas (y pruebas al rechazarlas).
7,,وَلَقَدۡ مَكَّنَّٰكُمۡ فِي ٱلۡأَرۡضِ وَجَعَلۡنَا لَكُمۡ فِيهَا مَعَٰيِشَۗ قَلِيلٗا مَّا تَشۡكُرُونَ,"10. Y, ciertamente, os hemos dado poder y posición en la tierra (¡oh, gentes!) y os hemos concedido en ella medios para vuestro sustento. Sin embargo, poco es lo que agradecéis."
7,,وَلَقَدۡ خَلَقۡنَٰكُمۡ ثُمَّ صَوَّرۡنَٰكُمۡ ثُمَّ قُلۡنَا لِلۡمَلَٰٓئِكَةِ ٱسۡجُدُواْ لِأٓدَمَ فَسَجَدُوٓاْ إِلَّآ إِبۡلِيسَ لَمۡ يَكُن مِّنَ ٱلسَّٰجِدِينَ,"11. Y, verdaderamente, os creamos y luego os dimos forma, y después dijimos a los ángeles: «Postraos ante Adán (en señal de obediencia, no como acto de adoración)». Y todos se postraron, salvo Iblis[231], quien no estuvo entre quienes se postraron."
7,,قَالَ مَا مَنَعَكَ أَلَّا تَسۡجُدَ إِذۡ أَمَرۡتُكَۖ قَالَ أَنَا۠ خَيۡرٞ مِّنۡهُ خَلَقۡتَنِي مِن نَّارٖ وَخَلَقۡتَهُۥ مِن طِينٖ,"12. (Al-lah) le dijo: «¿Qué te ha impedido postrarte cuando te lo he ordenado?». (Iblis) respondió: «Yo soy superior a él: a mí me creaste de fuego; mientras que a él, de barro»."
7,,قَالَ فَٱهۡبِطۡ مِنۡهَا فَمَا يَكُونُ لَكَ أَن تَتَكَبَّرَ فِيهَا فَٱخۡرُجۡ إِنَّكَ مِنَ ٱلصَّٰغِرِينَ,"13. (Al-lah) le dijo: «Desciende de aquí, pues no debías haberte llenado de soberbia en este lugar. Sal (de aquí), en verdad, estarás entre los humillados»."
7,,قَالَ أَنظِرۡنِيٓ إِلَىٰ يَوۡمِ يُبۡعَثُونَ,14. (Iblis) dijo: «Concédeme un plazo de tiempo hasta el día en que todos resuciten».
7,,قَالَ إِنَّكَ مِنَ ٱلۡمُنظَرِينَ,15. (Al-lah) respondió: «Serás de aquellos a quienes se les concederá tal plazo».
7,,قَالَ فَبِمَآ أَغۡوَيۡتَنِي لَأَقۡعُدَنَّ لَهُمۡ صِرَٰطَكَ ٱلۡمُسۡتَقِيمَ,"16. (Iblis) dijo: «Por haber causado mi ruina, acecharé (a los hombres) en Tu camino recto (para desviarlos)."
7,,ثُمَّ لَأٓتِيَنَّهُم مِّنۢ بَيۡنِ أَيۡدِيهِمۡ وَمِنۡ خَلۡفِهِمۡ وَعَنۡ أَيۡمَٰنِهِمۡ وَعَن شَمَآئِلِهِمۡۖ وَلَا تَجِدُ أَكۡثَرَهُمۡ شَٰكِرِينَ,"17. »Después, los acosaré por delante y por detrás, por la derecha y por la izquierda[232]; y no encontrarás a la mayoría de ellos agradecidos»."
7,,قَالَ ٱخۡرُجۡ مِنۡهَا مَذۡءُومٗا مَّدۡحُورٗاۖ لَّمَن تَبِعَكَ مِنۡهُمۡ لَأَمۡلَأَنَّ جَهَنَّمَ مِنكُمۡ أَجۡمَعِينَ,18. (Al-lah) le dijo: «Sal de aquí despreciado y expulsado. Llenaré el infierno contigo y con todos los (hombres y yinn[233]) que te sigan».
7,,وَيَٰٓـَٔادَمُ ٱسۡكُنۡ أَنتَ وَزَوۡجُكَ ٱلۡجَنَّةَ فَكُلَا مِنۡ حَيۡثُ شِئۡتُمَا وَلَا تَقۡرَبَا هَٰذِهِ ٱلشَّجَرَةَ فَتَكُونَا مِنَ ٱلظَّٰلِمِينَ,"19. (Y le dijo a Adán:) «¡Adán!, habita el paraíso con tu esposa y comed de donde queráis, pero no os acerquéis a este árbol o seréis de los injustos»."
7,,فَوَسۡوَسَ لَهُمَا ٱلشَّيۡطَٰنُ لِيُبۡدِيَ لَهُمَا مَا وُۥرِيَ عَنۡهُمَا مِن سَوۡءَٰتِهِمَا وَقَالَ مَا نَهَىٰكُمَا رَبُّكُمَا عَنۡ هَٰذِهِ ٱلشَّجَرَةِ إِلَّآ أَن تَكُونَا مَلَكَيۡنِ أَوۡ تَكُونَا مِنَ ٱلۡخَٰلِدِينَ,"20. Mas el Demonio les susurró (que comieran del árbol) para que (como castigo por haber desobedecido a Al-lah) quedaran al descubierto sus partes íntimas que ocultaban (y sintieran vergüenza), y les dijo: «El motivo por el que Al-lah os ha prohibido este árbol es porque, si comierais de él, os convertiríais en ángeles o en inmortales»."
7,,وَقَاسَمَهُمَآ إِنِّي لَكُمَا لَمِنَ ٱلنَّٰصِحِينَ,"21. Y les juró: «Ciertamente, yo soy un buen consejero vuestro»."
7,,فَدَلَّىٰهُمَا بِغُرُورٖۚ فَلَمَّا ذَاقَا ٱلشَّجَرَةَ بَدَتۡ لَهُمَا سَوۡءَٰتُهُمَا وَطَفِقَا يَخۡصِفَانِ عَلَيۡهِمَا مِن وَرَقِ ٱلۡجَنَّةِۖ وَنَادَىٰهُمَا رَبُّهُمَآ أَلَمۡ أَنۡهَكُمَا عَن تِلۡكُمَا ٱلشَّجَرَةِ وَأَقُل لَّكُمَآ إِنَّ ٱلشَّيۡطَٰنَ لَكُمَا عَدُوّٞ مُّبِينٞ,"22. Y los hizo caer (en el pecado) engañándolos. Y cuando comieron del árbol aparecieron sus partes íntimas al descubierto y empezaron a cubrirse con hojas del paraíso. Entonces, su Señor los llamó diciéndoles: «¿No os había prohibido (comer de) este árbol y os había advertido que el Demonio es un declarado enemigo vuestro?»."
7,,قَالَا رَبَّنَا ظَلَمۡنَآ أَنفُسَنَا وَإِن لَّمۡ تَغۡفِرۡ لَنَا وَتَرۡحَمۡنَا لَنَكُونَنَّ مِنَ ٱلۡخَٰسِرِينَ,"23. Ambos dijeron: «¡Señor nuestro!, hemos sido injustos con nosotros mismos (al haberte desobedecido) y, si no nos perdonas y te apiadas de nosotros, estaremos entre los perdedores»."
7,,قَالَ ٱهۡبِطُواْ بَعۡضُكُمۡ لِبَعۡضٍ عَدُوّٞۖ وَلَكُمۡ فِي ٱلۡأَرۡضِ مُسۡتَقَرّٞ وَمَتَٰعٌ إِلَىٰ حِينٖ,"24. (Al-lah) les respondió: «Descended (del paraíso junto con el Demonio), seréis enemigos los unos de los otros. En la tierra tendréis morada y disfrutaréis de bienes temporales»."
7,,قَالَ فِيهَا تَحۡيَوۡنَ وَفِيهَا تَمُوتُونَ وَمِنۡهَا تُخۡرَجُونَ,"25. Dijo (Al-lah): «Allí viviréis y moriréis, y de ella saldréis (el Día de la Resurrección)»."
7,,يَٰبَنِيٓ ءَادَمَ قَدۡ أَنزَلۡنَا عَلَيۡكُمۡ لِبَاسٗا يُوَٰرِي سَوۡءَٰتِكُمۡ وَرِيشٗاۖ وَلِبَاسُ ٱلتَّقۡوَىٰ ذَٰلِكَ خَيۡرٞۚ ذَٰلِكَ مِنۡ ءَايَٰتِ ٱللَّهِ لَعَلَّهُمۡ يَذَّكَّرُونَ,"26. ¡Descendientes de Adán!, ciertamente os hemos provisto de prendas, para que cubráis vuestras partes íntimas, y de adornos; pero, la mejor prenda para protegeros y adornaros es la piedad. Esto es parte de las pruebas (de la soberanía y unicidad) de Al-lah para que reflexionéis."
7,,يَٰبَنِيٓ ءَادَمَ لَا يَفۡتِنَنَّكُمُ ٱلشَّيۡطَٰنُ كَمَآ أَخۡرَجَ أَبَوَيۡكُم مِّنَ ٱلۡجَنَّةِ يَنزِعُ عَنۡهُمَا لِبَاسَهُمَا لِيُرِيَهُمَا سَوۡءَٰتِهِمَآۚ إِنَّهُۥ يَرَىٰكُمۡ هُوَ وَقَبِيلُهُۥ مِنۡ حَيۡثُ لَا تَرَوۡنَهُمۡۗ إِنَّا جَعَلۡنَا ٱلشَّيَٰطِينَ أَوۡلِيَآءَ لِلَّذِينَ لَا يُؤۡمِنُونَ,"27. ¡Descendientes de Adán!, no dejéis que el Demonio os engañe (haciendo que caigáis en el pecado) como hizo con vuestros padres provocando su expulsión del paraíso, despojándolos de lo que los cubría para que mostraran sus partes íntimas. Ciertamente, él y sus huestes os observan desde donde no podéis verlos. En verdad, hemos hecho que los demonios sean aliados de quienes no creen (en la unicidad de Al-lah ni en Sus mensajeros)."
7,,وَإِذَا فَعَلُواْ فَٰحِشَةٗ قَالُواْ وَجَدۡنَا عَلَيۡهَآ ءَابَآءَنَا وَٱللَّهُ أَمَرَنَا بِهَاۗ قُلۡ إِنَّ ٱللَّهَ لَا يَأۡمُرُ بِٱلۡفَحۡشَآءِۖ أَتَقُولُونَ عَلَى ٱللَّهِ مَا لَا تَعۡلَمُونَ,"28. Y cuando (quienes rechazan la verdad) cometen una inmoralidad[234], dicen: «Nuestros padres también lo hacían, y Al-lah nos lo ha ordenado». Diles (¡oh, Muhammad!): «Al-lah no ordena la inmoralidad. ¿Es que decís sobre Al-lah lo que no sabéis?»."
7,,قُلۡ أَمَرَ رَبِّي بِٱلۡقِسۡطِۖ وَأَقِيمُواْ وُجُوهَكُمۡ عِندَ كُلِّ مَسۡجِدٖ وَٱدۡعُوهُ مُخۡلِصِينَ لَهُ ٱلدِّينَۚ كَمَا بَدَأَكُمۡ تَعُودُونَ,"29. Diles: «Al-lah ordena la justicia y que Lo adoréis solamente a Él en todo lugar de culto y que Lo invoquéis con una fe sincera. Así como os creó (la primera vez), volverá a daros la vida (el Día de la Resurrección)»."
7,,فَرِيقًا هَدَىٰ وَفَرِيقًا حَقَّ عَلَيۡهِمُ ٱلضَّلَٰلَةُۚ إِنَّهُمُ ٱتَّخَذُواْ ٱلشَّيَٰطِينَ أَوۡلِيَآءَ مِن دُونِ ٱللَّهِ وَيَحۡسَبُونَ أَنَّهُم مُّهۡتَدُونَ,"30. Al-lah ha guiado a un grupo de (vosotros), pero otros han merecido el extravío (por obstinarse en negar la verdad). Estos han tomado a los demonios por aliados fuera de Al-lah y se creen bien guiados."
7,,۞ يَٰبَنِيٓ ءَادَمَ خُذُواْ زِينَتَكُمۡ عِندَ كُلِّ مَسۡجِدٖ وَكُلُواْ وَٱشۡرَبُواْ وَلَا تُسۡرِفُوٓاْۚ إِنَّهُۥ لَا يُحِبُّ ٱلۡمُسۡرِفِينَ,"31. ¡Descendientes de Adán!, cubríos con vuestras (mejores) prendas y adornos cuando recéis (y adoréis a Al-lah), comed y bebed (lo que se os ha hecho lícito), pero no os excedáis (haciendo lícito lo que no es o viceversa, ni derrochéis); ciertamente, Él no ama a quienes se exceden."
7,,قُلۡ مَنۡ حَرَّمَ زِينَةَ ٱللَّهِ ٱلَّتِيٓ أَخۡرَجَ لِعِبَادِهِۦ وَٱلطَّيِّبَٰتِ مِنَ ٱلرِّزۡقِۚ قُلۡ هِيَ لِلَّذِينَ ءَامَنُواْ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَا خَالِصَةٗ يَوۡمَ ٱلۡقِيَٰمَةِۗ كَذَٰلِكَ نُفَصِّلُ ٱلۡأٓيَٰتِ لِقَوۡمٖ يَعۡلَمُونَ,"32. Diles (a los idólatras, ¡oh, Muhammad!): «¿Quién ha prohibido los adornos y todas las cosas buenas que Al-lah ha concedido a Sus siervos como provisión?». Todo ello es para que lo disfruten los creyentes en esta vida (y quienes no lo son); pero en la otra vida será exclusivamente para los creyentes. Así es como explicamos Nuestra revelación para la gente que tiene conocimiento (y medita)."
7,,قُلۡ إِنَّمَا حَرَّمَ رَبِّيَ ٱلۡفَوَٰحِشَ مَا ظَهَرَ مِنۡهَا وَمَا بَطَنَ وَٱلۡإِثۡمَ وَٱلۡبَغۡيَ بِغَيۡرِ ٱلۡحَقِّ وَأَن تُشۡرِكُواْ بِٱللَّهِ مَا لَمۡ يُنَزِّلۡ بِهِۦ سُلۡطَٰنٗا وَأَن تَقُولُواْ عَلَى ٱللَّهِ مَا لَا تَعۡلَمُونَ,"33. Diles: «Ciertamente, mi Señor ha prohibido todos los actos de inmoralidad cometidos en público y en privado, los pecados, la transgresión sin justificación alguna, la adoración de otros fuera de Al-lah sin que tengáis ninguna autorización o prueba para hacerlo, y que digáis sobre Al-lah lo que no sabéis»."
7,,وَلِكُلِّ أُمَّةٍ أَجَلٞۖ فَإِذَا جَآءَ أَجَلُهُمۡ لَا يَسۡتَأۡخِرُونَ سَاعَةٗ وَلَا يَسۡتَقۡدِمُونَ,"34. Todas las comunidades tienen un plazo de tiempo decretado. Cuando este llegue a su fin, no podrán retrasar ni adelantar (su final) ni siquiera un instante."
7,,يَٰبَنِيٓ ءَادَمَ إِمَّا يَأۡتِيَنَّكُمۡ رُسُلٞ مِّنكُمۡ يَقُصُّونَ عَلَيۡكُمۡ ءَايَٰتِي فَمَنِ ٱتَّقَىٰ وَأَصۡلَحَ فَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,"35. ¡Descendientes de Adán!, cuando os lleguen mensajeros de entre vosotros y os reciten Mi revelación, sabed que quienes teman a Al-lah y se enmienden realizando buenas acciones no tendrán nada que temer (en la otra vida) ni se sentirán jamás afligidos;"
7,,وَٱلَّذِينَ كَذَّبُواْ بِـَٔايَٰتِنَا وَٱسۡتَكۡبَرُواْ عَنۡهَآ أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,"36. pero quienes desmientan Mi revelación y la rechacen por orgullo, esos serán los habitantes del fuego, y allí permanecerán eternamente."
7,,فَمَنۡ أَظۡلَمُ مِمَّنِ ٱفۡتَرَىٰ عَلَى ٱللَّهِ كَذِبًا أَوۡ كَذَّبَ بِـَٔايَٰتِهِۦٓۚ أُوْلَٰٓئِكَ يَنَالُهُمۡ نَصِيبُهُم مِّنَ ٱلۡكِتَٰبِۖ حَتَّىٰٓ إِذَا جَآءَتۡهُمۡ رُسُلُنَا يَتَوَفَّوۡنَهُمۡ قَالُوٓاْ أَيۡنَ مَا كُنتُمۡ تَدۡعُونَ مِن دُونِ ٱللَّهِۖ قَالُواْ ضَلُّواْ عَنَّا وَشَهِدُواْ عَلَىٰٓ أَنفُسِهِمۡ أَنَّهُمۡ كَانُواْ كَٰفِرِينَ,"37. ¿Y quién es más injusto que quien inventa una mentira contra Al-lah o niega Sus pruebas y revelaciones? Esos recibirán en esta vida lo que esté prescrito para ellos, hasta que enviemos a los ángeles para que tomen sus almas y digan: «¿Dónde están aquellos a quienes adorabais fuera de Al-lah?». Dirán: «Nos han abandonado (y no nos han servido de nada». Y atestiguarán en su contra que rechazaron la verdad."
7,,قَالَ ٱدۡخُلُواْ فِيٓ أُمَمٖ قَدۡ خَلَتۡ مِن قَبۡلِكُم مِّنَ ٱلۡجِنِّ وَٱلۡإِنسِ فِي ٱلنَّارِۖ كُلَّمَا دَخَلَتۡ أُمَّةٞ لَّعَنَتۡ أُخۡتَهَاۖ حَتَّىٰٓ إِذَا ٱدَّارَكُواْ فِيهَا جَمِيعٗا قَالَتۡ أُخۡرَىٰهُمۡ لِأُولَىٰهُمۡ رَبَّنَا هَٰٓؤُلَآءِ أَضَلُّونَا فَـَٔاتِهِمۡ عَذَابٗا ضِعۡفٗا مِّنَ ٱلنَّارِۖ قَالَ لِكُلّٖ ضِعۡفٞ وَلَٰكِن لَّا تَعۡلَمُونَ,"38. (Al-lah) les dirá: «Entrad en el fuego en compañía de las comunidades de hombres y yinn que (también negaron la verdad y) os precedieron». Cada vez que entre una comunidad, esta maldecirá a la anterior (por haberla extraviado). Y cuando todas hayan entrado en él, la última comunidad dirá a (Al-lah acerca de) la primera: «¡Señor nuestro!, esos son quienes nos desviaron (de la verdad); dales un doble castigo en el fuego». (Al-lah) contestará: «Todos recibiréis un doble castigo, aunque no sabéis (lo que os corresponderá a cada grupo de vosotros)»."
7,,وَقَالَتۡ أُولَىٰهُمۡ لِأُخۡرَىٰهُمۡ فَمَا كَانَ لَكُمۡ عَلَيۡنَا مِن فَضۡلٖ فَذُوقُواْ ٱلۡعَذَابَ بِمَا كُنتُمۡ تَكۡسِبُونَ,"39. Entonces, la primera comunidad (en entrar en el fuego) dirá a la última: «No fuisteis mejores que nosotros[235]. Sufrid, pues, el castigo por lo que hicisteis»."
7,,إِنَّ ٱلَّذِينَ كَذَّبُواْ بِـَٔايَٰتِنَا وَٱسۡتَكۡبَرُواْ عَنۡهَا لَا تُفَتَّحُ لَهُمۡ أَبۡوَٰبُ ٱلسَّمَآءِ وَلَا يَدۡخُلُونَ ٱلۡجَنَّةَ حَتَّىٰ يَلِجَ ٱلۡجَمَلُ فِي سَمِّ ٱلۡخِيَاطِۚ وَكَذَٰلِكَ نَجۡزِي ٱلۡمُجۡرِمِينَ,"40. Ciertamente, las puertas del cielo no se abrirán para quienes desmintieron Nuestras pruebas (sobre Nuestra unicidad, así como Nuestra revelación) y las rechazaron por orgullo, ni entrarán en el paraíso hasta que un camello[236] sea capaz de pasar por el ojo de una aguja. Así es como retribuimos a los pecadores que niegan la verdad."
7,,لَهُم مِّن جَهَنَّمَ مِهَادٞ وَمِن فَوۡقِهِمۡ غَوَاشٖۚ وَكَذَٰلِكَ نَجۡزِي ٱلظَّٰلِمِينَ,"41. El infierno será su lecho, y tendrán sobre ellos cobertores (de fuego). Así es como retribuimos a los injustos."
7,,وَٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ لَا نُكَلِّفُ نَفۡسًا إِلَّا وُسۡعَهَآ أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلۡجَنَّةِۖ هُمۡ فِيهَا خَٰلِدُونَ,"42. Y quienes crean y obren rectamente —no exigimos a nadie por encima de sus posibilidades—, esos serán los habitantes del paraíso y allí vivirán eternamente."
7,,وَنَزَعۡنَا مَا فِي صُدُورِهِم مِّنۡ غِلّٖ تَجۡرِي مِن تَحۡتِهِمُ ٱلۡأَنۡهَٰرُۖ وَقَالُواْ ٱلۡحَمۡدُ لِلَّهِ ٱلَّذِي هَدَىٰنَا لِهَٰذَا وَمَا كُنَّا لِنَهۡتَدِيَ لَوۡلَآ أَنۡ هَدَىٰنَا ٱللَّهُۖ لَقَدۡ جَآءَتۡ رُسُلُ رَبِّنَا بِٱلۡحَقِّۖ وَنُودُوٓاْ أَن تِلۡكُمُ ٱلۡجَنَّةُ أُورِثۡتُمُوهَا بِمَا كُنتُمۡ تَعۡمَلُونَ,"43. Eliminaremos todo rencor que puedan albergar sus corazones y haremos que los ríos fluyan a sus pies. Dirán: «Alabado sea Al-lah, Quien nos ha conducido hacia esta (recompensa). No habríamos seguido el buen camino si Al-lah no nos hubiese guiado. Ciertamente, los mensajeros de nuestro Señor vinieron con la verdad». Y se les dirá: «Este es elparaíso que habéis heredado como recompensa por (vuestra fe y) vuestras acciones»."
7,,وَنَادَىٰٓ أَصۡحَٰبُ ٱلۡجَنَّةِ أَصۡحَٰبَ ٱلنَّارِ أَن قَدۡ وَجَدۡنَا مَا وَعَدَنَا رَبُّنَا حَقّٗا فَهَلۡ وَجَدتُّم مَّا وَعَدَ رَبُّكُمۡ حَقّٗاۖ قَالُواْ نَعَمۡۚ فَأَذَّنَ مُؤَذِّنُۢ بَيۡنَهُمۡ أَن لَّعۡنَةُ ٱللَّهِ عَلَى ٱلظَّٰلِمِينَ,"44. Y los habitantes del paraíso llamarán a los habitantes del fuego y les dirán: «Hemos encontrado ciertas las promesas que nos hizo nuestro Señor, ¿habéis hallado también vosotros que Sus promesas (y advertencias) eran ciertas?». (Los habitantes del fuego) asentirán. Y entre el paraíso y el fuego, una voz proclamará: «¡Que Al-lah expulse de Su misericordia a los injustos!,"
7,,ٱلَّذِينَ يَصُدُّونَ عَن سَبِيلِ ٱللَّهِ وَيَبۡغُونَهَا عِوَجٗا وَهُم بِٱلۡأٓخِرَةِ كَٰفِرُونَ,45. »esos que desvían a los hombres del camino de Al-lah haciendo que parezca tortuoso y que no creen en la otra vida».
